,swiss_equity,world_equity,swiss_bonds,world_bonds,real_estate,gold,convertibles,clo,infrastructure,managed_futures,private_credit,cash,ils
2019-07-31,0.006251042083621483,0.0,0.0057197939122781705,0.00288135684814117,0.006094904905013854,-0.0027765205301670814,-0.007490429281248323,-5.0654004223105176e-05,-0.004963552928260895,0.004396287715798586,-0.00798007494204811,-2.0833333333469817e-05,0.0008368785358054964
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.005661778092873826,2.163680858813244e-05,0.000768897302235505,0.00789523612562304,-0.0049871224866148145,-2.0833333333358794e-05,0.0008653462132626188
2019-08-02,-0.015132028408807341,-0.025985226560165775,0.00633740100854463,0.008235920860560908,-0.017878233952614564,0.004872403952472348,-0.008746932114168215,5.9203143228492294e-05,-0.0018815744999645112,-0.007645419729848335,0.0011091063303991788,-2.0833333333358794e-05,-7.146552902992376e-05
2019-08-05,-0.015526708502253461,-0.034176022755618596,0.0035526939480914344,-0.0005698675146348364,-0.023318914711036975,0.002308935548158475,-0.023223008355478192,-0.00026212863630104,-0.020243395258540575,-0.01483270046071894,-0.025787680569720695,-2.0833333333247772e-05,-0.0008103012560580769
2019-08-06,-0.0067355104581825476,-0.0005414522805522459,-0.00016128079259458694,0.0,0.0032347714723020005,0.01128770750423791,0.009141040032884185,5.517912892605281e-06,0.004399693159356399,0.015557722049185818,0.0105500373343832,-2.0833333333358794e-05,-0.002461344213669503
2019-08-07,-0.0001657726334514109,-0.00849026382964757,0.011104257031350206,0.0,0.002456591694378174,0.01571752596010101,0.0026020488960674104,-0.00010141273389951966,0.010221985165415504,0.0030853619321153936,-0.004460256188136835,-2.0833333333469817e-05,-0.00020800599544024134
2019-08-08,0.02051324519986686,0.0,-0.004934061239481702,-0.0009504113841991568,0.01715417403424202,-0.0007849430551840619,0.014620489143846616,5.919394374687137e-05,0.00477825646026897,0.009911487023464893,0.020458537648018194,-2.0833333333358794e-05,-0.0010811919982983698
2019-08-09,0.0009722736669470766,0.029149436645351745,0.0030389748271177908,0.00323434577461601,0.002259025861363506,0.0028055213427160552,-0.0034532561143204576,-0.00010160757744870352,-0.00011507936507926253,-0.008763493396228283,-0.009278226778456244,-2.0833333333358794e-05,-0.00032285655536412605
2019-08-12,0.0,-0.012037474670306358,0.00047845190424289363,0.0013276022441821578,-0.0009016413698178516,-0.005483396948050667,-0.010833070765179031,5.712833111681803e-06,-0.006312709878867118,0.01414663714158615,-0.0038140758347756654,-2.0833333333358794e-05,-0.0008211409391736257
2019-08-13,0.0012959484209493777,0.0,0.0028689108362016658,0.001136281228430125,0.0028570402421772556,0.004951010823077695,0.01054977766257581,-0.00010160757744892557,0.00589843236809573,0.004821227832475294,0.005454045975401112,-2.0833333333358794e-05,0.00026781763655958635
2019-08-14,-0.017305847339804892,0.006271221920334469,0.004768052816316759,0.0,-0.0206926877367698,0.009293527102248067,-0.019210728636122165,5.712833112125892e-06,-0.025574367713749102,0.01406347924201734,-0.013653270834716902,-2.0833333333247772e-05,0.0029028260325281163
2019-08-15,-0.004278959264198079,-0.018874756575560037,0.004587299735443917,0.0026485842599530685,-0.0041339221735891,0.003993760248983458,-0.0009685603719241653,-4.795265947066252e-05,0.008517241368626527,0.01716750028572589,0.003627821249129193,-2.0833333333358794e-05,0.0027525410075117662
2019-08-16,0.015206680125570138,0.0,0.0031490774859412873,0.0033961600754877086,0.010608687428256713,-0.0029834389027970643,0.0075753916164946755,5.650914088661807e-06,0.010245372129519925,-0.0029286864072192165,0.019772783334529143,-2.0833333333469817e-05,-0.0004840277445772312
2019-08-19,0.011559543233886194,0.014882049861276059,-0.006906306487324043,-0.003572781868782071,0.010040982517770747,-0.004100645303211747,0.004260935935449739,5.589029556718472e-06,0.009247367961577435,-0.008398383917599062,0.005978836305726043,-2.0833333333469817e-05,0.002935859182292777
2019-08-20,-0.008047499182736728,0.01037218484404745,0.004267246623483212,0.00018879116781289618,-0.00015068668073137115,-0.00022251410784268622,-0.0010267210339717225,5.918665316650973e-05,-0.0034276405151689726,0.004371225244193422,0.001096441297447015,-2.0833333333358794e-05,-0.001204706570124725
2019-08-21,0.010871004316754806,0.0,-0.00897064244892376,0.0,0.008587125769107917,0.002448743446227919,0.006071270981687915,-0.0001550498329043748,0.006532165612832985,-0.0017490463725456928,0.000489888183672349,-2.0833333333247772e-05,0.0021215203584357134
2019-08-22,-0.004494105907807744,0.004070541180057896,-0.007464157016149886,0.0,0.0,0.0007772731801107824,-0.003306775470591994,0.00011274347842982202,-0.005838161881284054,-0.005534196686263759,-0.00011507936507937355,-2.0833333333358794e-05,0.0025573179643179067
2019-08-23,-0.005643349191565616,-0.0007049090330416563,0.0012803736277813282,-0.0015095044438523386,0.0011949893071048212,0.009319898510851798,-0.008035904665794846,5.572577693291336e-06,-0.010963023869717037,0.002810346564933619,-0.00857962383168831,-2.0833333333358794e-05,0.0019515261478078028
2019-08-26,-0.0027564286149457384,-0.015346725594915789,0.0007988617952654486,0.003590335234915365,-0.01253186539284934,0.005826083018412254,0.003112480733009626,-0.00010146737722660504,0.007046952072211177,0.0054998257786524896,0.0017143305962812327,-2.0833333333358794e-05,0.00026240181683845343
2019-08-27,0.005040794789314296,0.008778230878028648,0.005907586971399592,0.0,0.004381415662599419,0.008633906463456187,-0.004517157160498053,-0.00010147789663417228,0.0034404713873006365,0.013010428443017696,-0.0037669173127028444,-2.0833333333358794e-05,-0.0013579841521653702
2019-08-28,-0.0019416136845458176,-0.00621546157142816,0.0039683201760050135,0.003389216027977815,-0.007821963419155975,-0.0019504266773291423,0.001925860598707807,0.00011268027467115083,-0.0021079389923174263,0.003535309130934694,-0.0013370818567718379,-2.0833333333469817e-05,-0.0004985563574552154
2019-08-29,0.009401935285174634,0.0,-0.0039526348553602375,-0.0015012004145057434,0.002274181194425795,0.002931291150359172,0.006164074018655041,0.00011238047460659928,0.008537959008240614,-0.00036474375277117943,0.006001381240793746,-2.0833333333358794e-05,0.0027363893159422226
2019-08-30,0.0057809767290113445,0.016976369831199767,0.002698534396711194,0.0013155364314876294,0.021328030828012157,0.0004330205881666327,-0.0038249391855526005,5.622539387628578e-06,-0.00011507936507926253,0.004914142482696171,0.0004927702385479904,-2.0833333333469817e-05,0.0011921071720375487
2019-09-02,0.002874373095189897,0.008258647451814038,-0.0015830136552539287,-0.0011261339873019915,0.0008885717212778754,-0.0016230252977577075,0.0,0.0,0.0,0.0,0.0,-2.0833333333247772e-05,0.002426521911962798
2019-09-03,-0.007323581593042139,-0.008191000863405629,0.0012684472159369964,0.0018789462597716966,-0.007250712931064718,0.010512639079552466,-0.005692802785526974,-1.590608394885784e-05,0.0034045968045517405,0.004569417390235531,-0.004367741961825988,-2.0833333333358794e-05,0.0007847502193207845
2019-09-04,0.005613144710616469,0.0028114704742132623,-0.004592242951155789,-0.002625645076101746,0.008496081631433228,-0.0063277823461772575,0.0055103956930202536,5.9317736044395275e-05,0.014571698311904413,0.001862855405604824,0.005376015767700748,-2.0833333333358794e-05,0.0037447518301525484
2019-09-05,0.008771930552596396,0.009812333655690342,-0.006999695099281333,-0.003384665210630411,0.012460053923301073,-0.012628183709693541,0.004801281713015637,-0.0001015667360484418,-0.000763318018730974,-0.019328150861688487,0.0059528913325685995,-2.0833333333247772e-05,0.0001486980984004571
2019-09-06,0.008221341558130701,0.010931815254538124,0.0012813693468678444,0.0003773311263270962,0.0024014961061720186,0.00021864036915197893,-0.0009584684970040946,0.00027343662914103284,0.0018304937157180845,0.004557743935720282,-0.0007181629764626551,-2.0833333333247772e-05,-0.0029298748310749856
2019-09-09,-0.0032933503830056,0.004462647013345311,-0.0033597731095774686,-0.0026405014794361747,0.007935195425505581,-0.00852457682291663,-0.006868524062579984,-0.0003154016440876095,-0.007234759605984298,-0.01750258466311727,0.004712918406237776,-2.0833333333469817e-05,0.001349501488702165
2019-09-10,-0.006293335403084077,-0.005980663266651032,-0.0022473276856095348,-0.0007564649847519034,-0.0014854595145954441,-0.005511463770636493,-0.00011507936507937355,0.0001662988175135105,-0.0018533497235814211,-0.0144242223614518,0.00468978019011046,-2.0833333333247772e-05,-0.0005335135835763394
2019-09-11,0.00870821151397383,0.01254945876701652,-0.0059535714267721085,-0.0026494964377536956,0.010116102928920512,0.002438497203795631,0.009403837772799628,-0.00010149900028555425,0.0031497892742160527,0.004095997733865486,0.0016780087345049655,-2.0833333333469817e-05,0.0006511716482437979
2019-09-12,-0.0010989264108103303,0.00526306560237777,-0.004532193633846271,0.00113852789058555,0.0016201123088510627,0.006081379756223804,0.0005585568567632038,5.903314300992335e-05,-0.0005489109215566224,-0.007766122060927749,0.0016750351605072655,-2.0833333333358794e-05,-0.0007091804520035216
2019-09-13,-0.0059707733917369055,0.0,-0.005853729420635778,-0.00701292250383978,0.001470307932476933,-0.010440707489943746,-0.0007882621066431783,5.9170174077305404e-05,-0.004022171509239003,-0.019464242889371874,0.004053998341095877,-2.0833333333358794e-05,0.0005004768127301329
2019-09-16,-0.006481120826627218,-0.003546652669211059,0.0017992994327615808,0.002099667251570958,-0.006460066073556203,0.008995974418379626,0.0027473390643260043,5.8795657863486284e-05,-0.011010785126609357,0.014021774031912848,0.0016641830785342204,-2.0833333333469817e-05,0.0015503974444808222
2019-09-17,0.0031824208754089867,0.0022034098737520047,0.0019589881672033016,-0.000571387154715497,0.002659867751491962,0.0024215874595832076,0.003410882507921542,-0.00020817851694165945,0.012883514899789228,0.0009283334925247466,-0.00011507936507948457,-2.0833333333358794e-05,0.00387983402202674
2019-09-18,0.0015859975302150442,0.003382430813025694,0.004888332387069649,0.0,0.0022107032696316864,0.004502004536050874,-0.0034616886144533954,5.904681286250657e-05,0.002277108932948524,0.005618679591595566,-0.00011507936507915151,-2.0833333333358794e-05,-0.0014736934427658221
2019-09-19,0.0042754784615066654,0.003370956307950701,-0.00518875481851544,0.003049322154242695,0.0035294679757080782,-0.009728862590366094,-0.0015418062836310975,5.347117951748359e-06,0.0033563847454034512,0.0005885937722653889,-0.0001150793650795956,-2.0833333333469817e-05,-0.0006110370650318497
2019-09-20,0.0020495384722940546,-0.0020159802593323617,0.000815096936752191,0.0007600583149283135,-0.002784177694077461,0.0043050703982803196,-0.0026362110410406148,5.643388243159464e-06,-0.0022770363633369817,0.010465147157497023,0.005805534631107667,-2.0833333333469817e-05,0.0013917886456853434
2019-09-23,-0.009126594973907887,-0.009089263055536034,0.006188817352815512,0.0024682002951375015,-0.009845779671051047,0.00923282537565151,0.0003057874665408633,-4.7952659470551495e-05,0.0027016656311935616,0.0029965456115839118,-0.000703435018045151,-2.0833333333358794e-05,0.0019374824276319202
2019-09-24,0.0020645986412142214,-0.0033972966932650506,0.0,0.0003787604094767083,0.0,0.00032671290457497726,-0.010306963910024614,-0.00010153815992730575,0.0031260064112859087,0.007074162735093648,-0.006004543752157088,-2.0833333333469817e-05,-0.0005151022365216251
2019-09-25,-0.008874665584661878,-0.012101745797961305,0.0019423997284737649,0.0020825740756402755,-0.008904738544513235,-0.0010887316276538828,0.00022541902962269766,5.911164375893563e-05,-0.006145453411226076,-0.004607981134018391,-0.0007073861441646567,-2.0833333333358794e-05,-0.0003090881012227653
2019-09-26,0.010393468013765172,0.01311244784523602,-0.0017769909586046184,-0.002078245974451165,0.00898474535276872,-0.005449591280654031,-0.001561584720692677,5.896736995159024e-05,0.007035454624882975,0.005781202953595077,0.005812435971801699,-2.0833333333358794e-05,0.0006654237625871584
2019-09-27,0.0018987991209373778,0.0018734435562453022,-0.0012946510750670992,0.0009466327867340141,0.0013357392414528046,-0.011945232234588987,-0.010508653370803978,-4.7952659470551495e-05,-0.005278582760482098,-0.0012747510668693618,-0.0036506548193185884,-2.0833333333469817e-05,0.0012277114120042842
2019-09-30,0.004106774661669865,0.0008500655925152145,-0.005347675754284742,-0.0009457375205892404,0.0019269988207386568,-0.009760412634494231,0.0009179632333657928,-4.795265947044047e-05,0.00485901209667694,0.00503762654734774,-0.003071826636875552,-2.0833333333358794e-05,-3.008899241652152e-05
2019-10-01,-0.0125849319390261,0.007472607777436746,-0.0003258794007199306,-0.003218515364547092,0.0056209909114899315,0.008512585937507922,-0.005867209852813193,2.7002445294632693e-05,-0.003988540076265368,-0.0005481901415058665,-0.014242275471824772,-2.0833333333358794e-05,-0.0005604140439866567
2019-10-02,-0.015293369272540991,-0.017700525448451687,-0.000977884003348417,0.003418827415284431,-0.03000869872252976,0.01266099852265623,-0.009815571277260737,5.561025289146926e-06,-0.013077124926245687,0.0013295618540007936,-0.019795021551927583,-2.0833333333247772e-05,5.8293861880054365e-05
2019-10-03,-0.0009712277974555095,-0.015617024606612295,0.006688590082685852,0.0037857242012866443,-0.0006066354837803711,0.00603202464754693,0.010205314002845522,-4.795265947032945e-05,0.005575743482012729,0.005727261831439678,-0.001369957458824067,-2.0833333333358794e-05,-0.0009494399176502855
2019-10-04,0.009230998971617943,0.002266558010951991,0.0012963293692787037,-0.000754325276317136,0.006524978148780836,-0.003924534649345279,0.00854133591474504,-0.00010145582936249564,0.007719511105939603,0.0036138048902165654,0.008678646922319455,-2.0833333333469817e-05,0.0006556292614514625
2019-10-07,0.006258146671398457,0.007131756686995505,-0.0019423023565110498,-0.0001887011815555617,0.013568508926878664,-0.0044872896643507465,5.631113444382052e-05,-4.795265947044047e-05,-0.0029221935618172212,-0.0047232582348786245,0.006111649100998706,-2.0833333333358794e-05,0.0008005026311499464
2019-10-08,-0.011003181890904878,0.003108693772753135,0.00016217351971858918,-0.0015099843745373098,-0.015766769586789908,0.0010993843742745923,-0.01247076595833263,-4.795265947077354e-05,-0.009859592336380563,-0.0005098504268983284,-0.0081595191464503,-2.0833333333247772e-05,0.0003861397450204418
2019-10-09,0.004837180423054033,-0.007575684345870637,-0.0025939929964872155,0.00018902221700622945,0.0033247739627324524,0.0045025661443223175,0.00388076632904788,0.0001126649888238962,0.012349212835158996,-0.0023767546334498846,0.0030039299908031225,-2.0833333333469817e-05,0.0006678510967661477
2019-10-10,0.005295200718117732,0.011623770921582954,-0.00552647103430326,-0.003212950648750268,0.000301138052609895,-0.007980745266806255,0.0035195601255926245,-4.795265947044047e-05,0.002476608629661925,-0.009470498474443145,0.003616358800995201,-2.0833333333247772e-05,-0.0014598483027886688
2019-10-11,0.009417680496752068,0.018864543627656438,-0.008172667159618063,0.0001895956558455314,0.023490442013313295,-0.008485796781858568,0.008679518232298289,5.554994328971219e-06,0.006347945960978318,-0.005999435694729605,0.001743404327596343,-2.0833333333358794e-05,0.0007280681841876913
2019-10-14,-0.0042697229263498615,-0.006901059043420088,0.0051087369227147406,-0.0024644571012442107,-0.004266411129103531,0.007669182266631491,0.0025346775059329474,5.493459282801538e-06,-0.006750592934772648,0.004488533275202711,-0.0032070852359629143,-2.0833333333358794e-05,-0.0007518759036481137
2019-10-15,0.006828802766659647,0.007118697647768846,-0.0014756146267503878,-0.0009502307793938236,0.009603964764306694,-0.004301746618055713,0.006448565187286759,-4.7952659470551495e-05,0.004194330847245853,-0.004624872530219926,0.007949502048983037,-2.0833333333358794e-05,0.0014012162941294815
2019-10-16,-0.002839134585157277,0.0005048739812905101,-0.004761980655504705,-0.0009511345767442281,0.0010244196926243454,0.0002215710693769246,-0.0058734207867693344,5.43195841240518e-06,-0.0020459426995640406,-0.001978559099948596,-0.0007305192564822649,-2.0833333333358794e-05,-0.00012372757431333703
2019-10-17,-0.0036383316733477056,0.0015139297249986416,-0.00098983699459132,-0.0024752497720678113,-0.0038011164007188958,-0.004651691320705087,0.0016737565512505714,5.6255043421327144e-06,0.004829073997158151,-0.00406803564226299,0.002347839064095636,-2.0833333333358794e-05,0.0006705851744528424
2019-10-18,-0.004762444112722197,-0.012092913713078524,-0.0008256445172275528,0.001908804959033672,-0.004989718796025389,-0.002225436711732365,-0.007852913395705041,-0.00010152028306342764,0.0018099014951398207,-0.003312081055748317,0.0035705185636898396,-2.0833333333247772e-05,0.002785479843003591
2019-10-21,0.0019143590375312325,0.004250395013654984,-0.006611870982127455,-0.00019049866773568347,0.005014740943166673,-0.0016728002448759272,0.004683468788423628,0.00011250131802031937,0.002233487490008512,-0.002880149299819945,0.0029450529929808678,-2.0833333333247772e-05,-0.0003485329386995195
2019-10-22,0.0006366242543236478,0.0,0.005823679978399499,-0.0007622307183068333,0.0038156200165426757,-0.00011174778790157269,-0.004805396444639398,5.542978749994987e-06,0.0020147434126303043,0.0025836308535402974,-0.00011507936507948457,-2.0833333333358794e-05,0.0010469131918893204
2019-10-23,0.0009549084180477951,0.00524791887618381,0.002150804324457356,0.001334853077504805,0.004093645525670153,0.0071500665720307666,-0.002343076622135176,5.456027241557138e-06,-0.0011776281145098322,0.0012860411264892235,-0.0013354451539774326,-2.0833333333469817e-05,-0.0008853537661276389
2019-10-24,0.008106703451223884,0.005220594173682924,-0.0009905484431054212,-0.0005712783476788941,0.004659309808522805,0.00820856840162243,0.00872993166724223,-4.7952659470551495e-05,0.005204111379291998,0.002903774508754786,-0.0007258897162598643,-2.0833333333358794e-05,-0.00013689571042119208
2019-10-25,0.006149353900597232,-0.002345588998154402,-0.0013218929897840237,-0.0005716957539141365,0.010724614826462586,0.005391091701273609,0.006524544311339975,-4.795265947066252e-05,-0.004559665441599581,-0.0008858438144998537,-0.002559814039046371,-2.0833333333358794e-05,-0.0012789393578891417
2019-10-28,0.00532797176204336,0.00822868310556113,-0.007280034870873475,-0.0034317730105981603,0.0028677482767034412,-0.009192343500894484,0.0058042408306557824,-4.7952659470551495e-05,-0.003303701324898878,-0.005147859733690585,0.005399409628687346,-2.0833333333358794e-05,-0.0009399407439018015
2019-10-29,0.002182697110155063,0.00349762286560229,0.0020000243023565734,0.000765201817874317,0.0,-0.002761210440233808,-0.005495071947564489,5.884376665177271e-05,-0.0024612410282431885,-0.00011507936507937355,-0.00011507936507926253,-2.0833333333469817e-05,0.0006269108747221086
2019-10-30,0.0007773801479580289,-0.0016596347480511975,-0.002661301854318232,-0.00038230836588060146,-0.0028595478133893737,-0.0009968151398008773,0.004279883643816262,-4.795265947044047e-05,0.001595150908745513,0.004906139222700334,-0.00011507936507948457,-2.0833333333358794e-05,0.0030625234300361015
2019-10-31,-0.0060607800762216835,-0.007315330338051207,0.007671836600114945,0.0034423648058619083,-0.00043012688861054915,0.007095370747297602,-0.003966519435907423,-9.590178178575659e-05,0.006520452415463174,0.006003042624811217,-0.0031421986098671972,-2.0833333333247772e-05,0.00041036306366537545
2019-11-01,0.007505583251993686,0.00887636119576718,-0.00695146125264734,0.002286946176655924,0.002581950459970006,-0.0005504183031285192,0.008515894502784338,-1.0405253354273114e-05,0.009656508676773923,-0.001994028764882083,0.007239556784810475,-2.0833333333358794e-05,0.0006878639447236434
2019-11-04,0.006363185020281881,0.00962821978459183,-0.002166711630996021,-0.0020915915444864597,0.008871074078772079,0.0,0.002588289039630709,1.0984276291647888e-05,-0.004504168663515884,-0.0011926847400610674,0.001118580645151912,-2.0833333333469817e-05,0.001460297767329477
2019-11-05,-0.006631538269848192,0.002301727151508892,-0.0023384657405542963,-0.004382667623975434,0.0,-0.01178545205342052,-0.001935176213699763,-4.254996996533311e-05,-0.00747612844472012,-0.003025048262883745,-0.0019135830978179724,-2.0833333333247772e-05,-0.0018149667709312922
2019-11-06,0.004191922423621763,-0.0006562064518015331,-0.0028458950524903326,-0.005167454718036701,0.002269269618276226,0.004012456015333621,-0.0017709780772223738,0.00011786842053940205,-0.004981719568293519,0.003210510013484935,0.004761928070694754,-2.0833333333358794e-05,-0.0009214401904364955
2019-11-07,0.0026280725780882808,0.003775488840963792,-0.003022311485151641,0.0019238609022513842,0.002264131693013649,-0.012766430013144037,0.004604914850441455,-9.611852396163023e-05,-0.003511017689152407,-0.0069779722323893845,-0.006137260658290122,-2.0833333333358794e-05,0.0033587822278167145
2019-11-08,-0.003546402056953446,0.0021261496290154724,-0.0005052832531442508,-0.0009600833842399181,-0.0018352772528730243,0.00326101928918221,0.003246712035481991,1.1029124616923625e-05,-0.0003096125645610792,-0.0007219852434533491,-9.523809523825921e-05,-2.0833333333358794e-05,-0.0009281534632833432
2019-11-11,0.001547384139663155,-0.001631949080111661,0.00219066767131304,0.000961006030161693,-0.0024046768057802703,-0.011432427782420262,0.0029853955295737755,-4.254996996533311e-05,-0.003737780392174095,-0.0004640187061605294,-9.523809523814819e-05,-2.0833333333358794e-05,-0.0010960278317148076
2019-11-12,0.003090147693814771,0.0027786732502457223,-0.0038669486321410984,-0.00115208174936976,-0.0014179299900076714,-0.00340136054421758,-0.0010084917889381373,1.0891342809848936e-05,-0.0009554520244287046,0.0032257582100507776,0.006591587259296761,-2.0833333333358794e-05,-0.0007942125583970672
2019-11-13,0.0,-0.006357095629570764,0.008438731607721017,0.0011534105726400679,-0.001277816786308783,0.0044368878430745,0.0004035047012196369,-4.2549969965444134e-05,0.006577209870054945,0.00141295126031582,-0.0013029593860862665,-2.0833333333358794e-05,-0.0002909523651376533
2019-11-14,-0.007547426619057163,0.0,0.005188403679350584,0.002112073575018636,-0.0034119750322316733,0.0031713531719821386,-9.523809523792615e-05,1.0880856360584445e-05,-0.0018057339690720209,0.0013367211337680374,0.0005091773989784887,-2.0833333333469817e-05,0.00032930138296460854
2019-11-15,0.0038800696635652443,0.006889816229854073,0.0,0.0009580598912604099,0.004992767209180737,0.00011287748059141123,0.005385544201108372,1.089581228486125e-05,0.008257767061667476,-0.00046196089878447477,-9.523809523825921e-05,-2.0833333333247772e-05,0.0022151310033775573
2019-11-18,0.0026280725780882808,-0.0016290113295570618,0.0011653476199628976,0.004211300931165063,0.004542326767554394,0.0013547214084086434,0.0013913940913732326,6.429518486172903e-05,0.001391541101414484,0.000271619243260357,-0.0013032220738262712,-2.0833333333358794e-05,-0.0001182224539725274
