,swiss_equity,world_equity,swiss_bonds,world_bonds,real_estate,gold,convertibles,clo,infrastructure,managed_futures,private_credit,cash,ils
2019-12-02,103.59669481514604,106.60379660893351,100.15118332891102,100.40361153507837,109.1850162164572,105.77820150523686,101.01019090758226,99.85498471923641,99.44224460823533,104.48075486133072,104.48254989209056,99.77109333794479,105.17716616863322
2019-12-03,102.40063756081699,103.70496345501469,100.33329203531565,100.73034991947014,106.47275441179688,106.3285036288864,100.8512495375822,99.85073589263573,99.53999871733785,105.01636012914413,104.1614621805315,99.76901477350026,105.65284768038717
2019-12-04,103.46911460011283,104.04802202490711,100.30021165666048,100.46127556275124,107.4823067863923,106.07728033368318,100.85825163716898,99.84648724682246,100.10961795963446,105.11389650024358,104.58709462787057,99.76693625235914,105.70999527863204
2019-12-05,103.70835758710153,104.66552451029543,100.28364554807492,100.51893042576619,107.84396040682935,106.30457586226485,101.11403664571145,99.84223878178896,100.05719190329513,104.64298606726774,104.63932063730562,99.76485777452055,105.75875178324064
2019-12-06,104.92038207838652,106.34648062837908,100.03529462383491,100.44204811042165,108.74804492311578,105.38341891203358,101.60201541536918,99.83799049752751,100.58375413722244,105.20911718505879,105.06486089491393,99.76277933998358,106.0357580912632
2019-12-09,104.61736973133048,106.02057939760832,100.0684046244992,100.44204811042165,108.4617585103893,105.2039716149658,101.36011771249322,99.83909159296813,100.2739891292316,105.0647021366218,105.24146350627066,99.76070094874733,105.85604327850993
2019-12-10,104.52169909327007,104.92280373562465,99.82005370025918,100.44204811042165,107.6480585039085,105.01255678372263,101.26756222674555,99.84018150461618,100.65036530160273,104.57466560699218,105.54240554788892,99.7586226008109,105.79375586982347
2019-12-11,104.26654696218338,105.47168421557144,100.16775684299884,100.32672921973385,107.70833410731468,105.75427373861532,101.2911080772771,99.83059623558319,101.60548315857103,104.88724385415384,105.718963291229,99.75654429617337,105.76062153412752
2019-12-12,105.00010207745038,106.56948193069023,99.73727499584737,100.26907435671892,108.59735178669982,105.44323467772286,101.6627836336871,99.82634844671172,101.68152929533017,104.87725459283436,106.08203004801095,99.75446603483387,105.76831789978034
2019-12-13,104.56954271127998,106.17496604552296,99.9359646218421,100.26907435671892,108.73298634201554,105.74231350616915,102.00128134629682,99.83811044500082,102.27199852733942,105.88074135688153,106.25846488489941,99.75238781679148,105.66341925906426
2019-12-16,105.79751784156153,107.4614136294844,99.82005370025918,100.46127556275124,109.74256348401408,105.73034597199378,102.63806199771017,99.82852493457267,103.31027980171407,105.95513164701703,106.87009890852761,99.75030964204528,105.44973878622912
2019-12-17,105.89315528370311,107.35849164788964,99.75381888792609,100.38439324740673,109.12476538045415,105.37145137785822,102.61174861736737,99.83495817788737,103.7361582616519,105.74930240016782,107.29512533779304,99.74823151059441,105.88010303354729
2019-12-18,105.73372358455507,106.92968313761422,99.91939851325655,100.38439324740673,109.6521459510043,105.43126714354747,102.93346559862233,99.82536895117168,103.8134218857845,105.57035925179119,106.91192513142931,99.74615342243793,105.89825667628176
2019-12-19,105.65397868855206,106.65523187107327,99.53858536985263,100.13453717835945,109.78776399471795,105.31163561216894,103.60978689542127,99.8403700694941,103.82530611097897,105.73298614184279,106.96387066378949,99.74407537757496,105.83280559689545
2019-12-20,106.40353423669386,107.61579292635399,99.32334444627689,99.98078171232835,110.17954303315653,105.68249774047989,103.81639614076244,99.83077798858992,104.46883294128267,106.4289648722212,107.26447240048947,99.74199737600459,106.05439173396275
