,P0_AP5_benchmark,P1_swiss_bonds->CLO,P2_swiss_bonds->diversified,P3_draft_recommended,O1_opt_max_sharpe,O2_opt_min_variance,O3_opt_min_cvar,P4_dynamic_swiss_replace,P5_dynamic_broad_replace
2020-10-21,104.09362447875492,103.92708168174963,105.70053537333402,104.8758591611763,108.17513796515945,103.74679556387827,104.31667059937404,105.95854994914835,105.33305908897654
2020-10-22,104.01914659689379,103.8743595122571,105.62479240560565,104.88006076507514,108.10554347022601,103.68339467189027,104.2713455816753,105.87980459370957,105.36213517217683
2020-10-23,104.08943826341665,103.97045743551827,105.71416000978337,105.01099863924198,108.29178858579793,103.77392487146666,104.36858958060536,105.96383504851532,105.5094081899774
2020-10-26,103.37154736011307,103.23434288796606,104.99166219260378,104.15087966578966,107.36314407401602,103.03068362679053,103.64682070376708,105.26314951178321,104.63163494500508
2020-10-27,103.4969553515617,103.29937651079118,105.0919341632358,104.1951979148934,107.44410900301614,103.1153789035289,103.7219330589332,105.3585970900438,104.6355217462111
2020-10-28,102.2824973986771,102.10375364999986,103.867499911791,102.75913729595968,106.00314106595958,101.88985050847003,102.52411095281965,104.14769252312036,103.18960613939112
2020-10-29,101.70774277332295,101.46458487358927,103.22365455741851,102.19325632523753,105.4700400631046,101.31891418708747,101.93667011143037,103.51802331924004,102.59634298883664
2020-10-30,101.56091577202379,101.37211758509861,103.16527280614079,102.03762447194538,105.30884063805932,101.2080594854876,101.85412106387872,103.46094939630777,102.46897690792478
2020-11-02,102.82197988993369,102.6082793131543,104.45648387273789,103.38754960596009,106.63501307109784,102.43462045372289,103.07050180806385,104.76109988892095,103.83532416796588
2020-11-03,103.48936915376119,103.35798219424754,105.19489569723204,104.22852529485516,107.49835047986961,103.11796745691724,103.7920663334588,105.51084169411997,104.75240863922626
2020-11-04,105.14966464230476,104.95199243181754,106.801508870429,105.87234365603557,109.23016482127717,104.77115692142635,105.40769163073762,107.12288288547856,106.39852922281345
2020-11-05,105.61552119360218,105.50425970956351,107.42686095629239,106.5872120239635,110.14492793591242,105.23079598638606,105.91424140273642,107.74837943365989,107.18401887492686
2020-11-06,105.31553313914368,105.21705223400188,107.0924963301324,106.26122000075348,109.88362062258955,104.95912790392492,105.63611609043258,107.41904383857192,106.85576777365992
2020-11-09,106.7250872917394,106.73767864381136,108.54785702520435,107.90573630899678,111.12044208545697,106.44987806137105,107.17845414647802,108.85540918277621,108.5902408023302
2020-11-10,105.88748122139168,105.96780276702191,107.79500406957551,107.28467964390502,110.256555499999,105.65318680647975,106.38902947486505,108.10516195265735,107.97490934068425
2020-11-11,107.09287104364032,107.14585096345479,108.95873402467373,108.48292146644299,111.51011969495788,106.84604626540978,107.55941560118663,109.27487014277078,109.17771550328838
2020-11-12,106.63160611555101,106.6387842308431,108.43991259078945,107.88740282357286,111.08110215762098,106.40643708521011,107.07471715481948,108.75643900487792,108.53576627338293
2020-11-13,106.8376948867648,106.86691590013729,108.7027310354602,108.208163079699,111.37484247556473,106.56893025759243,107.27351742332667,109.02092735309996,108.88856623577014
2020-11-16,107.54850964145082,107.54265647072518,109.39176940840511,109.00056485529603,112.13668518936197,107.29159330430258,107.97575632728295,109.70910121851716,109.66946027752951
2020-11-17,107.27685024553473,107.32061802579442,109.14250215048618,108.77154841735374,111.93896224890617,107.02892642919065,107.73070609362503,109.46012085103914,109.46098041968277
2020-11-18,107.29092706159517,107.31793933708904,109.1001938857332,108.65819261880331,111.84731842824216,107.0298422657975,107.70786583675968,109.41651957882841,109.30823353561172
2020-11-19,106.99617273607545,106.98378036779603,108.72228278648892,108.34871279462956,111.49466546040543,106.68751216530393,107.35413166478307,109.03374888769667,108.93718049364539
2020-11-20,107.13528019518242,107.14387890611343,108.92446198465717,108.52361339660408,111.73310854929959,106.81202371300387,107.49713935176362,109.2386967053379,109.14601347302192
2020-11-23,107.06312205921344,107.04785143751752,108.7441872425934,108.46758276021498,111.6128726434895,106.77899049251691,107.43742343964011,109.049504330113,109.03243571610307
2020-11-24,107.36370505610293,107.41568492834499,109.04754922220175,108.85114036702974,111.83391284672646,107.06422043955355,107.75387857077381,109.34924460307644,109.44829981507394
2020-11-25,107.35537904827193,107.33529704901889,108.97789298213918,108.81478871920349,111.81841667673444,107.03007748932582,107.6953951541449,109.27995374564925,109.36144440256463
2020-11-26,107.63626069072667,107.58761732803772,109.22546180001562,109.07132971084472,112.06661173317627,107.30711533312711,107.965353694211,109.52899880656565,109.6087284899437
2020-11-27,107.47415003223719,107.46732743225313,109.0355905644997,108.89971828527287,111.99246935887454,107.1878113111513,107.84618496458447,109.33320811981797,109.44355020227879
2020-11-30,107.30649532824313,107.30271382014338,108.8484777602638,108.51116448340426,111.5507643507178,106.98760527776771,107.65578654636843,109.1435777067846,109.01435781716361
2020-12-01,107.39626857073841,107.39456218209452,108.99414269962048,108.83215271713797,111.94745519990057,107.14183252942979,107.79517541250499,109.27806943039029,109.36586949429699
2020-12-02,107.05271340622946,107.01252088673823,108.6188559009955,108.5007833094336,111.55254337782124,106.74965147677821,107.39644718513813,108.9324845731601,109.02926000825863
2020-12-03,106.91881649092308,106.81943878312141,108.40777610173065,108.36030055120378,111.40417001045594,106.58153827203594,107.20810100622944,108.72069641303086,108.8414303054956
2020-12-04,107.32228508522785,107.21713144449696,108.84790472566546,108.78173786444478,111.84057687184298,106.92814467763809,107.57920733732831,109.14919189529542,109.25773542629446
2020-12-07,107.07181379604359,107.03688545976524,108.69580984605977,108.63508958619788,111.97019281168753,106.81351616692945,107.45348448099588,109.0082716799989,109.1826641994675
2020-12-08,107.12286549447208,107.06224781066153,108.73530767174077,108.66281065239247,112.01960287723689,106.81467182264666,107.45344112554133,109.05116033636763,109.1991346711429
2020-12-09,107.33579206056704,107.25073971620338,108.89676182802748,108.77665127395015,111.9840424024219,107.00865387729964,107.64516543951792,109.200661015961,109.28228208236483
2020-12-10,107.18344239406538,107.10840306299983,108.69429564276419,108.66531747410187,111.93087784932898,106.87430907561637,107.50414575249792,109.00150175214385,109.18855521097512
2020-12-11,107.02561408650595,106.91402603050616,108.51402585600304,108.43670189761015,111.63041092871522,106.66910057346644,107.28755356248682,108.84815495640498,108.93442901117297
2020-12-14,107.18547549129318,107.14331245143023,108.69963999900072,108.5629014284908,111.86578606276323,106.87333134680318,107.51121102113869,109.0002509150261,109.06594914106489
2020-12-15,107.09656304711572,107.01381128333252,108.6001321678583,108.6383024832315,111.91134418151596,106.77170191461691,107.38430030446567,108.916021678382,109.15906243141056
2020-12-16,107.47640183406885,107.42918971816471,109.03700553789551,109.07275670230581,112.50564425720889,107.19359248028326,107.80759923939642,109.33550471639705,109.61994992932406
2020-12-17,107.95367022852642,107.92125844601111,109.59644330225365,109.69778083040586,113.29873789603518,107.6664747207987,108.29426685463785,109.89515895427257,110.29916991363717
2020-12-18,107.88390052936461,107.81912652580725,109.4832309297041,109.50039723680338,113.13669226985867,107.57778962112647,108.19584266210806,109.78882650851318,110.07325998814875
2020-12-21,106.80181909688604,106.81245323317918,108.45776598263753,108.36059172163482,112.00751314134953,106.52863866651188,107.17532530404472,108.79312438315311,108.9580346555296
2020-12-22,107.41059378783922,107.38598755166893,109.05269155699268,108.8746309344419,112.51765650432566,107.0913902431321,107.75442346328197,109.36485072205538,109.45141766902069
2020-12-23,107.62795913004292,107.65228263536477,109.34654232127528,109.23020470342762,112.91431499111006,107.34110029545494,108.02402266537885,109.64285722591119,109.84572733059808
2020-12-24,107.62789713192846,107.65496575895722,109.34196656954029,109.22908810545965,112.88401343051962,107.34188792113117,108.01885800023507,109.63821069541989,109.8393600952259
2020-12-25,107.62783513510563,107.65490376213435,109.34748445136427,109.2316958240733,112.89073183311326,107.3433297789831,108.02588965753857,109.64384780638481,109.84499053216685
2020-12-28,108.42495352914196,108.4280837636695,110.15467369652359,110.04389025089681,113.68909747368046,108.13583681444207,108.81940308110293,110.43535837949825,110.6669447908828
2020-12-29,108.74384695696308,108.70117016311625,110.40288037751591,110.38187732396858,114.03776892282886,108.46730599270084,109.12154774943717,110.6762441776716,110.98264586461622
2020-12-30,108.59223221880157,108.59292118357209,110.28092333660923,110.31815714075563,114.09541756366892,108.33354021817239,109.00768374956978,110.56513192746078,110.96567278005642
2020-12-31,108.59217022714498,108.57885711440444,110.28607167528837,110.29639820301264,114.03000244477239,108.32435099800904,109.0110379521145,110.5696577612567,110.923349675851
2021-01-01,108.59210823677986,108.57879512403935,110.28332703417145,110.2950491165209,114.02655552836671,108.3235671619205,109.0075710290916,110.56683915836724,110.92052205677146
2021-01-04,108.68161364576534,108.60821743659805,110.40597891107058,110.34232433286584,114.23699838192869,108.35803397206618,109.0224127278528,110.71919030040173,110.98034189204311
2021-01-05,108.33462203702595,108.28465589895202,110.07872951703821,110.19654310840741,114.29955139915997,108.05032076256845,108.7132489885488,110.40718345806167,110.8926425967023
2021-01-06,108.8019397816274,108.75304662632948,110.5231926662062,110.77101217105938,114.67410709251948,108.58208740680469,109.2433843622128,110.78846666886687,111.42899818207066
2021-01-07,109.30711187652504,109.30429591048791,111.10891490444644,111.3182597503168,115.35427588090366,109.0755482520744,109.76200591973702,111.35255405718974,111.98508733483905
2021-01-08,109.52437095179724,109.541441709147,111.21831801308093,111.5251150677362,115.50444132410335,109.29282168500993,109.97578122363862,111.42893443676888,112.15827098840873
2021-01-11,109.52573782409094,109.52841386806801,111.19886963738763,111.39808097927532,115.32679274163766,109.31274284247235,109.97078630620203,111.41392821488378,112.0063984789833
2021-01-12,109.5107955185252,109.57334437990833,111.2284995253182,111.4836862429843,115.54493987251479,109.33769563954637,110.0115692160816,111.43210625267479,112.1294178888101
2021-01-13,109.54475143182263,109.62355913724264,111.28844792756085,111.52941874160767,115.56438170713376,109.37338302655542,110.05266338716837,111.49734298739193,112.17951276382027
2021-01-14,109.83792788380566,109.93008112828181,111.58227495284929,111.8729160317617,115.8570101953875,109.63492902210842,110.32485407598496,111.77979477332886,112.51638687982583
2021-01-15,109.56229341072086,109.61978054935837,111.23514630821259,111.41260700310337,115.15314849879404,109.3083058477741,110.0033488647956,111.45821016099467,111.99564177993129
2021-01-18,109.51817091026427,109.6156466947857,111.23943223307846,111.45546954463224,115.3134503996509,109.34569167395767,110.03657559105193,111.45208315276476,112.06652301391532
2021-01-19,109.41252383987761,109.52471495361051,111.1510322596307,111.40588956136706,115.40563216266288,109.24920631778025,109.94187565648626,111.36435368612119,112.03862223992871
2021-01-20,109.93361486340201,109.99099110176034,111.6781758485175,112.00537945649074,116.11763699246393,109.72804335448316,110.40767523795316,111.88820068342385,112.64410850401639
2021-01-21,110.1123380205394,110.11422973593696,111.777052759003,112.13570646965978,116.26933350503603,109.93503939221074,110.56476348360209,111.96687821476044,112.71517668867016
2021-01-22,109.91079375862019,109.87793389293464,111.5079425187621,111.83349445840621,115.9453764077347,109.733742715892,110.3471403435349,111.70314108247335,112.37092779491
2021-01-25,110.0845050653081,110.03889702667979,111.70621784186356,111.99065599532139,116.1183469991529,109.86626382404859,110.4965829447581,111.89540226979742,112.54022313120953
2021-01-26,110.1779045604748,110.09777712414774,111.76620543971522,112.05482191137759,116.07632359378093,109.95862278843138,110.57898022589556,111.95293215320987,112.57443537870107
2021-01-27,109.58705323615901,109.44663938686017,111.0902377628225,111.18364004266361,115.13854435965956,109.32857265035601,109.92527075343503,111.3179665340517,111.64581423933714
2021-01-28,109.66517040809698,109.57558290163432,111.24205828304771,111.41565420920212,115.47410473301814,109.4495643114524,110.06647823315186,111.45733477289642,111.93494952558352
2021-01-29,108.36301287877193,108.36385363871544,110.02721686018523,110.00561441916281,114.00074456299603,108.16687689309083,108.82588946891578,110.288518641833,110.56992680578222
2021-02-01,108.98585489537864,108.9566480835023,110.66943469176522,110.80703286971116,114.98467250895057,108.8076273664957,109.4568994487195,110.91899082954471,111.38114873015554
2021-02-02,109.7842472886226,109.83812135969188,111.52755738364846,111.75284738682569,115.9026332589707,109.60676798347637,110.29555975712371,111.73197221687144,112.33721875194664
2021-02-03,109.968570146427,109.99283576904155,111.69256055879148,111.99941153518687,116.19093777746184,109.81291211684288,110.48322169371416,111.86795050527205,112.56531111901819
2021-02-04,110.08444005408646,110.14870725307273,111.760847181874,112.10067383604279,116.23802998509439,109.95381675734241,110.63962682112177,111.91599363004583,112.64613718791759
2021-02-05,110.12340448034708,110.26214828206926,111.93978697322831,112.40629516531268,116.76347370699848,110.09704995126049,110.79419999125386,112.05382545373163,113.00129524092574
2021-02-08,110.42848092703395,110.53504690922597,112.27439882513912,112.74575918330399,117.18393161321754,110.33766245371146,111.03573553751738,112.38729428429879,113.34171821464811
2021-02-09,110.36806221626567,110.48619090888867,112.20476509971944,112.62569296829604,117.15062512561659,110.27097648132967,110.98759536821679,112.33644847094888,113.25556166600404
2021-02-10,110.48080721071587,110.57590948469702,112.27734112857739,112.74385611594562,117.1966399247794,110.38590824425603,111.09410555538648,112.39757467183207,113.32395244360023
2021-02-11,110.48650363620338,110.59126114315454,112.3140799279956,112.77135505956734,117.31373338283207,110.3774799025399,111.11289377269375,112.44098561366206,113.37904450866243
2021-02-12,110.68389210822286,110.8293346828779,112.51792428183371,113.02867181722019,117.68008783682484,110.61784106342935,111.34322828247629,112.62620431508334,113.64996839304122
2021-02-15,110.91932529561109,111.15178192953809,112.82993567428801,113.30903433334807,117.98902863593817,110.89795221398664,111.65853903368559,112.91062959342054,113.96497581697957
2021-02-16,110.80598164723105,111.06305013103454,112.71564292886163,113.21759661728635,117.99490817877243,110.85083820244476,111.60943445419522,112.78439466693497,113.87811343394493
2021-02-17,110.45675609285857,110.65409459695597,112.27781407070565,112.78221023980173,117.39005753386544,110.46456686531741,111.20684482595158,112.35488564372108,113.3922904095721
2021-02-18,110.08824460225289,110.31733408167679,111.93726619090678,112.33863177080016,116.8957420806157,110.08810479755707,110.8536981221805,112.03118536439906,112.94852625347652
2021-02-19,110.23138757982152,110.48508892563007,112.13693415246406,112.55399066945108,117.27900212228826,110.25199912366435,111.03167932136779,112.21475992379607,113.19002370731319
2021-02-22,109.9559361433197,110.17333090261789,111.87381019548911,112.3261720638105,117.01518889266018,110.0037829734394,110.76387101975158,111.97902584267561,112.97125851329115
2021-02-23,109.28719050394324,109.5802890863593,111.28477305203776,111.85351508294706,116.51951812361396,109.40555905276533,110.17903977982635,111.39676470678508,112.57733025420026
2021-02-24,110.14690929819481,110.44030130520508,112.18552291350339,112.82687302446024,117.58529491414993,110.29482233268313,111.06035658505957,112.24850801102014,113.5328698787688
2021-02-25,109.58080381258782,109.98056900453466,111.65647043662746,112.08881599841041,116.7570580113112,109.77219214319041,110.58625301923672,111.72267568759628,112.82435338953725
2021-02-26,108.62910311502654,108.97560922385556,110.53389830315483,110.88629496181935,115.2948496695458,108.81302377602759,109.60811278624627,110.64078039228835,111.50450808233437
2021-03-01,110.18679979933876,110.4161234719613,112.08504845855617,112.55596443861835,117.08785655794476,110.30124423874629,111.07713908730801,112.11428884671531,113.17426827804582
2021-03-02,110.4903693253351,110.73416471138057,112.35945904273854,112.79600713387332,117.22361058207218,110.63463838039773,111.3842510202922,112.3680104652527,113.37192123167416
2021-03-03,110.0611343483847,110.35215500379807,111.98380428750356,112.3838213404452,116.80649513645258,110.22765377178345,111.0077842808711,112.01341960301936,112.99053734339306
2021-03-04,110.23484481908363,110.47563906443452,112.12092525558847,112.47021073241837,116.76252241739655,110.36399225525749,111.12273678092146,112.15770842796036,113.05432247871303
2021-03-05,109.2695373337261,109.54897613987318,111.15872544000278,111.63940600981464,115.93752585137432,109.41783541104404,110.19150195843828,111.24580522020351,112.27353235394133
2021-03-08,110.75300353572806,111.02281632576958,112.63718714410345,113.02629444096533,117.11338664297024,110.91901686909074,111.68761592297251,112.64138868370812,113.62308307714149
2021-03-09,111.30028196053463,111.54628159505864,113.23248898352941,113.67144048011926,118.00478673963579,111.44947028176071,112.21289434626507,113.20620195080622,114.29087824095664
2021-03-10,111.56492604043294,111.79369904559388,113.50561263939743,114.02905710938268,118.37559740399671,111.74057035702243,112.49522166245521,113.46183455098453,114.65978580861464
2021-03-11,111.65084147645234,111.87231351306745,113.58398871274223,114.22475975755601,118.72916352099307,111.80617846376775,112.58190837283462,113.53747513582226,114.88501748835482
2021-03-12,111.4355964249396,111.75764132462768,113.47413068307365,114.14423653222494,118.72027802377505,111.66532692225498,112.47726014489574,113.40030746411935,114.87373539049639
2021-03-15,111.82021301435923,112.0642413659857,113.82590589533221,114.5609746747017,119.1205123819703,112.0239133697668,112.80939646222986,113.74377295424563,115.24547378233603
2021-03-16,112.21109569906007,112.43041742922955,114.19586664463573,114.87355468130364,119.40922513913053,112.40128897396626,113.18500222137757,114.09984658521918,115.54883871533102
2021-03-17,111.8696926477172,112.13985373992695,113.89607925480576,114.61855631671922,119.24343643502502,112.09418464992562,112.88984852517427,113.81452760786618,115.32971043258978
2021-03-18,112.31490878978096,112.63220676114885,114.39342240935551,114.85180662962442,119.37906647811434,112.5730673828337,113.37385076018447,114.28642438108147,115.56597194723687
2021-03-19,112.13021939496102,112.38354943080215,114.16864252913852,114.71247857395983,119.31130773992183,112.36977392326747,113.15563267667612,114.0978611736166,115.3989213887857
2021-03-22,112.51055588558742,112.7597239046797,114.4986681317234,115.01328552785293,119.54028873005271,112.72395368647645,113.5126549041915,114.43475135639073,115.68087195843066
2021-03-23,112.95424382075387,113.22344849460586,114.98568705420892,115.31604575785433,119.68109729489218,113.15399646230568,113.9570490504513,114.89804798318208,115.97187295792912
2021-03-24,112.7555249575881,113.0091826333746,114.81341219580001,115.11904054641724,119.41287727061625,112.96962450650415,113.77271962375657,114.73987642135538,115.78232314603466
2021-03-25,112.54639897174627,112.73641014080174,114.5295763138246,114.93624610141026,119.1575884644547,112.72185592263233,113.50376354900706,114.49895819896685,115.55902148968032
2021-03-26,113.26893921731676,113.42844781330321,115.25439657049203,115.71894423320627,120.02240523521866,113.43750999989943,114.20411406386096,115.15229428050846,116.34401320486216
2021-03-29,113.35422438584312,113.54469973269279,115.31461200517919,115.80061772983454,120.05661944081763,113.55923269870642,114.32072857948654,115.1760296321832,116.43810346026919
2021-03-30,113.3703099301714,113.58326447319145,115.32631169245452,115.77033946771678,120.02720181297994,113.59748557764284,114.38440162492418,115.17781488156783,116.4023460844243
2021-03-31,113.38274347138177,113.6349304400155,115.4299209393486,115.8943541085386,120.29203389076403,113.59920243897632,114.41191679558659,115.2767783772838,116.58385327548342
2021-04-01,114.10921054170629,114.31550793192041,116.18707223125237,116.6730088160773,121.15226596495205,114.2851730861351,115.09697543891417,116.00447510488753,117.34432143905067
2021-04-02,114.10914863523054,114.31544602544463,116.1838763510494,116.6714280521759,121.14825060942368,114.28426775875671,115.09293513195426,116.00114899069906,117.34095761145254
2021-04-05,114.1090867300445,114.31143022615295,116.18608204466983,116.78115281307664,121.2546897519918,114.28184358318443,115.09485236138181,116.00331942595068,117.4677299953506
2021-04-06,114.43582308000289,114.65206658996934,116.5138940428856,117.0948686239955,121.64753561780117,114.629043504927,115.42734711080183,116.29060455005316,117.75510238983445
2021-04-07,114.09718250438465,114.32721011332137,116.14905028666871,116.76842120905846,121.18987866276841,114.29578500402151,115.09502579181532,115.9497790693719,117.42278769135872
2021-04-08,114.43281769002036,114.67085263394088,116.4906001632472,117.13519008717131,121.62178738666908,114.63742634894459,115.42453656843306,116.27497702147514,117.78591461337571
2021-04-09,114.60693098197135,114.85435398058837,116.65893953322811,117.28557127641295,121.73589774151465,114.77846412322566,115.58447959135663,116.42958543734858,117.9319914955415
2021-04-12,114.36533662074244,114.6939494886916,116.47541180209441,117.02599724842749,121.49379224580048,114.57670981478012,115.42631359337214,116.2423325811648,117.70888207715247
2021-04-13,114.47448640396306,114.82157669835269,116.63681209888222,117.21559896885853,121.76374458946113,114.70273206034081,115.55759074744981,116.38958103466157,117.93348819388716
2021-04-14,114.69528175938484,114.98142447463286,116.77382123429207,117.3963862004677,121.88075683063902,114.90073334276293,115.73100428595812,116.52405302655868,118.08379972968292
2021-04-15,115.05543600856302,115.34646685640959,117.22934385067887,117.86529525404923,122.45330835887096,115.26085328558848,116.10549898270047,116.96697454009485,118.57963741281972
2021-04-16,115.39190504564843,115.68477360274984,117.57775294562643,118.2133839480978,122.78275273867906,115.58041636448513,116.4333033727362,117.30537189757813,118.93146898827058
2021-04-19,115.23043080323754,115.55505526219851,117.40957171778743,118.0870991088456,122.66209519109361,115.42964308636827,116.28605690024662,117.14457978261524,118.82872032626666
2021-04-20,114.52245576128163,114.84010102352724,116.6739934301061,117.27142003876232,121.67148893428887,114.74962092222376,115.58458346325583,116.44883581287881,117.9743811125032
2021-04-21,115.3205075927873,115.55833450576026,117.43515682156183,118.07773503680762,122.51171130418864,115.46440434819996,116.27691546827141,117.20519654750778,118.73641838679605
2021-04-22,115.49264135768786,115.78141499458128,117.64555500850203,118.19931839814477,122.64604969572648,115.65970364824997,116.49596110554161,117.39439316282183,118.87544893667119
2021-04-23,115.28842065975368,115.5419946342892,117.41051813373313,118.10373479547607,122.68933668018983,115.48138644235881,116.32098680665281,117.15349652452409,118.79658040736385
2021-04-26,115.50690867667568,115.7686990841631,117.65155789617327,118.31862466335636,122.91450686120895,115.6672041873686,116.52440435633476,117.38069789712873,119.01656527615509
2021-04-27,115.0532480720708,115.2998086738022,117.18757940546338,117.88590245416779,122.5704093950644,115.2506869668515,116.09947226972628,116.92922942502622,118.58035134254435
2021-04-28,115.10311336780666,115.375171996289,117.25979543039841,117.95402723556576,122.56802263885041,115.28941679814228,116.16153945367775,116.99463868100946,118.66441079887183
2021-04-29,114.73416500839124,115.09040569455263,116.93822375597276,117.69578996245147,122.29617020689112,114.98605124121188,115.87256925275504,116.67330973262074,118.4516609967275
2021-04-30,114.57929444446826,114.94173886482628,116.78760575616329,117.46163546391506,121.95036026091333,114.79325300664584,115.6845096872896,116.54841512321595,118.21605622470301
2021-05-03,114.83114774125731,115.21252295338837,117.08997597756748,117.82064057458079,122.3539276390258,115.07698061817288,115.97236581717445,116.85016606550933,118.60536482544448
2021-05-04,113.9617492114126,114.25293663101516,116.17640753569445,116.82265468966678,121.13283736810396,114.1631644981419,115.02294269199025,115.93846868702902,117.55470396741639
2021-05-05,114.86124425317226,115.17947598746949,117.0520353865896,117.77350492722813,122.14942843823728,115.06112348079698,115.93115833648737,116.8123031799858,118.51218147280207
2021-05-06,114.62377367085341,114.92186781848888,116.88955451067675,117.5880365879998,121.90886228656682,114.81316939870487,115.68640221394165,116.6501550782856,118.34102310656431
2021-05-07,115.23696018620522,115.55656905913719,117.50774238196324,118.27526679019273,122.70218776130666,115.40673068708655,116.30091034579333,117.26707684990976,119.05925243892726
2021-05-10,114.91969095532168,115.25287040312553,117.22155587033927,117.9648838868135,122.3290256330016,115.12068110797999,116.01454447918395,116.98147647182635,118.76984001171272
2021-05-11,113.4082353669573,113.8646268039835,115.93841335074654,116.51693466509958,120.92260598807054,113.66421097356745,114.6250470571758,115.70096193376847,117.43047952671
2021-05-12,113.68387649471232,114.19767646897331,116.26420018826302,116.6000925657927,121.02351571646311,113.9657871263891,114.95097989640553,116.02608153301621,117.53399114525888
2021-05-13,113.68381462562746,114.1923175215213,116.25571580270733,116.65762736122343,120.96894207016891,113.95962416163181,114.93971886374348,116.01761452418073,117.55829674661744
2021-05-14,113.99377453906622,114.43842497413121,116.50146252298555,117.17319995899528,121.66281446176338,114.28219134748387,115.2382962379181,116.26285793494091,118.08402785487955
2021-05-17,114.07995292120268,114.59617780104627,116.70955768037574,117.31883297725234,121.94399734245083,114.39014407839554,115.38228394804139,116.4705268963141,118.27136815152176
2021-05-18,114.28566997969864,114.75477477186442,116.83910933166024,117.4746650095614,122.10772714781592,114.59238069215797,115.564853598568,116.59981321514941,118.38971316031457
2021-05-19,113.37665751545698,113.89490692585451,116.1158431161917,116.57851970244828,121.15261695771078,113.6923559640214,114.68733950892258,115.87802830844431,117.52228775523461
2021-05-20,114.10770043804834,114.64777507936554,116.80365191714355,117.37038637015662,121.97193832101001,114.41661477633363,115.43359303506524,116.56442842033725,118.32990413196545
2021-05-21,114.84299706470371,115.32879730660007,117.4192029280718,118.03778975396145,122.65136638848392,115.129208597365,116.13033073236446,117.1787187321103,118.95085556059423
2021-05-24,114.84293520464088,115.2926129044992,117.40194635627192,118.09932800013883,122.78943385283934,115.09786599188887,116.10259926424517,117.16149750319038,119.01755040188537
2021-05-25,115.20521273334631,115.56814476172512,117.71309115459674,118.3587131194252,123.15164327035484,115.41846839802257,116.40113476262108,117.47200505134839,119.24032880049815
2021-05-26,115.52042095666717,115.92408899634083,118.06752461061743,118.70940909129844,123.57643865715613,115.75240696606318,116.73293878881009,117.82571259846688,119.59423891380061
2021-05-27,115.54950023998367,116.00187345915218,118.11482636612654,118.76206384105812,123.71251911678713,115.80001779071691,116.8092880790546,117.87291747608583,119.6710158673997
2021-05-28,116.07289835395545,116.57455069504492,118.66997159417787,119.31825727312402,124.25624023222477,116.32496160231535,117.3623628239765,118.42692572099914,120.24457430890216
2021-05-31,115.790663688658,116.29839523646295,118.44784871139211,119.09167317983585,124.08586442698113,116.06664965335011,117.11236356884555,118.20420921561788,120.04009837183354
2021-06-01,115.91621105625481,116.39282443673085,118.49248676236337,119.20603123548645,124.06111421508793,116.20547438767122,117.22224943518245,118.24518236995883,120.09554005109047
2021-06-02,116.15262643681244,116.63134777131374,118.77910127584776,119.53965967860296,124.47220442863815,116.42326068309248,117.45426852538876,118.52911996040302,120.44634816183353
2021-06-03,116.17470670338807,116.72540498318591,118.84071163488765,119.53459774408958,124.40189563776384,116.48131815440111,117.55103002268686,118.59062487652885,120.441360640656
2021-06-04,116.42190465052214,116.92851807561375,119.06365885196752,119.82818215882874,124.70973765490103,116.69317631052354,117.73583785951467,118.80762002157392,120.71767496950136
2021-06-07,116.762237033654,117.25399748357968,119.37941380640191,120.18171875787615,125.00427423365399,117.0172039198915,118.0597678971109,119.12355048480367,121.05288757845204
2021-06-08,116.76315868743391,117.23323774472804,119.34318068336532,120.13574379410741,124.96056516473992,116.99693102916208,118.02898498709442,119.08614606809138,120.9872583031534
2021-06-09,117.22529451711475,117.6423382376931,119.77858702936976,120.64926609890172,125.43754239001052,117.41232104490977,118.44856061658562,119.51417361048226,121.47651338135547
2021-06-10,117.18557247715896,117.58310587816582,119.7084711631672,120.60373762055872,125.4302242114197,117.4078025444791,118.42020086829241,119.4441174131968,121.42726274808415
2021-06-11,117.43648428642818,117.78551381094438,119.88137824280915,120.8247935034193,125.58340624992867,117.64757752709663,118.62955225601243,119.61528163740826,121.5969978007223
2021-06-14,117.68220115398779,117.97017886348671,120.04674675858034,121.0734146785912,125.79812420856969,117.87234077435313,118.83871234224772,119.7831458499898,121.81132833461068
2021-06-15,117.92699797734872,118.18989800385144,120.26897186939875,121.31744969169816,126.00226346567815,118.08048025703432,119.04569497316832,120.00088143413335,122.05899223162389
2021-06-16,118.01742781634712,118.41345075603131,120.48632057295139,121.38809189440272,126.05574507253064,118.20076294853395,119.22129766888887,120.21685471714669,122.14650467294635
2021-06-17,118.24784240635577,118.59924901214744,120.53122756505917,121.4705959150794,126.01967395417807,118.47637724486451,119.46227360129546,120.2695673246442,122.16294670503747
2021-06-18,118.27493010849403,118.64494216363337,120.61441528369782,121.29143141228371,125.95448940571998,118.45106416710331,119.46053999991884,120.35876120498979,121.99982733557495
2021-06-21,118.20094622297741,118.49377699681507,120.47591516081133,121.32468784710196,125.93929364938616,118.35743834752755,119.33483747026878,120.21282221199792,122.00297368623723
2021-06-22,118.39071281591526,118.8111229740797,120.75660564479381,121.58133581513168,126.34871037291795,118.62359219457257,119.6271649451108,120.49639827777858,122.30160934939272
2021-06-23,118.24791139388493,118.6168770579354,120.58295220905583,121.37577374937966,126.23053415484438,118.46438766659287,119.45625755556695,120.32907360045002,122.08736392493451
