,ICVT
2017-01-27,37.49126052856445
2017-01-30,37.44654846191406
2017-01-31,37.521080017089844
2017-02-01,37.59950637817383
2017-02-02,37.797367095947266
2017-02-03,38.00198745727539
2017-02-06,37.961666107177734
2017-02-07,37.98777389526367
2017-02-08,38.04454040527344
2017-02-09,38.28272247314453
2017-02-10,38.21177291870117
2017-02-13,38.27824401855469
2017-02-14,38.245391845703125
2017-02-15,38.38725662231445
2017-02-16,38.157283782958984
2017-02-17,38.073638916015625
2017-02-21,38.17967224121094
2017-02-22,38.31557846069336
2017-02-23,38.25657653808594
2017-02-24,38.088592529296875
2017-02-27,38.185665130615234
2017-02-28,38.178184509277344
2017-03-01,38.362144470214844
2017-03-02,38.163230895996094
2017-03-03,38.212581634521484
2017-03-06,38.264930725097656
2017-03-07,38.264930725097656
2017-03-08,37.9658203125
2017-03-09,38.11537170410156
2017-03-10,38.13031768798828
2017-03-13,38.164730072021484
2017-03-14,38.177433013916016
2017-03-15,38.21857833862305
2017-03-16,38.30233383178711
2017-03-17,38.30233383178711
2017-03-20,38.27988815307617
2017-03-21,37.75642776489258
2017-03-22,37.816253662109375
2017-03-23,37.89102554321289
2017-03-24,37.86860275268555
2017-03-27,38.077972412109375
2017-03-28,38.22526931762695
2017-03-29,38.264183044433594
2017-03-30,38.429443359375
2017-03-31,38.48104476928711
2017-04-03,38.43760299682617
2017-04-04,38.34023666381836
2017-04-05,38.287803649902344
2017-04-06,38.342464447021484
2017-04-07,38.46007537841797
2017-04-10,38.430110931396484
2017-04-11,38.407649993896484
2017-04-12,38.171714782714844
2017-04-13,38.15297317504883
2017-04-17,38.108055114746094
2017-04-18,38.19792938232422
2017-04-19,38.31026840209961
2017-04-20,38.52747344970703
2017-04-21,38.41514205932617
2017-04-24,38.69973373413086
2017-04-25,38.939395904541016
2017-04-26,38.95439529418945
2017-04-27,39.05923843383789
2017-04-28,38.92967987060547
2017-05-01,39.12095642089844
2017-05-02,38.95292663574219
2017-05-03,38.88092041015625
2017-05-04,38.79838562011719
2017-05-05,38.963436126708984
2017-05-08,38.9559326171875
2017-05-09,39.00094223022461
2017-05-10,39.2335090637207
2017-05-11,39.229740142822266
2017-05-12,39.21099853515625
2017-05-15,39.376033782958984
2017-05-16,39.57107925415039
2017-05-17,39.11346435546875
2017-05-18,39.18097686767578
2017-05-19,39.18097686767578
2017-05-22,39.402278900146484
2017-05-23,39.376033782958984
2017-05-24,39.42102813720703
2017-05-25,39.60857009887695
2017-05-26,39.63108825683594
2017-05-30,39.59730529785156
2017-05-31,39.586063385009766
2017-06-01,39.919673919677734
2017-06-02,40.07746124267578
2017-06-05,40.03989028930664
2017-06-06,40.08121871948242
2017-06-07,40.14132308959961
2017-06-08,40.3269157409668
2017-06-09,39.84452438354492
2017-06-12,39.743106842041016
2017-06-13,39.92795944213867
2017-06-14,39.74686813354492
2017-06-15,39.67246627807617
2017-06-16,39.6574592590332
2017-06-19,39.979793548583984
2017-06-20,39.82951736450195
2017-06-21,39.949737548828125
2017-06-22,40.05491256713867
2017-06-23,40.152610778808594
2017-06-26,40.04740905761719
2017-06-27,39.68675231933594
2017-06-28,40.06843566894531
2017-06-29,39.646183013916016
2017-06-30,39.551490783691406
2017-07-03,39.33695602416992
2017-07-05,39.57182693481445
2017-07-06,39.464927673339844
2017-07-07,39.78940963745117
2017-07-10,39.84210968017578
2017-07-11,40.022823333740234
2017-07-12,40.3239631652832
2017-07-13,40.361602783203125
2017-07-14,40.50163269042969
2017-07-17,40.440650939941406
2017-07-18,40.489585876464844
2017-07-19,40.70038604736328
2017-07-20,40.6702766418457
2017-07-21,40.62436294555664
2017-07-24,40.81333923339844
2017-07-25,40.84343338012695
2017-07-26,40.99401092529297
2017-07-27,40.76364517211914
2017-07-28,40.7831916809082
2017-07-31,40.557334899902344
2017-08-01,40.68406677246094
2017-08-02,40.45778274536133
2017-08-03,40.367279052734375
2017-08-04,40.374847412109375
2017-08-07,40.54754638671875
2017-08-08,40.39820861816406
2017-08-09,40.322025299072266
2017-08-10,39.756309509277344
2017-08-11,39.8694953918457
2017-08-14,40.073883056640625
2017-08-15,40.14777374267578
2017-08-16,40.14855194091797
2017-08-17,39.873233795166016
2017-08-18,39.84911346435547
2017-08-21,39.84685134887695
2017-08-22,40.08820343017578
2017-08-23,40.14101028442383
2017-08-24,40.09575653076172
2017-08-25,40.05803680419922
2017-08-28,40.07083511352539
2017-08-29,40.193817138671875
2017-08-30,40.4268798828125
2017-08-31,40.6388053894043
2017-09-01,40.792240142822266
2017-09-05,40.53071594238281
2017-09-06,40.67131423950195
2017-09-07,40.76047134399414
2017-09-08,40.46119689941406
2017-09-11,40.935821533203125
2017-09-12,40.84513473510742
2017-09-13,40.9660758972168
2017-09-14,40.79977798461914
2017-09-15,40.905601501464844
2017-09-18,41.20794677734375
2017-09-19,41.155033111572266
2017-09-20,40.94794464111328
2017-09-21,41.040897369384766
2017-09-22,41.132362365722656
2017-09-25,40.84513473510742
2017-09-26,40.818702697753906
2017-09-27,41.25328826904297
2017-09-28,41.21550369262695
2017-09-29,41.412025451660156
2017-10-02,41.199214935302734
2017-10-03,41.600608825683594
2017-10-04,41.630916595458984
2017-10-05,41.805076599121094
2017-10-06,41.87324142456055
2017-10-09,41.78993225097656
2017-10-10,41.79750442504883
2017-10-11,41.77251434326172
2017-10-12,41.7672119140625
2017-10-13,41.7672119140625
2017-10-16,41.782371520996094
2017-10-17,41.738433837890625
2017-10-18,41.90733337402344
2017-10-19,41.74448776245117
2017-10-20,41.7672119140625
2017-10-23,41.73692321777344
2017-10-24,41.782371520996094
2017-10-25,41.47943115234375
2017-10-26,41.600608825683594
2017-10-27,41.73692321777344
2017-10-30,41.86566162109375
2017-10-31,42.009552001953125
2017-11-01,42.08616638183594
2017-11-02,42.017887115478516
2017-11-03,42.17720413208008
2017-11-06,42.253074645996094
2017-11-07,42.05582046508789
2017-11-08,42.189334869384766
2017-11-09,41.95720291137695
2017-11-10,42.02547836303711
2017-11-13,42.045230865478516
2017-11-14,41.934478759765625
2017-11-15,41.72964096069336
2017-11-16,42.245487213134766
2017-11-17,42.29098892211914
2017-11-20,42.19997787475586
2017-11-21,42.55649185180664
2017-11-22,42.56409454345703
2017-11-24,42.57927322387695
2017-11-27,42.29098892211914
2017-11-28,42.47304916381836
2017-11-29,41.90412521362305
2017-11-30,42.11652374267578
2017-12-01,42.1485595703125
2017-12-04,41.64081573486328
2017-12-05,41.63317108154297
2017-12-06,41.6301155090332
2017-12-07,41.47309112548828
2017-12-08,41.564579010009766
2017-12-11,41.83903503417969
2017-12-12,41.68655014038086
2017-12-13,41.66366958618164
2017-12-14,41.70180130004883
2017-12-15,41.91524887084961
2017-12-18,42.39556884765625
2017-12-19,42.262908935546875
2017-12-20,42.45653533935547
2017-12-21,42.481788635253906
2017-12-22,42.35551452636719
2017-12-26,42.14966583251953
2017-12-27,42.1665153503418
2017-12-28,42.2039909362793
2017-12-29,42.183319091796875
2018-01-02,42.494049072265625
2018-01-03,42.75730895996094
2018-01-04,42.74200439453125
2018-01-05,42.80322265625
2018-01-08,43.002193450927734
2018-01-09,43.0787239074707
2018-01-10,42.937156677246094
2018-01-11,43.17057418823242
2018-01-12,43.3006706237793
2018-01-16,43.15985107421875
2018-01-17,43.438411712646484
2018-01-18,43.5761833190918
2018-01-19,43.775146484375
2018-01-22,43.91291427612305
2018-01-23,44.04300308227539
2018-01-24,43.76749801635742
2018-01-25,43.8516731262207
2018-01-26,44.303199768066406
2018-01-29,44.06595993041992
2018-01-30,43.66035842895508
2018-01-31,43.706275939941406
2018-02-01,43.72927474975586
2018-02-02,42.9322395324707
2018-02-05,42.30381774902344
2018-02-06,42.02792739868164
2018-02-07,42.38045120239258
2018-02-08,41.313663482666016
2018-02-09,41.43782043457031
2018-02-12,41.74435806274414
2018-02-13,41.96661376953125
2018-02-14,42.34980773925781
2018-02-15,42.56437683105469
2018-02-16,42.7613525390625
2018-02-20,42.8939323425293
2018-02-21,42.970577239990234
2018-02-22,42.76518249511719
2018-02-23,43.353729248046875
2018-02-26,43.50700378417969
2018-02-27,43.188968658447266
2018-02-28,43.21580123901367
2018-03-01,42.91562271118164
2018-03-02,43.35321807861328
2018-03-05,43.69870376586914
2018-03-06,44.105613708496094
2018-03-07,44.25914001464844
2018-03-08,44.42036056518555
2018-03-09,44.70441436767578
2018-03-12,44.99615478515625
2018-03-13,44.819583892822266
2018-03-14,44.71977233886719
2018-03-15,44.70441436767578
2018-03-16,44.658348083496094
2018-03-19,44.45873260498047
2018-03-20,44.52783203125
2018-03-21,44.589256286621094
2018-03-22,44.05184555053711
2018-03-23,43.36858367919922
2018-03-26,44.02882385253906
2018-03-27,43.24574279785156
2018-03-28,42.7543830871582
2018-03-29,43.238059997558594
2018-04-02,42.3665885925293
2018-04-03,42.87423324584961
2018-04-04,43.058860778808594
2018-04-05,43.16653060913086
2018-04-06,42.597347259521484
2018-04-09,42.68193435668945
2018-04-10,43.33575439453125
2018-04-11,43.28959274291992
2018-04-12,43.63573455810547
2018-04-13,43.48189926147461
2018-04-16,43.54342269897461
2018-04-17,43.98955535888672
2018-04-18,44.143402099609375
2018-04-19,43.804962158203125
2018-04-20,43.597259521484375
2018-04-23,43.40727996826172
2018-04-24,43.020389556884766
2018-04-25,42.966548919677734
2018-04-26,43.40497970581055
2018-04-27,43.27421188354492
2018-04-30,43.11268615722656
2018-05-01,43.18894577026367
2018-05-02,43.22362518310547
2018-05-03,43.23440933227539
2018-05-04,43.6126823425293
2018-05-07,44.04411315917969
2018-05-08,44.167354583740234
2018-05-09,44.36767578125
2018-05-10,44.52946090698242
2018-05-11,44.460121154785156
2018-05-14,44.537174224853516
2018-05-15,44.5063591003418
2018-05-16,44.74516677856445
2018-05-17,44.645023345947266
2018-05-18,44.581844329833984
2018-05-21,44.7066535949707
2018-05-22,44.58339309692383
2018-05-23,44.598793029785156
2018-05-24,44.79911804199219
2018-05-25,44.79911804199219
2018-05-29,44.69124984741211
2018-05-30,45.04564666748047
2018-05-31,44.72208023071289
2018-06-01,45.13789367675781
2018-06-04,45.26129913330078
2018-06-05,45.369319915771484
2018-06-06,45.677886962890625
2018-06-07,45.47346878051758
2018-06-08,45.48501968383789
2018-06-11,45.68483352661133
2018-06-12,45.924766540527344
2018-06-13,45.957149505615234
2018-06-14,46.07135009765625
2018-06-15,46.07907485961914
2018-06-18,46.163917541503906
2018-06-19,45.96258544921875
2018-06-20,46.27962875366211
2018-06-21,45.855350494384766
2018-06-22,45.454193115234375
2018-06-25,44.7822380065918
2018-06-26,44.84471130371094
2018-06-27,44.227542877197266
2018-06-28,44.4127082824707
2018-06-29,44.52071762084961
2018-07-02,44.57865905761719
2018-07-03,44.47592544555664
2018-07-05,44.78486633300781
2018-07-06,45.19426345825195
2018-07-09,45.379634857177734
2018-07-10,45.37192153930664
2018-07-11,45.124755859375
2018-07-12,45.572750091552734
2018-07-13,45.495513916015625
2018-07-16,45.333309173583984
2018-07-17,45.564247131347656
2018-07-18,45.603633880615234
2018-07-19,45.52640151977539
2018-07-20,45.433719635009766
2018-07-23,45.4028434753418
2018-07-24,45.07841110229492
2018-07-25,45.268428802490234
2018-07-26,45.510963439941406
2018-07-27,45.03592300415039
2018-07-30,44.60721969604492
2018-07-31,44.692195892333984
2018-08-01,44.81515884399414
2018-08-02,45.24047088623047
2018-08-03,45.20183181762695
2018-08-06,45.495697021484375
2018-08-07,45.7895622253418
2018-08-08,45.701393127441406
2018-08-09,45.77409362792969
2018-08-10,45.37968063354492
2018-08-13,45.2559700012207
2018-08-14,45.271427154541016
2018-08-15,44.81515884399414
2018-08-16,44.89250564575195
2018-08-17,44.822898864746094
2018-08-20,44.969825744628906
2018-08-21,45.341033935546875
2018-08-22,45.561424255371094
2018-08-23,45.58076095581055
2018-08-24,46.03702926635742
2018-08-27,46.27677536010742
2018-08-28,46.28449630737305
2018-08-29,46.49409484863281
2018-08-30,46.3154411315918
2018-08-31,46.400516510009766
2018-09-04,46.47174072265625
2018-09-05,45.902671813964844
2018-09-06,45.7594108581543
2018-09-07,45.71836471557617
2018-09-10,45.82909393310547
2018-09-11,45.860069274902344
2018-09-12,46.04587936401367
2018-09-13,46.18525314331055
2018-09-14,46.40979766845703
2018-09-17,45.867828369140625
2018-09-18,46.022666931152344
2018-09-19,45.96844482421875
2018-09-20,46.10783767700195
2018-09-21,45.98393249511719
2018-09-24,46.100074768066406
2018-09-25,46.32075119018555
2018-09-26,46.14653778076172
2018-09-27,46.293663024902344
2018-09-28,46.34783935546875
2018-10-01,46.21142578125
2018-10-02,45.87807083129883
2018-10-03,45.916831970214844
2018-10-04,45.37803649902344
2018-10-05,45.0175666809082
2018-10-08,44.5291633605957
2018-10-09,44.47491455078125
2018-10-10,43.42059326171875
2018-10-11,43.34306716918945
2018-10-12,43.80819320678711
2018-10-15,43.730682373046875
2018-10-16,44.48263931274414
2018-10-17,44.622196197509766
2018-10-18,44.31984329223633
2018-10-19,43.575626373291016
2018-10-22,43.69192886352539
2018-10-23,43.56789016723633
2018-10-24,42.459320068359375
2018-10-25,42.932186126708984
2018-10-26,42.4670524597168
2018-10-29,42.37403106689453
2018-10-30,42.77714920043945
2018-10-31,43.238407135009766
2018-11-01,43.88585662841797
2018-11-02,43.96350860595703
2018-11-05,43.79273223876953
2018-11-06,44.21969223022461
2018-11-07,44.70101547241211
2018-11-08,44.402130126953125
2018-11-09,43.92313766479492
2018-11-12,43.218223571777344
2018-11-13,43.218223571777344
2018-11-14,43.04744338989258
2018-11-15,43.567569732666016
2018-11-16,43.63745880126953
2018-11-19,42.65927505493164
2018-11-20,42.25559616088867
2018-11-21,42.58939743041992
2018-11-23,42.68022918701172
2018-11-26,43.16388702392578
2018-11-27,42.96979904174805
2018-11-28,43.67625045776367
2018-11-29,43.66073226928711
2018-11-30,43.8470458984375
2018-12-03,44.99121856689453
2018-12-04,43.85179901123047
2018-12-06,43.85179901123047
2018-12-07,43.12383270263672
2018-12-10,43.321659088134766
2018-12-11,43.32957458496094
2018-12-12,43.638153076171875
2018-12-13,43.28999710083008
2018-12-14,42.94975280761719
2018-12-17,42.11103057861328
2018-12-18,42.25359344482422
2018-12-19,41.796226501464844
2018-12-20,41.22751235961914
2018-12-21,40.44253158569336
2018-12-24,40.0740966796875
2018-12-26,41.39574432373047
2018-12-27,41.51987838745117
2018-12-28,41.70811462402344
2018-12-31,42.06855010986328
2019-01-02,41.852298736572266
2019-01-03,41.23151779174805
2019-01-04,42.06855010986328
2019-01-07,42.66533660888672
2019-01-08,42.917640686035156
2019-01-09,43.31813430786133
2019-01-10,43.51838684082031
2019-01-11,43.654544830322266
2019-01-14,43.34217071533203
2019-01-15,43.62251663208008
2019-01-16,43.51838684082031
2019-01-17,43.81475830078125
2019-01-18,44.15916442871094
2019-01-22,43.63850784301758
2019-01-23,43.63051986694336
2019-01-24,43.982948303222656
2019-01-25,44.38346481323242
2019-01-28,44.15118408203125
2019-01-29,43.95090866088867
2019-01-30,44.47959899902344
2019-01-31,44.88808059692383
2019-02-01,45.28274154663086
2019-02-04,45.403079986572266
2019-02-05,45.5153923034668
2019-02-06,45.74803924560547
2019-02-07,45.38703918457031
2019-02-08,45.5474853515625
2019-02-11,45.659767150878906
2019-02-12,46.03682327270508
2019-02-13,46.000701904296875
2019-02-14,46.10898971557617
2019-02-15,46.317562103271484
2019-02-19,46.37372589111328
2019-02-20,46.20365524291992
2019-02-21,46.00471496582031
2019-02-22,46.486026763916016
2019-02-25,46.734703063964844
2019-02-26,46.68655014038086
2019-02-27,46.87107467651367
2019-02-28,46.72667694091797
2019-03-01,46.8415412902832
2019-03-04,46.521854400634766
2019-03-05,46.43752670288086
2019-03-06,46.0800895690918
2019-03-07,45.89535140991211
2019-03-08,45.89535140991211
2019-03-11,46.417442321777344
2019-03-12,46.578086853027344
2019-03-13,46.722652435302734
2019-03-14,46.690528869628906
2019-03-15,46.746761322021484
2019-03-18,46.82708740234375
2019-03-19,47.03590774536133
2019-03-20,46.923465728759766
2019-03-21,47.43751907348633
2019-03-22,46.62628936767578
2019-03-25,46.46562576293945
2019-03-26,46.521854400634766
2019-03-27,46.131492614746094
2019-03-28,46.31301498413086
2019-03-29,46.55399703979492
2019-04-01,46.96418762207031
2019-04-02,46.86766052246094
2019-04-03,47.277870178222656
2019-04-04,47.02048110961914
2019-04-05,47.3020133972168
2019-04-08,47.2939453125
2019-04-09,47.11701583862305
2019-04-10,47.495033264160156
2019-04-11,47.46285629272461
2019-04-12,47.46285629272461
2019-04-15,47.47893524169922
2019-04-16,47.46285629272461
2019-04-17,47.3100471496582
2019-04-18,47.3020133972168
2019-04-22,47.48698043823242
2019-04-23,47.6719856262207
2019-04-24,47.70817947387695
2019-04-25,47.60762405395508
2019-04-26,47.97764587402344
2019-04-29,47.89719772338867
2019-04-30,47.92936325073242
2019-05-01,47.605621337890625
2019-05-02,47.734466552734375
2019-05-03,48.16533660888672
2019-05-06,47.9478759765625
2019-05-07,47.29151153564453
2019-05-08,47.25929641723633
2019-05-09,47.22709655761719
2019-05-10,47.21902847290039
2019-05-13,46.16400146484375
2019-05-14,46.70358657836914
2019-05-15,46.90251922607422
2019-05-16,47.15862274169922
2019-05-17,46.84854507446289
2019-05-20,46.284786224365234
2019-05-21,46.67943572998047
2019-05-22,46.6633186340332
2019-05-23,46.21231460571289
2019-05-24,46.20344543457031
2019-05-28,46.228431701660156
2019-05-29,45.997276306152344
2019-05-30,46.027095794677734
2019-05-31,45.80158233642578
2019-06-03,45.522552490234375
2019-06-04,46.24187469482422
2019-06-05,46.466060638427734
2019-06-06,46.587039947509766
2019-06-07,47.006385803222656
2019-06-10,47.2934455871582
2019-06-11,47.232177734375
