,DBMF
2019-08-20,18.148193359375
2019-08-21,18.118539810180664
2019-08-22,18.020353317260742
2019-08-23,18.073070526123047
2019-08-26,18.174549102783203
2019-08-27,18.41309928894043
2019-08-28,18.480314254760742
2019-08-29,18.47570037841797
2019-08-30,18.568618774414062
2019-09-03,18.655603408813477
2019-09-04,18.692502975463867
2019-09-05,18.333362579345703
2019-09-06,18.419031143188477
2019-09-09,18.098770141601562
2019-09-10,17.839792251586914
2019-09-11,17.9149169921875
2019-09-12,17.777849197387695
2019-09-13,17.433862686157227
2019-09-16,17.680322647094727
2019-09-17,17.69877052307129
2019-09-18,17.800251007080078
2019-09-19,17.812776565551758
2019-09-20,18.001239776611328
2019-09-23,18.057252883911133
2019-09-24,18.187070846557617
2019-09-25,18.105358123779297
2019-09-26,18.212112426757812
2019-09-27,18.19099235534668
2019-09-30,18.284725189208984
2019-10-01,18.276805877685547
2019-10-02,18.30320930480957
2019-10-03,18.41014289855957
2019-10-04,18.478792190551758
2019-10-07,18.393638610839844
2019-10-08,18.386377334594727
2019-10-09,18.34479331970215
2019-10-10,18.17317008972168
2019-10-11,18.066232681274414
2019-10-14,18.149402618408203
2019-10-15,18.06755256652832
2019-10-16,18.033884048461914
2019-10-17,17.962596893310547
2019-10-18,17.905170440673828
2019-10-21,17.855661392211914
2019-10-22,17.90384864807129
2019-10-23,17.92893409729004
2019-10-24,17.98305892944336
2019-10-25,17.96919822692871
2019-10-28,17.87876319885254
2019-10-29,17.87876319885254
2019-10-30,17.968536376953125
2019-10-31,18.078113555908203
2019-11-01,18.043787002563477
2019-11-04,18.023984909057617
2019-11-05,17.97117805480957
2019-11-06,18.03058624267578
2019-11-07,17.90648651123047
2019-11-08,17.895263671875
2019-11-11,17.88866424560547
2019-11-12,17.94807243347168
2019-11-13,17.975141525268555
2019-11-14,18.00088119506836
2019-11-15,17.994279861450195
2019-11-18,18.00088119506836
2019-11-19,18.033884048461914
2019-11-20,18.056989669799805
2019-11-21,18.023324966430664
2019-11-22,18.09725570678711
2019-11-25,18.215415954589844
2019-11-26,18.255022048950195
2019-11-27,18.278121948242188
2019-11-29,18.20947265625
2019-12-02,17.951374053955078
2019-12-03,18.045108795166016
2019-12-04,18.063587188720703
2019-12-05,17.98438262939453
2019-12-06,18.083393096923828
2019-12-09,18.060293197631836
2019-12-10,17.9777774810791
2019-12-11,18.033226013183594
2019-12-12,18.033226013183594
2019-12-13,18.207489013671875
2019-12-16,18.222015380859375
2019-12-17,18.188352584838867
2019-12-18,18.1593074798584
2019-12-19,18.189010620117188
2019-12-20,18.310470581054688
2019-12-23,18.297924041748047
2019-12-24,18.31509017944336
2019-12-26,18.3989200592041
2019-12-27,18.36943244934082
2019-12-30,18.20258331298828
2019-12-31,18.21409034729004
2020-01-02,18.454299926757812
2020-01-03,18.414026260375977
2020-01-06,18.450700759887695
2020-01-07,18.421934127807617
2020-01-08,18.427688598632812
2020-01-09,18.49529266357422
2020-01-10,18.493854522705078
2020-01-13,18.55858039855957
2020-01-14,18.565053939819336
2020-01-15,18.595258712768555
2020-01-16,18.696666717529297
2020-01-17,18.773616790771484
2020-01-21,18.717519760131836
2020-01-22,18.746288299560547
2020-01-23,18.79591178894043
2020-01-24,18.700260162353516
2020-01-27,18.460771560668945
2020-01-28,18.54132080078125
2020-01-29,18.654232025146484
2020-01-30,18.6304988861084
2020-01-31,18.396764755249023
2020-02-03,18.487380981445312
2020-02-04,18.555706024169922
2020-02-05,18.59453773498535
2020-02-06,18.70241928100586
2020-02-07,18.738378524780273
2020-02-10,18.91529655456543
2020-02-11,18.92249298095703
2020-02-12,18.986495971679688
2020-02-13,18.957008361816406
2020-02-14,19.02605438232422
2020-02-18,19.112354278564453
2020-02-19,19.249000549316406
2020-02-20,19.283517837524414
2020-02-21,19.266977310180664
2020-02-24,18.940467834472656
2020-02-25,18.59885597229004
2020-02-26,18.588069915771484
2020-02-27,18.104055404663086
2020-02-28,18.00768280029297
2020-03-02,18.37590980529785
2020-03-03,18.503923416137695
2020-03-04,18.76570701599121
2020-03-05,18.683002471923828
2020-03-06,18.84625244140625
2020-03-09,18.277376174926758
2020-03-10,18.459331512451172
2020-03-11,18.17885398864746
2020-03-12,17.469017028808594
2020-03-13,17.940080642700195
2020-03-16,17.893333435058594
2020-03-17,17.483396530151367
2020-03-18,17.27267837524414
2020-03-19,17.505693435668945
2020-03-20,17.77035140991211
2020-03-23,17.978199005126953
2020-03-24,18.2061824798584
2020-03-25,18.089672088623047
2020-03-26,18.182443618774414
2020-03-27,18.248655319213867
2020-03-30,18.350847244262695
2020-03-31,18.2421817779541
2020-04-01,18.263769149780273
2020-04-02,18.28607749938965
2020-04-03,18.173812866210938
2020-04-06,18.412736892700195
2020-04-07,18.281757354736328
2020-04-08,18.266647338867188
2020-04-09,18.34365463256836
2020-04-13,18.350126266479492
2020-04-14,18.409143447875977
2020-04-15,18.476070404052734
2020-04-16,18.535079956054688
2020-04-17,18.505577087402344
2020-04-20,18.602012634277344
2020-04-21,18.671104431152344
2020-04-22,18.766098022460938
2020-04-23,18.766098022460938
2020-04-24,18.83734703063965
2020-04-27,18.81575584411621
2020-04-28,18.87333106994629
2020-04-29,18.812156677246094
2020-04-30,18.646635055541992
2020-05-01,18.585460662841797
2020-05-04,18.585460662841797
2020-05-05,18.56243133544922
2020-05-06,18.502702713012695
2020-05-07,18.502702713012695
2020-05-08,18.502702713012695
2020-05-11,18.513492584228516
2020-05-12,18.509897232055664
2020-05-13,18.596254348754883
2020-05-14,18.589059829711914
2020-05-15,18.585460662841797
2020-05-18,18.26593017578125
2020-05-19,18.252975463867188
2020-05-20,18.171653747558594
2020-05-21,18.22562599182129
2020-05-22,18.293996810913086
2020-05-26,18.070898056030273
2020-05-27,18.15509796142578
2020-05-28,18.038515090942383
2020-05-29,18.070898056030273
2020-06-01,17.998931884765625
2020-06-02,17.869394302368164
2020-06-03,17.65205192565918
2020-06-04,17.58152198791504
2020-06-05,17.58152198791504
2020-06-08,17.682273864746094
2020-06-09,17.667882919311523
2020-06-10,17.711063385009766
2020-06-11,17.660688400268555
2020-06-12,17.682273864746094
2020-06-15,17.682273864746094
2020-06-16,17.64629364013672
2020-06-17,17.575044631958008
2020-06-18,17.516754150390625
2020-06-19,17.61246681213379
2020-06-22,17.667882919311523
2020-06-23,17.62470054626465
2020-06-24,17.562089920043945
2020-06-25,17.613910675048828
2020-06-26,17.639095306396484
2020-06-29,17.654207229614258
2020-06-30,17.732650756835938
2020-07-01,17.618227005004883
2020-07-02,17.6283016204834
2020-07-06,17.74632453918457
2020-07-07,17.806781768798828
2020-07-08,17.837003707885742
2020-07-09,17.901775360107422
2020-07-10,17.869394302368164
2020-07-13,17.80461883544922
2020-07-14,17.837003707885742
2020-07-15,17.91257095336914
2020-07-16,17.844202041625977
2020-07-17,17.85140037536621
2020-07-20,17.896020889282227
2020-07-21,18.029878616333008
2020-07-22,18.088886260986328
2020-07-23,18.152938842773438
2020-07-24,18.160856246948242
2020-07-27,18.25441551208496
2020-07-28,18.297592163085938
2020-07-29,18.348690032958984
2020-07-30,18.35588836669922
2020-07-31,18.36452293395996
2020-08-03,18.467435836791992
2020-08-04,18.65311050415039
2020-08-05,18.679018020629883
2020-08-06,18.679018020629883
2020-08-07,18.481109619140625
2020-08-10,18.4487247467041
2020-08-11,18.1112003326416
2020-08-12,18.075214385986328
2020-08-13,18.047149658203125
2020-08-14,18.034914016723633
2020-08-17,18.171653747558594
2020-08-18,18.28536033630371
2020-08-19,18.063703536987305
2020-08-20,18.12990951538086
2020-08-21,18.1248722076416
2020-08-24,18.145021438598633
2020-08-25,18.135669708251953
2020-08-26,18.200441360473633
2020-08-27,18.082412719726562
2020-08-28,18.204755783081055
2020-08-31,18.247217178344727
2020-09-01,18.308387756347656
2020-09-02,18.405548095703125
2020-09-03,18.276002883911133
2020-09-04,18.122713088989258
2020-09-08,18.056507110595703
2020-09-09,18.114078521728516
2020-09-10,18.082412719726562
2020-09-11,18.088886260986328
2020-09-14,18.222747802734375
2020-09-15,18.171653747558594
2020-09-16,18.00252914428711
2020-09-17,17.945676803588867
2020-09-18,17.91689109802246
2020-09-21,17.753524780273438
2020-09-22,17.72689437866211
2020-09-23,17.567848205566406
2020-09-24,17.51459312438965
2020-09-25,17.501638412475586
2020-09-28,17.74704933166504
2020-09-29,17.7729549407959
2020-09-30,17.698827743530273
2020-10-01,17.802461624145508
2020-10-02,17.80461883544922
2020-10-05,17.736968994140625
2020-10-06,17.649890899658203
2020-10-07,17.652767181396484
2020-10-08,17.65349006652832
2020-10-09,17.820451736450195
2020-10-12,17.941356658935547
2020-10-13,17.857873916625977
2020-10-14,17.757122039794922
2020-10-15,17.654207229614258
2020-10-16,17.76863670349121
2020-10-19,17.63117790222168
2020-10-20,17.70746421813965
2020-10-21,17.879467010498047
2020-10-22,17.8765869140625
2020-10-23,17.94351577758789
2020-10-26,17.80461883544922
2020-10-27,17.795982360839844
2020-10-28,17.740568161010742
2020-10-29,17.767196655273438
2020-10-30,17.6973876953125
2020-11-02,17.70026969909668
2020-11-03,17.7391300201416
2020-11-04,17.68947410583496
2020-11-05,17.9658260345459
2020-11-06,18.113359451293945
2020-11-09,17.812536239624023
2020-11-10,17.747764587402344
2020-11-11,17.736968994140625
2020-11-12,17.74344825744629
2020-11-13,17.932004928588867
2020-11-16,17.938478469848633
2020-11-17,17.998931884765625
2020-11-18,17.984539031982422
2020-11-19,17.977338790893555
2020-11-20,17.980941772460938
2020-11-23,17.888822555541992
2020-11-24,17.99101448059082
2020-11-25,17.944957733154297
2020-11-27,18.071619033813477
2020-11-30,17.826210021972656
2020-12-01,18.042831420898438
2020-12-02,18.006126403808594
2020-12-03,18.125595092773438
2020-12-04,18.14646339416504
2020-12-07,18.109041213989258
2020-12-08,18.09752655029297
2020-12-09,18.052907943725586
2020-12-10,18.234981536865234
2020-12-11,18.12775230407715
2020-12-14,18.11911392211914
2020-12-15,18.32206153869629
2020-12-16,18.422096252441406
2020-12-17,18.550195693969727
2020-12-18,18.501256942749023
2020-12-21,18.29183578491211
2020-12-22,18.126314163208008
2020-12-23,18.300472259521484
2020-12-24,18.23138427734375
2020-12-28,18.286800384521484
2020-12-29,18.43115997314453
2020-12-30,18.62920379638672
2020-12-31,18.54215431213379
2021-01-04,18.570446014404297
2021-01-05,19.040529251098633
2021-01-06,18.915752410888672
2021-01-07,18.84828758239746
2021-01-08,19.04560661315918
2021-01-11,18.774290084838867
2021-01-12,18.938241958618164
2021-01-13,18.86714744567871
2021-01-14,18.999176025390625
2021-01-15,18.65459442138672
2021-01-19,18.885286331176758
2021-01-20,19.142087936401367
2021-01-21,19.18996810913086
2021-01-22,19.0158634185791
2021-01-25,19.055034637451172
2021-01-26,18.95564842224121
2021-01-27,18.687240600585938
2021-01-28,18.796052932739258
2021-01-29,18.52039337158203
2021-02-01,18.736570358276367
2021-02-02,18.85699462890625
2021-02-03,19.012962341308594
2021-02-04,18.98756980895996
2021-02-05,19.194320678710938
2021-02-08,19.292980194091797
2021-02-09,19.42500877380371
2021-02-10,19.426456451416016
2021-02-11,19.499727249145508
2021-02-12,19.706478118896484
2021-02-16,19.84068489074707
2021-02-17,19.760162353515625
2021-02-18,19.630308151245117
2021-02-19,19.74637794494629
2021-02-22,19.84068489074707
2021-02-23,19.908151626586914
2021-02-24,20.016239166259766
2021-02-25,19.964008331298828
2021-02-26,19.343036651611328
2021-03-01,19.589683532714844
2021-03-02,19.492473602294922
2021-03-03,19.62668228149414
2021-03-04,19.691970825195312
2021-03-05,19.88421058654785
2021-03-08,19.661500930786133
2021-03-09,19.72896385192871
2021-03-10,19.795705795288086
2021-03-11,20.13231086730957
2021-03-12,20.234594345092773
2021-03-15,20.190345764160156
2021-03-16,20.18018913269043
2021-03-17,20.334707260131836
2021-03-18,19.936439514160156
2021-03-19,20.052509307861328
2021-03-22,19.97779083251953
2021-03-23,19.549781799316406
2021-03-24,19.514963150024414
2021-03-25,19.568647384643555
2021-03-26,19.874778747558594
2021-03-29,19.9284610748291
2021-03-30,19.784099578857422
2021-03-31,19.90742301940918
2021-04-01,19.934988021850586
2021-04-05,20.116348266601562
2021-04-06,20.05831527709961
2021-04-07,20.03727912902832
2021-04-08,20.05178451538086
2021-04-09,20.102563858032227
2021-04-12,20.096759796142578
2021-04-13,20.109094619750977
2021-04-14,20.20848274230957
2021-04-15,20.188167572021484
2021-04-16,20.297706604003906
2021-04-19,20.577726364135742
2021-04-20,20.074275970458984
2021-04-21,20.162778854370117
2021-04-22,20.059764862060547
2021-04-23,20.328176498413086
2021-04-26,20.282474517822266
2021-04-27,20.413776397705078
2021-04-28,20.418855667114258
2021-04-29,20.538555145263672
2021-04-30,20.35429573059082
2021-05-03,20.444971084594727
2021-05-04,20.287555694580078
2021-05-05,20.515342712402344
2021-05-06,20.43553924560547
2021-05-07,20.71845817565918
2021-05-10,20.696699142456055
2021-05-11,20.51243782043457
2021-05-12,20.217910766601562
2021-05-13,20.232418060302734
2021-05-14,20.72571563720703
2021-05-17,20.75473403930664
2021-05-18,20.732967376708984
2021-05-19,20.415952682495117
2021-05-20,20.508085250854492
2021-05-21,20.56321907043457
2021-05-24,20.76706886291504
2021-05-25,20.788829803466797
2021-05-26,20.791006088256836
2021-05-27,20.95060157775879
2021-05-28,20.9426212310791
2021-06-01,20.73006820678711
2021-06-02,20.903446197509766
2021-06-03,20.815670013427734
2021-06-04,20.93609619140625
2021-06-07,20.885313034057617
2021-06-08,20.92521095275879
2021-06-09,21.089160919189453
2021-06-10,21.01806640625
2021-06-11,20.970916748046875
2021-06-14,20.965112686157227
2021-06-15,21.12253189086914
2021-06-16,20.837434768676758
2021-06-17,20.553789138793945
2021-06-18,20.387664794921875
2021-06-21,20.60964584350586
2021-06-22,20.693073272705078
2021-06-23,20.65317153930664
2021-06-24,20.83090591430664
2021-06-25,20.798259735107422
2021-06-28,20.65752601623535
2021-06-29,20.668405532836914
2021-06-30,20.669858932495117
2021-07-01,20.823650360107422
2021-07-02,20.983247756958008
2021-07-06,20.751832962036133
2021-07-07,20.695974349975586
2021-07-08,20.53057098388672
2021-07-09,20.71483612060547
2021-07-12,20.85629653930664
2021-07-13,20.748929977416992
2021-07-14,20.775774002075195
2021-07-15,20.65607452392578
2021-07-16,20.616897583007812
2021-07-19,20.05831527709961
2021-07-20,20.235319137573242
2021-07-21,20.59876823425293
2021-07-22,20.689443588256836
2021-07-23,20.80188751220703
2021-07-26,20.820024490356445
2021-07-27,20.68581771850586
2021-07-28,20.78738021850586
2021-07-29,20.80914306640625
2021-07-30,20.82292366027832
2021-08-02,20.791006088256836
2021-08-03,20.783748626708984
2021-08-04,20.5487117767334
2021-08-05,20.610370635986328
2021-08-06,20.426834106445312
2021-08-09,20.138113021850586
2021-08-10,20.280298233032227
2021-08-11,20.279573440551758
2021-08-12,20.347763061523438
2021-08-13,20.3717041015625
2021-08-16,20.51243782043457
2021-08-17,20.23894691467285
2021-08-18,19.96183204650879
2021-08-19,20.076448440551758
2021-08-20,20.1809139251709
2021-08-23,20.39056396484375
2021-08-24,20.34123420715332
2021-08-25,20.3970947265625
2021-08-26,20.315845489501953
2021-08-27,20.43553924560547
2021-08-30,20.46455955505371
2021-08-31,20.272321701049805
2021-09-01,20.75908660888672
2021-09-02,20.450773239135742
2021-09-03,20.52259635925293
2021-09-07,20.545080184936523
2021-09-08,20.479066848754883
2021-09-09,20.547258377075195
2021-09-10,20.241846084594727
2021-09-13,20.394189834594727
2021-09-14,20.374605178833008
2021-09-15,20.498655319213867
2021-09-16,20.577726364135742
2021-09-17,20.284650802612305
2021-09-20,20.135936737060547
2021-09-21,20.10546875
2021-09-22,20.27884864807129
2021-09-23,20.304964065551758
2021-09-24,20.307140350341797
2021-09-27,20.20775604248047
2021-09-28,20.01116180419922
2021-09-29,20.167131423950195
2021-09-30,20.244752883911133
2021-10-01,20.188894271850586
2021-10-04,20.06121826171875
2021-10-05,20.18236541748047
2021-10-06,20.17438316345215
2021-10-07,20.15552520751953
2021-10-08,20.29045295715332
2021-10-11,20.359373092651367
2021-10-12,20.2701416015625
2021-10-13,20.32672691345215
2021-10-14,20.49212646484375
2021-10-15,20.660425186157227
2021-10-18,20.529848098754883
2021-10-19,20.687992095947266
2021-10-20,20.759811401367188
2021-10-21,20.835256576538086
2021-10-22,20.80624008178711
2021-10-25,20.885313034057617
2021-10-26,20.895465850830078
2021-10-27,20.777223587036133
2021-10-28,20.76923942565918
2021-10-29,21.088436126708984
2021-11-01,21.12108039855957
2021-11-02,21.044187545776367
2021-11-03,20.888938903808594
2021-11-04,20.71845817565918
2021-11-05,21.01951789855957
2021-11-08,20.973817825317383
2021-11-09,21.12470817565918
2021-11-10,21.06304359436035
2021-11-11,21.059417724609375
2021-11-12,21.09568977355957
2021-11-15,21.17548370361328
2021-11-16,21.28067398071289
2021-11-17,20.98252296447754
2021-11-18,21.110197067260742
2021-11-19,20.812767028808594
2021-11-22,20.99847984313965
2021-11-23,21.22989273071289
2021-11-24,21.171859741210938
2021-11-26,20.297706604003906
2021-11-29,20.228796005249023
2021-11-30,20.5878849029541
2021-12-01,19.967634201049805
2021-12-02,19.966184616088867
2021-12-03,20.061941146850586
2021-12-06,20.076448440551758
2021-12-07,20.37750816345215
2021-12-08,20.43916893005371
2021-12-09,20.34123420715332
2021-12-10,20.344863891601562
2021-12-13,20.34848976135254
2021-12-14,20.384761810302734
2021-12-15,20.49357795715332
2021-12-16,20.500829696655273
2021-12-17,20.3724308013916
2021-12-20,20.314393997192383
2021-12-21,20.446422576904297
2021-12-22,20.27304458618164
2021-12-23,20.42973518371582
2021-12-27,20.617624282836914
2021-12-28,20.92884063720703
2021-12-29,20.49357795715332
2021-12-30,20.707544326782227
2021-12-31,20.673086166381836
2022-01-03,20.85980796813965
2022-01-04,20.701133728027344
2022-01-05,20.659461975097656
2022-01-06,20.74761199951172
2022-01-07,20.87583351135254
2022-01-10,20.564096450805664
2022-01-11,20.560890197753906
2022-01-12,20.463924407958984
2022-01-13,20.314067840576172
2022-01-14,20.59855842590332
2022-01-18,20.9158992767334
2022-01-19,20.85980796813965
2022-01-20,20.9158992767334
2022-01-21,20.643434524536133
2022-01-24,20.548070907592773
2022-01-25,20.755624771118164
2022-01-26,20.88384437561035
2022-01-27,20.87583351135254
2022-01-28,21.036108016967773
2022-01-31,20.755624771118164
2022-02-01,20.763639450073242
2022-02-02,20.790084838867188
2022-02-03,20.81171989440918
2022-02-04,21.04412269592285
2022-02-07,20.803707122802734
2022-02-08,20.731586456298828
2022-02-09,20.907888412475586
2022-02-10,20.955970764160156
2022-02-11,21.412752151489258
2022-02-14,21.468852996826172
2022-02-15,21.14028549194336
2022-02-16,21.116243362426758
2022-02-17,20.899873733520508
