,BIZD
2020-03-10,7.122475624084473
2020-03-11,6.80491304397583
2020-03-12,5.9984049797058105
2020-03-13,6.240358352661133
2020-03-16,5.6707611083984375
2020-03-17,5.005392551422119
2020-03-18,4.093029499053955
2020-03-19,4.758398532867432
2020-03-20,4.455957412719727
2020-03-23,3.861158609390259
2020-03-24,4.340022087097168
2020-03-25,4.667665958404541
2020-03-26,5.217100143432617
2020-03-27,5.101164817810059
2020-03-30,4.834008693695068
2020-03-31,4.702950954437256
2020-04-01,4.334010124206543
2020-04-02,4.202993392944336
2020-04-03,4.003849506378174
2020-04-06,4.271121978759766
2020-04-07,4.664169788360596
2020-04-08,5.025773525238037
2020-04-09,5.5183939933776855
2020-04-13,5.4869513511657715
2020-04-14,5.659893035888672
2020-04-15,5.324491024017334
2020-04-16,5.209198474884033
2020-04-17,5.314010143280029
2020-04-20,5.109625339508057
2020-04-21,4.962886810302734
2020-04-22,4.947165012359619
2020-04-23,5.010051250457764
2020-04-24,5.245882034301758
2020-04-27,5.5183939933776855
2020-04-28,5.434544086456299
2020-04-29,5.748983860015869
2020-04-30,5.649410724639893
2020-05-01,5.387378692626953
2020-05-04,5.261603832244873
2020-05-05,5.397859573364258
2020-05-06,5.47646951675415
2020-05-07,5.61796760559082
2020-05-08,5.707057476043701
2020-05-11,5.686094760894775
2020-05-12,5.665133953094482
2020-05-13,5.460747718811035
2020-05-14,5.544597625732422
2020-05-15,5.633687973022461
2020-05-18,5.806628704071045
2020-05-19,5.906201362609863
2020-05-20,5.984811782836914
2020-05-21,6.105347156524658
2020-05-22,6.152513027191162
2020-05-26,6.409302711486816
2020-05-27,6.49839448928833
2020-05-28,6.3464155197143555
2020-05-29,6.304490566253662
2020-06-01,6.435506820678711
2020-06-02,6.487913131713867
2020-06-03,6.650372505187988
2020-06-04,6.671335220336914
2020-06-05,6.681817531585693
2020-06-08,7.043421268463135
2020-06-09,6.9386091232299805
2020-06-10,6.681817531585693
2020-06-11,6.278287887573242
2020-06-12,6.561281681060791
2020-06-15,6.608448028564453
2020-06-16,6.634650707244873
2020-06-17,6.49839448928833
2020-06-18,6.466951370239258
2020-06-19,6.451230049133301
2020-06-22,6.388340473175049
2020-06-23,6.351655006408691
2020-06-24,6.189197063446045
2020-06-25,6.27304744720459
2020-06-26,6.20491886138916
2020-06-29,6.288769245147705
2020-06-30,6.367378234863281
2020-07-01,6.278077602386475
2020-07-02,6.28348970413208
2020-07-06,6.261841297149658
2020-07-07,6.18607234954834
2020-07-08,6.153597831726074
2020-07-09,5.96958589553833
2020-07-10,6.072417259216309
2020-07-13,6.072417259216309
2020-07-14,6.169833660125732
2020-07-15,6.28348970413208
2020-07-16,6.267254829406738
2020-07-17,6.28348970413208
2020-07-20,6.2564287185668945
2020-07-21,6.321374416351318
2020-07-22,6.397145748138428
2020-07-23,6.4079694747924805
2020-07-24,6.28348970413208
2020-07-27,6.213132381439209
2020-07-28,6.278077602386475
2020-07-29,6.321374416351318
2020-07-30,6.310551166534424
2020-07-31,6.321374416351318
2020-08-03,6.418795108795166
2020-08-04,6.467504024505615
2020-08-05,6.575746536254883
2020-08-06,6.5649213790893555
2020-08-07,6.678577899932861
2020-08-10,6.819292068481445
2020-08-11,6.7597575187683105
2020-08-12,6.7326979637146
2020-08-13,6.716461658477783
2020-08-14,6.678577899932861
2020-08-17,6.651515960693359
2020-08-18,6.559508800506592
2020-08-19,6.52703857421875
2020-08-20,6.52162504196167
2020-08-21,6.510801792144775
2020-08-24,6.646103382110596
2020-08-25,6.597393989562988
2020-08-26,6.499977111816406
2020-08-27,6.554096698760986
2020-08-28,6.678577899932861
2020-08-31,6.608218669891357
2020-09-01,6.613630294799805
2020-09-02,6.629867076873779
2020-09-03,6.505389213562012
2020-09-04,6.494564533233643
2020-09-08,6.559508800506592
2020-09-09,6.570333480834961
2020-09-10,6.586570739746094
2020-09-11,6.61904239654541
2020-09-14,6.673163414001465
2020-09-15,6.662341594696045
2020-09-16,6.6894001960754395
2020-09-17,6.635279655456543
2020-09-18,6.602807998657227
2020-09-21,6.537861347198486
2020-09-22,6.554096698760986
2020-09-23,6.397145748138428
2020-09-24,6.359259128570557
2020-09-25,6.532448768615723
2020-09-28,6.678577899932861
2020-09-29,6.5649213790893555
2020-09-30,6.575746536254883
2020-10-01,6.709604740142822
2020-10-02,6.7542219161987305
2020-10-05,6.743069171905518
2020-10-06,6.692871570587158
2020-10-07,6.737490653991699
2020-10-08,6.793263912200928
2020-10-09,6.770954608917236
2020-10-12,6.687293529510498
2020-10-13,6.637097358703613
2020-10-14,6.659406661987305
2020-10-15,6.642673969268799
2020-10-16,6.609210014343262
2020-10-19,6.5143938064575195
2020-10-20,6.531126499176025
2020-10-21,6.5143938064575195
2020-10-22,6.531126499176025
2020-10-23,6.581323146820068
2020-10-26,6.469775199890137
2020-10-27,6.492084503173828
2020-10-28,6.2912983894348145
2020-10-29,6.308032035827637
2020-10-30,6.268989562988281
2020-11-02,6.425157070159912
2020-11-03,6.51997184753418
2020-11-04,6.5478596687316895
2020-11-05,6.787687301635742
2020-11-06,6.759799480438232
2020-11-09,6.921544551849365
2020-11-10,7.133484840393066
2020-11-11,7.178103923797607
2020-11-12,7.066555976867676
2020-11-13,7.178103923797607
2020-11-16,7.339850425720215
2020-11-17,7.35658073425293
2020-11-18,7.3286943435668945
2020-11-19,7.468130111694336
2020-11-20,7.440241813659668
2020-11-23,7.607562065124512
2020-11-24,7.713533878326416
2020-11-25,7.786036968231201
2020-11-27,7.780462741851807
2020-11-30,7.657760143280029
2020-12-01,7.780462741851807
2020-12-02,7.791617393493652
2020-12-03,7.897588729858398
2020-12-04,7.970094203948975
2020-12-07,7.858546257019043
2020-12-08,7.858546257019043
2020-12-09,7.83065938949585
2020-12-10,7.774886131286621
2020-12-11,7.808349132537842
2020-12-14,7.780462741851807
2020-12-15,7.836236000061035
2020-12-16,7.852969169616699
2020-12-17,7.852969169616699
2020-12-18,7.813926696777344
2020-12-21,7.752575397491455
2020-12-22,7.668915271759033
2020-12-23,7.746997833251953
2020-12-24,7.741420269012451
2020-12-28,7.719110488891602
2020-12-29,7.76194953918457
2020-12-30,7.7676591873168945
2020-12-31,7.841909885406494
2021-01-04,7.7676591873168945
2021-01-05,7.824774742126465
2021-01-06,7.916158199310303
2021-01-07,7.978985786437988
2021-01-08,8.024677276611328
2021-01-11,7.944716930389404
2021-01-12,7.961851596832275
2021-01-13,7.984697341918945
2021-01-14,8.093214988708496
2021-01-15,8.133195877075195
2021-01-19,8.150331497192383
2021-01-20,8.190309524536133
2021-01-21,8.24742603302002
2021-01-22,8.236004829406738
2021-01-25,8.178888320922852
2021-01-26,8.224581718444824
2021-01-27,8.167465209960938
2021-01-28,8.121773719787598
2021-01-29,8.001832008361816
2021-02-01,8.138908386230469
2021-02-02,8.321676254272461
2021-02-03,8.3673677444458
2021-02-04,8.424483299255371
2021-02-05,8.538714408874512
2021-02-08,8.567273139953613
2021-02-09,8.453042030334473
2021-02-10,8.635809898376465
2021-02-11,8.612963676452637
2021-02-12,8.635809898376465
2021-02-16,8.675788879394531
2021-02-17,8.675788879394531
2021-02-18,8.692924499511719
2021-02-19,8.692924499511719
2021-02-22,8.772884368896484
2021-02-23,8.704347610473633
2021-02-24,8.858559608459473
2021-02-25,8.76146411895752
2021-02-26,8.847136497497559
2021-03-01,8.944232940673828
2021-03-02,9.087018966674805
2021-03-03,9.092731475830078
2021-03-04,8.989923477172852
2021-03-05,8.91567325592041
2021-03-08,9.058463096618652
2021-03-09,9.092731475830078
2021-03-10,9.155557632446289
2021-03-11,9.224096298217773
2021-03-12,9.281209945678711
2021-03-15,9.435420989990234
2021-03-16,9.366883277893066
2021-03-17,9.395440101623535
2021-03-18,9.155557632446289
2021-03-19,9.252653121948242
2021-03-22,9.229808807373047
2021-03-23,9.138422012329102
2021-03-24,9.06988525390625
2021-03-25,9.166979789733887
2021-03-26,9.286922454833984
2021-03-29,9.246942520141602
2021-03-30,9.281209945678711
2021-03-31,9.252653121948242
2021-04-01,9.387680053710938
2021-04-05,9.481208801269531
2021-04-06,9.57473373413086
2021-04-07,9.644877433776855
2021-04-08,9.685795783996582
2021-04-09,9.720867156982422
2021-04-12,9.715025901794434
2021-04-13,9.668259620666504
2021-04-14,9.627341270446777
2021-04-15,9.697488784790039
2021-04-16,9.715025901794434
2021-04-19,9.726714134216309
2021-04-20,9.65656852722168
2021-04-21,9.755940437316895
2021-04-22,9.674105644226074
2021-04-23,9.744251251220703
2021-04-26,9.767630577087402
2021-04-27,9.826086044311523
2021-04-28,9.849467277526855
2021-04-29,9.90792179107666
2021-04-30,9.814395904541016
2021-05-03,9.814395904541016
2021-05-04,9.75009536743164
2021-05-05,9.808549880981445
2021-05-06,9.796856880187988
2021-05-07,9.831929206848145
2021-05-10,9.738404273986816
2021-05-11,9.615652084350586
2021-05-12,9.294156074523926
2021-05-13,9.557197570800781
2021-05-14,9.679949760437012
2021-05-17,9.761788368225098
2021-05-18,9.779321670532227
2021-05-19,9.802704811096191
2021-05-20,9.814395904541016
2021-05-21,9.826086044311523
2021-05-24,9.872847557067871
2021-05-25,9.761788368225098
2021-05-26,9.86700439453125
2021-05-27,9.937146186828613
2021-05-28,9.989755630493164
2021-06-01,10.094971656799316
2021-06-02,10.135889053344727
2021-06-03,10.176806449890137
2021-06-04,10.194343566894531
2021-06-07,10.235262870788574
2021-06-08,10.276180267333984
2021-06-09,10.29956340789795
2021-06-10,10.229415893554688
2021-06-11,10.322941780090332
2021-06-14,10.328786849975586
2021-06-15,10.188499450683594
2021-06-16,10.246952056884766
2021-06-17,10.124198913574219
2021-06-18,9.925456047058105
2021-06-21,10.089125633239746
2021-06-22,10.094971656799316
2021-06-23,10.083282470703125
2021-06-24,10.147581100463867
2021-06-25,10.083282470703125
2021-06-28,10.10081958770752
2021-06-29,10.01313591003418
2021-06-30,10.030673027038574
2021-07-01,10.094995498657227
2021-07-02,10.214112281799316
2021-07-06,10.208155632019043
2021-07-07,10.118818283081055
2021-07-08,10.053305625915527
2021-07-09,10.184331893920898
2021-07-12,10.279622077941895
2021-07-13,10.208155632019043
2021-07-14,10.154550552368164
2021-07-15,10.10690689086914
2021-07-16,10.047348976135254
2021-07-19,9.910367965698242
2021-07-20,10.083084106445312
2021-07-21,10.130732536315918
2021-07-22,10.100950241088867
2021-07-23,10.094995498657227
2021-07-26,10.154550552368164
2021-07-27,10.1426420211792
2021-07-28,10.202197074890137
2021-07-29,10.124773979187012
2021-07-30,10.100950241088867
2021-08-02,10.112863540649414
2021-08-03,10.03543758392334
2021-08-04,9.999704360961914
2021-08-05,10.124773979187012
2021-08-06,10.178376197814941
2021-08-09,10.172419548034668
2021-08-10,10.26175594329834
2021-08-11,10.273667335510254
2021-08-12,10.327268600463867
2021-08-13,10.380871772766113
2021-08-16,10.333226203918457
2021-08-17,10.279622077941895
2021-08-18,10.202197074890137
2021-08-19,9.9163236618042
2021-08-20,10.118818283081055
2021-08-23,10.154550552368164
2021-08-24,10.190286636352539
2021-08-25,10.273667335510254
2021-08-26,10.208155632019043
2021-08-27,10.291535377502441
2021-08-30,10.22006607055664
2021-08-31,10.226021766662598
2021-09-01,10.237932205200195
2021-09-02,10.309403419494629
2021-09-03,10.327268600463867
2021-09-07,10.208155632019043
2021-09-08,10.231978416442871
2021-09-09,10.24984359741211
2021-09-10,10.22006607055664
2021-09-13,10.22006607055664
2021-09-14,10.208155632019043
2021-09-15,10.327268600463867
2021-09-16,10.243890762329102
2021-09-17,10.184331893920898
2021-09-20,10.023527145385742
2021-09-21,10.130732536315918
2021-09-22,10.243890762329102
2021-09-23,10.267711639404297
2021-09-24,10.285577774047852
2021-09-27,10.285577774047852
2021-09-28,10.243890762329102
2021-09-29,10.291535377502441
2021-09-30,10.214112281799316
2021-10-01,10.30592155456543
2021-10-04,10.31808090209961
2021-10-05,10.384963035583496
2021-10-06,10.433605194091797
2021-10-07,10.391043663024902
2021-10-08,10.476165771484375
2021-10-11,10.457927703857422
2021-10-12,10.494403839111328
2021-10-13,10.56128978729248
2021-10-14,10.56128978729248
2021-10-15,10.573450088500977
2021-10-18,10.597770690917969
2021-10-19,10.640329360961914
2021-10-20,10.664651870727539
2021-10-21,10.682891845703125
2021-10-22,10.701133728027344
2021-10-25,10.688972473144531
2021-10-26,10.676811218261719
2021-10-27,10.64641284942627
2021-10-28,10.719371795654297
2021-10-29,10.682891845703125
2021-11-01,10.664651870727539
2021-11-02,10.609931945800781
2021-11-03,10.597770690917969
2021-11-04,10.609931945800781
2021-11-05,10.695054054260254
2021-11-08,10.774096488952637
2021-11-09,10.688972473144531
2021-11-10,10.676811218261719
2021-11-11,10.725454330444336
2021-11-12,10.713296890258789
2021-11-15,10.652493476867676
2021-11-16,10.658571243286133
2021-11-17,10.628170013427734
2021-11-18,10.634251594543457
2021-11-19,10.549128532409668
2021-11-22,10.573450088500977
2021-11-23,10.597770690917969
2021-11-24,10.609931945800781
2021-11-26,10.482247352600098
2021-11-29,10.500486373901367
2021-11-30,10.427525520324707
2021-12-01,10.336320877075195
2021-12-02,10.488326072692871
2021-12-03,10.439685821533203
2021-12-06,10.524808883666992
2021-12-07,10.579527854919434
2021-12-08,10.56736946105957
2021-12-09,10.530887603759766
2021-12-10,10.56128978729248
2021-12-13,10.464005470275879
2021-12-14,10.36064338684082
2021-12-15,10.409283638000488
2021-12-16,10.330241203308105
2021-12-17,10.257279396057129
2021-12-20,10.196476936340332
2021-12-21,10.34240436553955
2021-12-22,10.451845169067383
2021-12-23,10.573450088500977
2021-12-27,10.628170013427734
2021-12-28,10.658571243286133
2021-12-29,10.652984619140625
2021-12-30,10.652984619140625
2021-12-31,10.6840238571167
2022-01-03,10.746106147766113
2022-01-04,10.839225769042969
2022-01-05,10.727482795715332
2022-01-06,10.764729499816895
2022-01-07,10.864057540893555
2022-01-10,10.839225769042969
2022-01-11,11.050298690795898
2022-01-12,11.124794960021973
2022-01-13,10.96959400177002
2022-01-14,10.926138877868652
2022-01-18,10.963385581970215
2022-01-19,10.91372299194336
2022-01-20,10.795770645141602
2022-01-21,10.603321075439453
2022-01-24,10.466745376586914
2022-01-25,10.65919303894043
2022-01-26,10.71506404876709
2022-01-27,10.752313613891602
2022-01-28,10.752313613891602
2022-01-31,10.91993236541748
2022-02-01,11.031675338745117
2022-02-02,11.037883758544922
2022-02-03,10.994424819946289
2022-02-04,11.037883758544922
2022-02-07,11.124794960021973
2022-02-08,11.143418312072754
2022-02-09,11.068923950195312
2022-02-10,11.01305103302002
2022-02-11,10.950969696044922
2022-02-14,10.864057540893555
2022-02-15,10.895099639892578
2022-02-16,11.01305103302002
2022-02-17,10.91372299194336
2022-02-18,10.91372299194336
2022-02-22,10.808185577392578
2022-02-23,10.702651023864746
2022-02-24,10.690232276916504
2022-02-25,10.88888931274414
2022-02-28,10.91372299194336
2022-03-01,10.857850074768066
2022-03-02,11.056507110595703
2022-03-03,11.068923950195312
2022-03-04,11.006842613220215
2022-03-07,10.677818298339844
2022-03-08,10.677818298339844
2022-03-09,10.75852108001709
2022-03-10,10.702651023864746
2022-03-11,10.671607971191406
2022-03-14,10.628152847290039
2022-03-15,10.65919303894043
2022-03-16,10.708857536315918
2022-03-17,10.882682800292969
2022-03-18,10.84543514251709
2022-03-21,10.9447603225708
2022-03-22,11.01305103302002
2022-03-23,10.9447603225708
2022-03-24,10.950969696044922
2022-03-25,11.068923950195312
2022-03-28,11.068923950195312
2022-03-29,11.124794960021973
2022-03-30,11.106170654296875
2022-03-31,11.1185884475708
2022-04-01,11.2496337890625
2022-04-04,11.154675483703613
2022-04-05,11.142012596130371
2022-04-06,11.059714317321777
2022-04-07,11.0660400390625
2022-04-08,11.154675483703613
2022-04-11,11.0913667678833
2022-04-12,11.05338191986084
2022-04-13,11.211647033691406
2022-04-14,11.211647033691406
2022-04-18,11.262292861938477
2022-04-19,11.312941551208496
2022-04-20,11.401568412780762
2022-04-21,11.312941551208496
2022-04-22,11.078703880310059
2022-04-25,11.078703880310059
2022-04-26,10.629226684570312
2022-04-27,10.793822288513184
2022-04-28,10.850798606872559
2022-04-29,10.616564750671387
2022-05-02,10.42031192779541
2022-05-03,10.654548645019531
2022-05-04,10.863460540771484
2022-05-05,10.572250366210938
2022-05-06,10.6355562210083
2022-05-09,10.236722946166992
2022-05-10,10.388659477233887
2022-05-11,10.268376350402832
2022-05-12,10.01514720916748
2022-05-13,10.217729568481445
2022-05-16,10.3380126953125
2022-05-17,10.432973861694336
2022-05-18,10.148094177246094
2022-05-19,9.996155738830566
2022-05-20,9.768253326416016
2022-05-23,9.88853645324707
2022-05-24,9.812567710876465
2022-05-25,10.01514720916748
2022-05-26,10.173417091369629
2022-05-27,10.369668006896973
2022-05-31,10.255715370178223
2022-06-01,10.300029754638672
2022-06-02,10.350675582885742
2022-06-03,10.262044906616211
2022-06-06,10.3380126953125
2022-06-07,10.357006072998047
2022-06-08,10.262044906616211
2022-06-09,10.097448348999023
2022-06-10,10.040472030639648
2022-06-13,9.527685165405273
2022-06-14,9.489700317382812
2022-06-15,9.553009986877441
2022-06-16,9.14151382446289
2022-06-17,9.274456977844238
2022-06-21,9.401071548461914
2022-06-22,9.369418144226074
2022-06-23,9.35042667388916
2022-06-24,9.584661483764648
2022-06-27,9.704944610595703
2022-06-28,9.609984397888184
2022-06-29,9.50869369506836
2022-06-30,9.559337615966797
2022-07-01,9.84365463256836
2022-07-05,9.869677543640137
2022-07-06,9.7850980758667
2022-07-07,9.895702362060547
2022-07-08,9.999798774719238
2022-07-11,9.850159645080566
2022-07-12,9.921727180480957
2022-07-13,9.869677543640137
2022-07-14,9.759075164794922
2022-07-15,9.856664657592773
2022-07-18,9.915221214294434
2022-07-19,10.064859390258789
2022-07-20,10.11690902709961
2022-07-21,10.103896141052246
2022-07-22,10.077872276306152
2022-07-25,9.993290901184082
2022-07-26,10.064859390258789
2022-07-27,10.221004486083984
2022-07-28,10.383655548095703
2022-07-29,10.36413860321045
2022-08-01,10.448716163635254
2022-08-02,10.357629776000977
2022-08-03,10.435704231262207
2022-08-04,10.42269229888916
2022-08-05,10.552813529968262
2022-08-08,10.663414001464844
2022-08-09,10.572330474853516
2022-08-10,10.669920921325684
2022-08-11,10.728475570678711
2022-08-12,10.813056945800781
2022-08-15,10.774018287658691
2022-08-16,10.845585823059082
2022-08-17,10.643898010253906
2022-08-18,10.728475570678711
2022-08-19,10.565824508666992
2022-08-22,10.429198265075684
2022-08-23,10.539801597595215
2022-08-24,10.663414001464844
2022-08-25,10.669920921325684
2022-08-26,10.526787757873535
2022-08-29,10.474740028381348
2022-08-30,10.292570114135742
2022-08-31,10.344618797302246
2022-09-01,10.149436950683594
2022-09-02,10.155942916870117
2022-09-06,10.064859390258789
2022-09-07,10.168956756591797
2022-09-08,10.247028350830078
2022-09-09,10.37064266204834
2022-09-12,10.42269229888916
2022-09-13,10.201486587524414
2022-09-14,10.162450790405273
2022-09-15,10.194979667663574
2022-09-16,10.08437728881836
2022-09-19,10.103896141052246
2022-09-20,9.915221214294434
2022-09-21,9.882689476013184
2022-09-22,9.550881385803223
2022-09-23,9.349193572998047
2022-09-26,8.991361618041992
2022-09-27,9.056422233581543
2022-09-28,9.238590240478516
2022-09-29,8.789674758911133
2022-09-30,8.82870864868164
2022-10-03,8.989718437194824
2022-10-04,9.519710540771484
2022-10-05,9.351991653442383
2022-10-06,9.23123550415039
2022-10-07,9.137313842773438
2022-10-10,8.976302146911621
2022-10-11,8.962882995605469
2022-10-12,9.043387413024902
2022-10-13,9.244651794433594
2022-10-14,9.190982818603516
2022-10-17,9.318449020385742
2022-10-18,9.43249797821045
2022-10-19,9.318449020385742
2022-10-20,9.284905433654785
2022-10-21,9.284905433654785
2022-10-24,9.419079780578613
2022-10-25,9.727683067321777
2022-10-26,9.747806549072266
2022-10-27,9.781352043151855
2022-10-28,9.902109146118164
2022-10-31,9.86856460571289
2022-11-01,9.94906997680664
2022-11-02,9.841728210449219
2022-11-03,9.92894458770752
2022-11-04,10.069828987121582
2022-11-07,10.244256019592285
2022-11-08,10.063118934631348
2022-11-09,9.97590446472168
2022-11-10,10.170458793640137
2022-11-11,10.277799606323242
2022-11-14,10.143622398376465
2022-11-15,10.250962257385254
2022-11-16,10.244256019592285
2022-11-17,10.20400333404541
2022-11-18,10.20400333404541
2022-11-21,10.197294235229492
2022-11-22,10.34488582611084
2022-11-23,10.371723175048828
2022-11-25,10.425392150878906
2022-11-28,10.20400333404541
2022-11-29,10.224129676818848
2022-11-30,10.358304023742676
2022-12-01,10.284507751464844
2022-12-02,10.277799606323242
2022-12-05,10.096662521362305
2022-12-06,9.875274658203125
2022-12-07,9.881983757019043
2022-12-08,9.935653686523438
2022-12-09,9.97590446472168
2022-12-12,9.99603271484375
2022-12-13,10.022867202758789
2022-12-14,9.942362785339355
2022-12-15,9.902109146118164
2022-12-16,9.767934799194336
2022-12-19,9.606924057006836
2022-12-20,9.694136619567871
2022-12-21,9.767934799194336
2022-12-22,9.700847625732422
2022-12-23,9.855148315429688
2022-12-27,9.835021018981934
2022-12-28,9.72656536102295
2022-12-29,9.857819557189941
2022-12-30,9.774920463562012
2023-01-03,9.871633529663086
2023-01-04,10.044336318969727
2023-01-05,9.940715789794922
2023-01-06,9.982163429260254
2023-01-09,10.044336318969727
2023-01-10,10.113417625427246
2023-01-11,10.334474563598633
2023-01-12,10.493359565734863
2023-01-13,10.389739036560059
2023-01-17,10.445002555847168
2023-01-18,10.389739036560059
2023-01-19,10.27921199798584
2023-01-20,10.4104642868042
2023-01-23,10.527901649475098
2023-01-24,10.50026798248291
2023-01-25,10.486452102661133
2023-01-26,10.59007453918457
2023-01-27,10.679879188537598
2023-01-30,10.514084815979004
2023-01-31,10.583166122436523
2023-02-01,10.728235244750977
2023-02-02,10.79040813446045
2023-02-03,10.762774467468262
2023-02-06,10.65915584564209
2023-02-07,10.755867004394531
2023-02-08,10.64533805847168
2023-02-09,10.50026798248291
2023-02-10,10.610798835754395
2023-02-13,10.65915584564209
2023-02-14,10.65915584564209
2023-02-15,10.672969818115234
2023-02-16,10.679879188537598
2023-02-17,10.776591300964355
2023-02-21,10.555532455444336
2023-02-22,10.610798835754395
2023-02-23,10.748960494995117
2023-02-24,10.728235244750977
2023-02-27,10.818041801452637
2023-02-28,10.742050170898438
2023-03-01,10.693693161010742
2023-03-02,10.742050170898438
2023-03-03,10.797316551208496
2023-03-06,10.811131477355957
2023-03-07,10.624613761901855
2023-03-08,10.652246475219727
2023-03-09,10.196313858032227
2023-03-10,9.72656536102295
2023-03-13,9.664392471313477
2023-03-14,9.926899909973145
2023-03-15,9.72656536102295
2023-03-16,9.89235782623291
2023-03-17,9.712747573852539
2023-03-20,9.781828880310059
2023-03-21,10.037425994873047
2023-03-22,9.850910186767578
2023-03-23,9.795646667480469
2023-03-24,9.947622299194336
2023-03-27,10.078874588012695
2023-03-28,10.078874588012695
2023-03-29,10.127232551574707
2023-03-30,10.175589561462402
2023-03-31,10.244669914245605
2023-04-03,10.226879119873047
2023-04-04,10.134360313415527
2023-04-05,10.020490646362305
2023-04-06,10.120126724243164
2023-04-10,10.020490646362305
2023-04-11,10.105891227722168
2023-04-12,10.205528259277344
2023-04-13,10.347865104675293
2023-04-14,10.269579887390137
2023-04-17,10.376331329345703
2023-04-18,10.212646484375
2023-04-19,10.326513290405273
2023-04-20,10.191293716430664
2023-04-21,10.255345344543457
2023-04-24,10.312280654907227
2023-04-25,10.162826538085938
2023-04-26,10.091659545898438
2023-04-27,10.255345344543457
2023-04-28,10.362098693847656
2023-05-01,10.269579887390137
2023-05-02,10.063192367553711
2023-05-03,10.084542274475098
2023-05-04,9.842568397521973
2023-05-05,10.148592948913574
2023-05-08,10.248228073120117
2023-05-09,10.162826538085938
2023-05-10,10.205528259277344
2023-05-11,10.184178352355957
2023-05-12,10.141475677490234
2023-05-15,10.23399543762207
2023-05-16,10.120126724243164
2023-05-17,10.269579887390137
2023-05-18,10.326513290405273
2023-05-19,10.41903305053711
2023-05-22,10.426149368286133
2023-05-23,10.426149368286133
2023-05-24,10.376331329345703
2023-05-25,10.35498046875
2023-05-26,10.44038200378418
2023-05-30,10.511552810668945
2023-05-31,10.4617338180542
2023-06-01,10.589838027954102
2023-06-02,10.646770477294922
2023-06-05,10.675238609313965
2023-06-06,10.717939376831055
2023-06-07,10.803340911865234
2023-06-08,10.810457229614258
2023-06-09,10.781988143920898
2023-06-12,10.796225547790527
2023-06-13,10.831808090209961
2023-06-14,10.760638236999512
2023-06-15,10.8389253616333
2023-06-16,10.824692726135254
2023-06-20,10.781988143920898
2023-06-21,10.760638236999512
2023-06-22,10.632537841796875
2023-06-23,10.518668174743652
2023-06-26,10.639652252197266
2023-06-27,10.725056648254395
2023-06-28,10.803340911865234
2023-06-29,10.931445121765137
2023-06-30,10.931445121765137
2023-07-03,10.974611282348633
2023-07-05,10.959978103637695
2023-07-06,10.959978103637695
2023-07-07,11.018510818481445
2023-07-10,11.05509090423584
2023-07-11,11.13557243347168
2023-07-12,11.21605396270752
2023-07-13,11.238001823425293
2023-07-14,11.230685234069824
2023-07-17,11.311165809631348
2023-07-18,11.43554401397705
2023-07-19,11.428228378295898
2023-07-20,11.355066299438477
2023-07-21,11.391647338867188
2023-07-24,11.4940767288208
2023-07-25,11.406278610229492
2023-07-26,11.567239761352539
2023-07-27,11.516026496887207
2023-07-28,11.545292854309082
2023-07-31,11.545292854309082
2023-08-01,11.530657768249512
2023-08-02,11.4940767288208
2023-08-03,11.479442596435547
2023-08-04,11.574557304382324
2023-08-07,11.633088111877441
2023-08-08,11.59650707244873
2023-08-09,11.603822708129883
2023-08-10,11.545292854309082
2023-08-11,11.516026496887207
2023-08-14,11.530657768249512
2023-08-15,11.420910835266113
2023-08-16,11.406278610229492
2023-08-17,11.274584770202637
2023-08-18,11.362380027770996
2023-08-21,11.384330749511719
2023-08-22,11.223368644714355
2023-08-23,11.3184814453125
2023-08-24,11.325798034667969
2023-08-25,11.333115577697754
2023-08-28,11.420910835266113
2023-08-29,11.4940767288208
2023-08-30,11.537976264953613
2023-08-31,11.537976264953613
2023-09-01,11.55992317199707
2023-09-05,11.43554401397705
2023-09-06,11.340431213378906
2023-09-07,11.398963928222656
2023-09-08,11.486761093139648
2023-09-11,11.545292854309082
2023-09-12,11.523340225219727
2023-09-13,11.574557304382324
2023-09-14,11.633088111877441
2023-09-15,11.684304237365723
2023-09-18,11.72088623046875
2023-09-19,11.735517501831055
2023-09-20,11.72088623046875
2023-09-21,11.55992317199707
2023-09-22,11.64040470123291
2023-09-25,11.72088623046875
2023-09-26,11.574557304382324
2023-09-27,11.64040470123291
2023-09-28,11.772099494934082
2023-09-29,11.728202819824219
2023-10-02,11.50782299041748
2023-10-03,11.289700508117676
2023-10-04,11.267135620117188
2023-10-05,11.319786071777344
2023-10-06,11.379958152770996
2023-10-09,11.470215797424316
2023-10-10,11.492779731750488
2023-10-11,11.537908554077148
2023-10-12,11.470215797424316
2023-10-13,11.455171585083008
2023-10-16,11.673295974731445
2023-10-17,11.643208503723145
2023-10-18,11.500301361083984
2023-10-19,11.342348098754883
2023-10-20,11.259615898132324
2023-10-23,11.184399604797363
2023-10-24,11.259615898132324
2023-10-25,11.169357299804688
2023-10-26,11.176878929138184
2023-10-27,11.033970832824707
2023-10-30,11.146793365478516
2023-10-31,11.184399604797363
2023-11-01,11.379958152770996
2023-11-02,11.620645523071289
2023-11-03,11.74850845336914
2023-11-06,11.680814743041992
2023-11-07,11.643208503723145
2023-11-08,11.628166198730469
2023-11-09,11.695857048034668
2023-11-10,11.733466148376465
2023-11-13,11.740985870361328
2023-11-14,11.876372337341309
2023-11-15,11.891417503356934
2023-11-16,11.823722839355469
