,IGF
2020-03-04,38.87981414794922
2020-03-05,37.71872329711914
2020-03-06,37.2625846862793
2020-03-09,33.489051818847656
2020-03-10,34.094478607177734
2020-03-11,32.319671630859375
2020-03-12,28.040241241455078
2020-03-13,29.831632614135742
2020-03-16,25.917110443115234
2020-03-17,27.467992782592773
2020-03-18,25.519023895263672
2020-03-19,25.386329650878906
2020-03-20,25.046295166015625
2020-03-23,23.934968948364258
2020-03-24,26.1907958984375
2020-03-25,27.293827056884766
2020-03-26,29.110095977783203
2020-03-27,28.305627822875977
2020-03-30,28.645658493041992
2020-03-31,28.322219848632812
2020-04-01,26.646934509277344
2020-04-02,27.385055541992188
2020-04-03,26.622055053710938
2020-04-06,28.20611000061035
2020-04-07,28.114877700805664
2020-04-08,29.060340881347656
2020-04-09,30.379003524780273
2020-04-13,30.121898651123047
2020-04-14,30.735618591308594
2020-04-15,29.55794334411621
2020-04-16,29.350610733032227
2020-04-17,30.4868106842041
2020-04-20,29.72381019592285
2020-04-21,28.9608154296875
2020-04-22,29.649179458618164
2020-04-23,29.34232521057129
2020-04-24,29.65746307373047
2020-04-27,30.163366317749023
2020-04-28,30.52828598022461
2020-04-29,31.0258846282959
2020-04-30,30.54486846923828
2020-05-01,29.74040412902832
2020-05-04,30.063844680786133
2020-05-05,30.055553436279297
2020-05-06,29.425251007080078
2020-05-07,29.632587432861328
2020-05-08,30.11360740661621
2020-05-11,30.121898651123047
2020-05-12,29.698932647705078
2020-05-13,29.201324462890625
2020-05-14,29.383787155151367
2020-05-15,29.26767349243164
2020-05-18,30.578044891357422
2020-05-19,30.15507698059082
2020-05-20,30.569746017456055
2020-05-21,30.387290954589844
2020-05-22,30.553157806396484
2020-05-26,31.573265075683594
2020-05-27,31.987932205200195
2020-05-28,32.1455078125
2020-05-29,32.386016845703125
2020-06-01,33.024620056152344
2020-06-02,33.638336181640625
2020-06-03,34.49256134033203
2020-06-04,34.02812957763672
2020-06-05,34.641841888427734
2020-06-08,35.45460891723633
2020-06-09,34.69990158081055
2020-06-10,34.25204849243164
2020-06-11,32.20356750488281
2020-06-12,32.47724914550781
2020-06-15,32.9293327331543
2020-06-16,33.10546875
2020-06-17,33.013214111328125
2020-06-18,32.95450973510742
2020-06-19,32.50996017456055
2020-06-22,32.75320053100586
2020-06-23,32.66933059692383
2020-06-24,31.85573387145996
2020-06-25,31.897674560546875
2020-06-26,31.4279727935791
2020-06-29,31.847347259521484
2020-06-30,32.11574935913086
2020-07-01,32.21639633178711
2020-07-02,32.58544921875
2020-07-06,32.69448471069336
2020-07-07,32.29188537597656
2020-07-08,32.40092849731445
2020-07-09,31.72153663635254
2020-07-10,32.048648834228516
2020-07-13,31.671205520629883
2020-07-14,32.048648834228516
2020-07-15,32.71964645385742
2020-07-16,32.686100006103516
2020-07-17,32.9293327331543
2020-07-20,32.837074279785156
2020-07-21,33.18935012817383
2020-07-22,33.390647888183594
2020-07-23,33.08870315551758
2020-07-24,32.87062454223633
2020-07-27,32.9293327331543
2020-07-28,32.996437072753906
2020-07-29,33.4577522277832
2020-07-30,33.13063049316406
2020-07-31,32.82868957519531
2020-08-03,32.9880485534668
2020-08-04,33.48291778564453
2020-08-05,33.34870910644531
2020-08-06,33.5416259765625
2020-08-07,33.57518005371094
2020-08-10,33.86874008178711
2020-08-11,33.801631927490234
2020-08-12,34.23778533935547
2020-08-13,34.019710540771484
2020-08-14,33.93583679199219
2020-08-17,33.83518981933594
2020-08-18,33.73453903198242
2020-08-19,33.61711120605469
2020-08-20,33.4577522277832
2020-08-21,33.46614074707031
2020-08-24,33.801631927490234
2020-08-25,33.65904998779297
2020-08-26,33.315162658691406
2020-08-27,33.281612396240234
2020-08-28,33.667442321777344
2020-08-31,33.331939697265625
2020-09-01,33.3067741394043
2020-09-02,34.10359191894531
2020-09-03,33.583560943603516
2020-09-04,33.50807189941406
2020-09-08,32.95450973510742
2020-09-09,33.44097900390625
2020-09-10,32.9041748046875
2020-09-11,32.97966003417969
2020-09-14,33.29838562011719
2020-09-15,33.432586669921875
2020-09-16,33.44935989379883
2020-09-17,33.40742874145508
2020-09-18,32.811912536621094
2020-09-21,32.17446517944336
2020-09-22,32.30866241455078
2020-09-23,31.763473510742188
2020-09-24,31.880897521972656
2020-09-25,32.208011627197266
2020-09-28,32.45964050292969
2020-09-29,32.45125198364258
2020-09-30,32.35898208618164
2020-10-01,32.551902770996094
2020-10-02,32.7280387878418
2020-10-05,33.172576904296875
2020-10-06,33.013214111328125
2020-10-07,33.315162658691406
2020-10-08,33.826805114746094
2020-10-09,33.8603515625
2020-10-12,34.0364875793457
2020-10-13,33.62549591064453
2020-10-14,33.75130844116211
2020-10-15,33.53322982788086
2020-10-16,33.53322982788086
2020-10-19,33.46614074707031
2020-10-20,33.92744445800781
2020-10-21,33.60873031616211
2020-10-22,34.078426361083984
2020-10-23,34.170684814453125
2020-10-26,33.65066146850586
2020-10-27,33.315162658691406
2020-10-28,32.249942779541016
2020-10-29,32.22478103637695
2020-10-30,31.973161697387695
2020-11-02,32.484798431396484
2020-11-03,33.264835357666016
2020-11-04,33.432586669921875
2020-11-05,34.01131820678711
2020-11-06,33.73453903198242
2020-11-09,35.495914459228516
2020-11-10,36.384986877441406
2020-11-11,36.55274200439453
2020-11-12,35.705596923828125
2020-11-13,36.2088508605957
2020-11-16,36.62821960449219
2020-11-17,36.68693923950195
2020-11-18,36.18368148803711
2020-11-19,36.25918197631836
2020-11-20,36.301109313964844
2020-11-23,36.48563766479492
2020-11-24,37.10631561279297
2020-11-25,36.997276306152344
2020-11-27,36.77081298828125
2020-11-30,36.066261291503906
2020-12-01,36.65339279174805
2020-12-02,36.86307144165039
2020-12-03,36.85469055175781
2020-12-04,36.988887786865234
2020-12-07,36.84629821777344
2020-12-08,36.80436706542969
2020-12-09,36.6953239440918
2020-12-10,36.92178726196289
2020-12-11,36.762428283691406
2020-12-14,36.43008804321289
2020-12-15,37.15256881713867
2020-12-16,37.00807189941406
2020-12-17,37.46706008911133
2020-12-18,36.9400749206543
2020-12-21,36.506587982177734
2020-12-22,36.38759231567383
2020-12-23,36.727577209472656
2020-12-24,36.804073333740234
2020-12-28,36.999568939208984
2020-12-29,37.110069274902344
2020-12-30,37.25457000732422
2020-12-31,37.15256881713867
2021-01-04,36.88056945800781
2021-01-05,37.21206283569336
2021-01-06,37.883544921875
2021-01-07,37.84954071044922
2021-01-08,37.951541900634766
2021-01-11,37.543548583984375
2021-01-12,37.6285514831543
2021-01-13,37.74755096435547
2021-01-14,38.0195426940918
2021-01-15,37.71354675292969
2021-01-19,37.64555358886719
2021-01-20,37.9090461730957
2021-01-21,37.654052734375
2021-01-22,37.29706573486328
2021-01-25,37.28855895996094
2021-01-26,37.3310546875
2021-01-27,36.28558349609375
2021-01-28,36.761573791503906
2021-01-29,36.234588623046875
2021-02-01,36.676578521728516
2021-02-02,37.2630615234375
2021-02-03,37.39055633544922
2021-02-04,37.382057189941406
2021-02-05,37.764549255371094
2021-02-08,37.866546630859375
2021-02-09,37.603057861328125
2021-02-10,37.603057861328125
2021-02-11,37.569053649902344
2021-02-12,37.57755661010742
2021-02-16,37.30555725097656
2021-02-17,37.314064025878906
2021-02-18,36.991065979003906
2021-02-19,36.948570251464844
2021-02-22,37.0335693359375
2021-02-23,37.69654846191406
2021-02-24,37.9090461730957
2021-02-25,37.101566314697266
2021-02-26,36.54058074951172
2021-03-01,37.36506271362305
2021-03-02,37.16106033325195
2021-03-03,36.889076232910156
2021-03-04,36.7785758972168
2021-03-05,37.14406967163086
2021-03-08,37.25457000732422
2021-03-09,37.526554107666016
2021-03-10,37.89204788208008
2021-03-11,38.21503829956055
2021-03-12,38.470035552978516
2021-03-15,38.72502517700195
2021-03-16,38.54652404785156
2021-03-17,38.5720329284668
2021-03-18,37.90053939819336
2021-03-19,37.8580436706543
2021-03-22,37.80704879760742
2021-03-23,37.620052337646484
2021-03-24,37.603057861328125
2021-03-25,37.764549255371094
2021-03-26,38.045047760009766
2021-03-29,38.21503829956055
2021-03-30,38.00254440307617
2021-03-31,38.30853271484375
2021-04-01,38.54652404785156
2021-04-05,38.980018615722656
2021-04-06,38.810020446777344
2021-04-07,38.963016510009766
2021-04-08,39.056514739990234
2021-04-09,39.022518157958984
2021-04-12,38.793025970458984
2021-04-13,39.056514739990234
2021-04-14,39.16701889038086
2021-04-15,39.46450424194336
2021-04-16,39.54949951171875
2021-04-19,39.566497802734375
2021-04-20,39.2605094909668
2021-04-21,39.40501403808594
2021-04-22,39.23500442504883
2021-04-23,39.44750213623047
2021-04-26,39.566497802734375
2021-04-27,39.269012451171875
2021-04-28,39.49000930786133
2021-04-29,39.711002349853516
2021-04-30,39.643001556396484
2021-05-03,39.94900131225586
2021-05-04,39.70249557495117
2021-05-05,39.87249755859375
2021-05-06,40.067989349365234
2021-05-07,40.365482330322266
2021-05-10,40.399478912353516
2021-05-11,40.15298843383789
2021-05-12,39.379512786865234
2021-05-13,39.61750793457031
2021-05-14,40.25498962402344
2021-05-17,40.05949020385742
2021-05-18,39.957496643066406
2021-05-19,39.68549346923828
2021-05-20,40.15298843383789
2021-05-21,40.12749099731445
2021-05-24,40.27198791503906
2021-05-25,39.82149887084961
2021-05-26,39.8385009765625
2021-05-27,39.71949768066406
2021-05-28,39.9319953918457
2021-06-01,40.15298843383789
2021-06-02,40.3229866027832
2021-06-03,40.05949020385742
2021-06-04,40.3229866027832
2021-06-07,40.5524787902832
2021-06-08,40.44198226928711
2021-06-09,40.696983337402344
2021-06-10,40.70387268066406
2021-06-11,40.79871368408203
2021-06-14,40.9194221496582
2021-06-15,41.074615478515625
2021-06-16,40.74697494506836
2021-06-17,40.531436920166016
2021-06-18,39.64338302612305
2021-06-21,40.16069793701172
2021-06-22,39.91065979003906
2021-06-23,39.617515563964844
2021-06-24,39.91065979003906
2021-06-25,40.00550079345703
2021-06-28,39.66062545776367
2021-06-29,39.26402282714844
2021-06-30,39.12607192993164
2021-07-01,39.43646240234375
2021-07-02,39.67787170410156
2021-07-06,39.93653106689453
2021-07-07,40.03998947143555
2021-07-08,39.72098159790039
2021-07-09,40.00550079345703
2021-07-12,40.09172439575195
2021-07-13,39.69511795043945
2021-07-14,39.65200424194336
2021-07-15,39.54854202270508
2021-07-16,39.5399169921875
2021-07-19,38.68635177612305
2021-07-20,38.73808670043945
2021-07-21,38.970882415771484
2021-07-22,39.13468933105469
2021-07-23,39.34161376953125
2021-07-26,39.57440948486328
2021-07-27,39.583030700683594
2021-07-28,39.72098159790039
2021-07-29,39.824440002441406
2021-07-30,39.55716323852539
2021-08-02,39.57440948486328
2021-08-03,39.72098159790039
2021-08-04,39.4968147277832
2021-08-05,39.81582260131836
2021-08-06,39.850311279296875
2021-08-09,39.617515563964844
2021-08-10,39.57440948486328
2021-08-11,39.89341735839844
2021-08-12,39.80719757080078
2021-08-13,39.92790222167969
2021-08-16,40.08309555053711
2021-08-17,39.686485290527344
2021-08-18,39.69511795043945
2021-08-19,39.376102447509766
2021-08-20,39.66062545776367
2021-08-23,39.884788513183594
2021-08-24,39.97962951660156
2021-08-25,40.09172439575195
2021-08-26,39.824440002441406
2021-08-27,40.26416015625
2021-08-30,40.212425231933594
2021-08-31,40.100341796875
2021-09-01,40.583168029785156
2021-09-02,40.92803955078125
2021-09-03,40.74697494506836
2021-09-07,40.479705810546875
2021-09-08,40.66938781738281
2021-09-09,40.51419448852539
2021-09-10,40.048606872558594
2021-09-13,40.51419448852539
2021-09-14,40.06585693359375
2021-09-15,40.26416015625
2021-09-16,39.91928482055664
2021-09-17,39.57440948486328
2021-09-20,39.27263641357422
2021-09-21,39.505428314208984
2021-09-22,39.7985725402832
2021-09-23,40.05723571777344
2021-09-24,39.96238708496094
2021-09-27,40.07447814941406
2021-09-28,39.583030700683594
2021-09-29,39.57440948486328
2021-09-30,39.57440948486328
2021-10-01,39.83306121826172
2021-10-04,40.17793655395508
2021-10-05,40.169315338134766
2021-10-06,40.16069793701172
2021-10-07,40.255531311035156
2021-10-08,40.350379943847656
2021-10-11,39.858924865722656
2021-10-12,40.169315338134766
2021-10-13,40.565921783447266
2021-10-14,41.022884368896484
2021-10-15,41.15220642089844
2021-10-18,40.86769485473633
2021-10-19,41.32464599609375
2021-10-20,41.71263885498047
2021-10-21,41.341896057128906
2021-10-22,41.4539794921875
2021-10-25,41.28154754638672
2021-10-26,41.3160285949707
2021-10-27,41.15220642089844
2021-10-28,41.42810821533203
2021-10-29,41.18669891357422
2021-11-01,41.58329772949219
2021-11-02,41.37638854980469
2021-11-03,41.3160285949707
2021-11-04,41.33327102661133
2021-11-05,41.72987747192383
2021-11-08,41.64365005493164
2021-11-09,41.51433181762695
2021-11-10,41.30740737915039
2021-11-11,41.04012680053711
2021-11-12,41.126346588134766
2021-11-15,41.23843002319336
2021-11-16,40.86769485473633
2021-11-17,40.79871368408203
2021-11-18,40.74697494506836
2021-11-19,40.169315338134766
2021-11-22,40.100341796875
2021-11-23,40.32450866699219
2021-11-24,40.50556945800781
2021-11-26,39.505428314208984
2021-11-29,39.583030700683594
2021-11-30,39.10020065307617
2021-12-01,38.78981399536133
2021-12-02,39.160552978515625
2021-12-03,39.18642044067383
2021-12-06,39.91928482055664
2021-12-07,40.3331298828125
2021-12-08,40.40210723876953
2021-12-09,40.05723571777344
2021-12-10,40.17793655395508
2021-12-13,39.92881393432617
2021-12-14,39.74589920043945
2021-12-15,40.2249755859375
2021-12-16,40.17271041870117
2021-12-17,39.81558609008789
2021-12-20,39.8330078125
2021-12-21,40.29465866088867
2021-12-22,40.6430778503418
2021-12-23,40.80857467651367
2021-12-27,41.069889068603516
2021-12-28,41.226680755615234
2021-12-29,41.33991622924805
2021-12-30,41.348628997802734
2021-12-31,41.45315170288086
2022-01-03,41.662200927734375
2022-01-04,41.679622650146484
2022-01-05,41.313785552978516
2022-01-06,41.2789421081543
2022-01-07,41.514122009277344
2022-01-10,41.44443893432617
2022-01-11,41.575096130371094
2022-01-12,41.97577667236328
2022-01-13,41.95835494995117
2022-01-14,42.010616302490234
2022-01-18,41.50541687011719
2022-01-19,41.54025650024414
2022-01-20,41.32249450683594
2022-01-21,41.08730697631836
2022-01-24,40.65178680419922
2022-01-25,40.59952163696289
2022-01-26,40.40789794921875
2022-01-27,40.32079315185547
2022-01-28,40.52983093261719
2022-01-31,41.148284912109375
2022-02-01,41.38346481323242
2022-02-02,41.679622650146484
2022-02-03,41.48799133300781
2022-02-04,41.348628997802734
2022-02-07,41.331207275390625
2022-02-08,41.618656158447266
2022-02-09,42.21967697143555
2022-02-10,41.77544021606445
2022-02-11,41.54025650024414
2022-02-14,41.04376220703125
2022-02-15,41.40088653564453
2022-02-16,41.5228385925293
2022-02-17,41.557674407958984
2022-02-18,41.235389709472656
2022-02-22,40.939231872558594
2022-02-23,40.616947174072266
2022-02-24,40.44273376464844
2022-02-25,41.679622650146484
2022-02-28,41.94963836669922
2022-03-01,41.1047248840332
2022-03-02,41.679622650146484
2022-03-03,41.43572998046875
2022-03-04,41.44443893432617
2022-03-07,40.80857467651367
2022-03-08,40.825992584228516
2022-03-09,41.679622650146484
2022-03-10,41.4967041015625
2022-03-11,41.26151657104492
2022-03-14,40.99149703979492
2022-03-15,41.35733413696289
2022-03-16,41.810279846191406
2022-03-17,42.237098693847656
2022-03-18,42.62035369873047
2022-03-21,42.62035369873047
2022-03-22,42.78585433959961
2022-03-23,42.69874572753906
2022-03-24,43.2562141418457
2022-03-25,43.78755569458008
2022-03-28,43.70045471191406
2022-03-29,44.1359748840332
2022-03-30,44.3798713684082
2022-03-31,44.301475524902344
2022-04-01,44.69344711303711
2022-04-04,44.510528564453125
2022-04-05,44.32761001586914
2022-04-06,44.59763717651367
2022-04-07,44.632469177246094
2022-04-08,44.92863082885742
2022-04-11,44.43213653564453
2022-04-12,44.43213653564453
2022-04-13,44.85894775390625
2022-04-14,44.95476150512695
2022-04-18,44.65861129760742
2022-04-19,44.980892181396484
2022-04-20,45.25962448120117
2022-04-21,44.59763717651367
2022-04-22,43.953060150146484
2022-04-25,43.63948440551758
2022-04-26,43.19524383544922
2022-04-27,43.29106521606445
2022-04-28,43.80498123168945
2022-04-29,42.5506706237793
2022-05-02,42.56808853149414
2022-05-03,42.96877670288086
2022-05-04,43.83982849121094
2022-05-05,42.916507720947266
2022-05-06,43.05588150024414
2022-05-09,41.97577667236328
2022-05-10,41.679622650146484
2022-05-11,41.70575714111328
2022-05-12,41.45315170288086
2022-05-13,42.41130065917969
2022-05-16,42.82069778442383
2022-05-17,43.526241302490234
2022-05-18,42.89909744262695
2022-05-19,43.160400390625
2022-05-20,43.35203552246094
2022-05-23,43.9443473815918
2022-05-24,44.07500457763672
2022-05-25,44.24921798706055
2022-05-26,44.36244583129883
2022-05-27,44.85023880004883
2022-05-31,44.5279426574707
2022-06-01,44.46696853637695
2022-06-02,44.980892181396484
2022-06-03,44.72829055786133
2022-06-06,44.75442886352539
2022-06-07,44.876365661621094
2022-06-08,44.510528564453125
2022-06-09,43.402076721191406
2022-06-10,42.96928405761719
2022-06-13,41.414794921875
2022-06-14,40.72587585449219
2022-06-15,40.99967575073242
2022-06-16,40.05461120605469
2022-06-17,39.99279022216797
2022-06-21,40.77003479003906
2022-06-22,40.56689453125
2022-06-23,40.78770065307617
2022-06-24,41.4677848815918
2022-06-27,41.538448333740234
2022-06-28,41.5119514465332
2022-06-29,41.34414291381836
2022-06-30,41.291141510009766
2022-07-01,41.794586181640625
2022-07-05,40.66404342651367
2022-07-06,40.53156280517578
2022-07-07,40.867191314697266
2022-07-08,40.99967575073242
2022-07-11,40.66404342651367
2022-07-12,40.41674041748047
2022-07-13,40.4697380065918
2022-07-14,40.3902473449707
2022-07-15,40.61988830566406
2022-07-18,40.80536651611328
2022-07-19,41.326473236083984
2022-07-20,40.884849548339844
2022-07-21,40.90252685546875
2022-07-22,41.19398498535156
2022-07-25,41.600276947021484
2022-07-26,41.47662353515625
2022-07-27,41.95356369018555
2022-07-28,42.474674224853516
2022-07-29,42.73964309692383
2022-08-01,42.70431137084961
2022-08-02,42.24503707885742
2022-08-03,42.65132141113281
2022-08-04,42.65132141113281
2022-08-05,42.3863525390625
2022-08-08,42.730812072753906
2022-08-09,42.889793395996094
2022-08-10,43.269588470458984
2022-08-11,43.55221939086914
2022-08-12,43.86135482788086
2022-08-15,43.631710052490234
2022-08-16,43.98500442504883
2022-08-17,43.86135482788086
2022-08-18,43.81718826293945
2022-08-19,43.490394592285156
2022-08-22,42.916290283203125
2022-08-23,43.16359329223633
2022-08-24,43.24309158325195
2022-08-25,43.64054870605469
2022-08-26,42.78380584716797
2022-08-29,42.801475524902344
2022-08-30,42.13904571533203
2022-08-31,41.80341720581055
2022-09-01,41.706260681152344
2022-09-02,41.582611083984375
2022-09-06,41.27347946166992
2022-09-07,42.01539993286133
2022-09-08,41.962398529052734
2022-09-09,42.660152435302734
2022-09-12,43.066436767578125
2022-09-13,42.112548828125
2022-09-14,42.33335876464844
2022-09-15,41.75042724609375
2022-09-16,41.23815155029297
2022-09-19,41.57378005981445
2022-09-20,40.97317886352539
2022-09-21,40.23126220703125
2022-09-22,40.16060256958008
2022-09-23,38.78276443481445
2022-09-26,38.014347076416016
2022-09-27,37.5550651550293
2022-09-28,38.38530349731445
2022-09-29,37.519737243652344
2022-09-30,36.94563674926758
2022-10-03,37.77587127685547
2022-10-04,38.712100982666016
2022-10-05,38.19099426269531
2022-10-06,37.39608383178711
2022-10-07,36.83081817626953
2022-10-10,36.574676513671875
2022-10-11,36.31854248046875
2022-10-12,35.83275604248047
2022-10-13,36.7513313293457
2022-10-14,36.13306427001953
2022-10-17,36.94563674926758
2022-10-18,37.34309005737305
2022-10-19,37.14877700805664
2022-10-20,36.804317474365234
2022-10-21,37.334259033203125
2022-10-24,37.29892349243164
2022-10-25,37.85536193847656
2022-10-26,38.25282287597656
2022-10-27,38.44712829589844
2022-10-28,38.9947395324707
2022-10-31,38.92407989501953
2022-11-01,39.16255187988281
2022-11-02,38.64144515991211
2022-11-03,38.58844757080078
2022-11-04,39.3480339050293
2022-11-07,39.20671463012695
2022-11-08,39.51584243774414
2022-11-09,38.915245056152344
2022-11-10,40.69054412841797
2022-11-11,41.035003662109375
2022-11-14,40.61988830566406
2022-11-15,40.946685791015625
2022-11-16,41.0438346862793
2022-11-17,40.62871551513672
2022-11-18,41.00850296020508
2022-11-21,40.99967575073242
2022-11-22,41.4412841796875
2022-11-23,41.84757614135742
2022-11-25,42.04188919067383
2022-11-28,41.57378005981445
2022-11-29,41.33530807495117
2022-11-30,42.31569290161133
2022-12-01,42.48350143432617
2022-12-02,42.25386428833008
2022-12-05,41.600276947021484
2022-12-06,41.556114196777344
2022-12-07,41.582611083984375
2022-12-08,41.82107925415039
2022-12-09,41.52962112426758
2022-12-12,42.05955505371094
2022-12-13,42.48638153076172
2022-12-14,42.36137008666992
2022-12-15,41.60236740112305
2022-12-16,40.807647705078125
2022-12-19,40.6111946105957
2022-12-20,40.64691925048828
2022-12-21,41.25411605834961
2022-12-22,40.923728942871094
2022-12-23,41.49521255493164
2022-12-27,41.584510803222656
2022-12-28,40.9773063659668
2022-12-29,41.361270904541016
2022-12-30,40.93265914916992
2023-01-03,40.923728942871094
2023-01-04,41.52199935913086
2023-01-05,41.370201110839844
2023-01-06,42.24528884887695
2023-01-09,42.5131721496582
2023-01-10,42.379234313964844
2023-01-11,42.8167724609375
2023-01-12,43.1739501953125
2023-01-13,43.26325225830078
2023-01-17,43.236454010009766
2023-01-18,42.772125244140625
2023-01-19,42.8167724609375
2023-01-20,43.31682205200195
2023-01-23,43.3436164855957
2023-01-24,43.450767517089844
2023-01-25,43.33468246459961
2023-01-26,43.40612030029297
2023-01-27,43.290035247802734
2023-01-30,42.78105545043945
2023-01-31,43.093589782714844
2023-02-01,43.47755432128906
2023-02-02,43.450767517089844
2023-02-03,42.772125244140625
2023-02-06,42.656044006347656
2023-02-07,42.789981842041016
2023-02-08,42.42387390136719
2023-02-09,42.23636245727539
2023-02-10,42.4595947265625
2023-02-13,42.932857513427734
2023-02-14,42.76319122314453
2023-02-15,42.79891586303711
2023-02-16,42.504241943359375
2023-02-17,42.566749572753906
2023-02-21,41.789886474609375
2023-02-22,41.718448638916016
2023-02-23,42.02204895019531
2023-02-24,41.718448638916016
2023-02-27,41.82560348510742
2023-02-28,41.539859771728516
2023-03-01,41.566650390625
2023-03-02,41.82560348510742
2023-03-03,42.40602111816406
2023-03-06,42.26314926147461
2023-03-07,41.566650390625
2023-03-08,41.79882049560547
2023-03-09,41.361270904541016
2023-03-10,41.23625946044922
2023-03-13,41.35234451293945
2023-03-14,41.789886474609375
2023-03-15,41.20947265625
2023-03-16,41.611297607421875
2023-03-17,41.12910461425781
2023-03-20,41.45949172973633
2023-03-21,41.504146575927734
2023-03-22,41.0933952331543
2023-03-23,40.923728942871094
2023-03-24,41.102317810058594
2023-03-27,41.450565338134766
2023-03-28,41.66487121582031
2023-03-29,42.24528884887695
2023-03-30,42.566749572753906
2023-03-31,42.593536376953125
2023-04-03,42.71855163574219
2023-04-04,42.79891586303711
2023-04-05,43.191810607910156
2023-04-06,43.37040328979492
2023-04-10,43.459693908691406
2023-04-11,43.57577896118164
2023-04-12,43.62936019897461
2023-04-13,43.83473205566406
2023-04-14,43.450767517089844
2023-04-17,43.5847053527832
2023-04-18,43.379329681396484
2023-04-19,43.61149597167969
2023-04-20,43.51327133178711
2023-04-21,43.47755432128906
2023-04-24,43.79901885986328
2023-04-25,43.38825988769531
2023-04-26,43.084659576416016
2023-04-27,43.56684875488281
2023-04-28,43.727577209472656
2023-05-01,43.70079040527344
2023-05-02,43.200740814208984
2023-05-03,43.084659576416016
2023-05-04,43.10251998901367
2023-05-05,43.727577209472656
2023-05-08,43.70079040527344
2023-05-09,43.74544143676758
2023-05-10,43.888309478759766
2023-05-11,43.441837310791016
2023-05-12,43.55792236328125
2023-05-15,43.42397689819336
2023-05-16,42.789981842041016
2023-05-17,42.88821029663086
2023-05-18,42.656044006347656
2023-05-19,42.55781936645508
2023-05-22,42.55781936645508
2023-05-23,42.13813400268555
2023-05-24,41.80774688720703
2023-05-25,41.271976470947266
2023-05-26,41.55772399902344
2023-05-30,41.271976470947266
2023-05-31,41.343414306640625
2023-06-01,41.432708740234375
2023-06-02,41.98633575439453
2023-06-05,41.78095626831055
2023-06-06,41.99526596069336
2023-06-07,42.17192077636719
2023-06-08,42.271575927734375
2023-06-09,42.126625061035156
2023-06-12,42.072269439697266
2023-06-13,42.20816421508789
2023-06-14,42.344051361083984
2023-06-15,42.74266815185547
2023-06-16,42.932918548583984
2023-06-20,42.43465042114258
2023-06-21,42.72454833984375
2023-06-22,42.3621711730957
2023-06-23,41.66459655761719
2023-06-26,42.026973724365234
2023-06-27,42.2443962097168
2023-06-28,42.10850524902344
2023-06-29,42.15380096435547
2023-06-30,42.534305572509766
2023-07-03,42.797027587890625
2023-07-05,42.534305572509766
2023-07-06,41.99073791503906
2023-07-07,42.20816421508789
2023-07-10,42.06320571899414
2023-07-11,42.57960510253906
2023-07-12,43.11410903930664
2023-07-13,43.51272964477539
2023-07-14,43.050697326660156
2023-07-17,42.8332633972168
2023-07-18,42.869503021240234
2023-07-19,42.932918548583984
2023-07-20,43.1231689453125
2023-07-21,43.44025421142578
2023-07-24,43.367774963378906
2023-07-25,43.213768005371094
2023-07-26,43.52178955078125
2023-07-27,43.04163360595703
2023-07-28,43.03257369995117
2023-07-31,43.31341552734375
2023-08-01,42.62489700317383
2023-08-02,42.01791763305664
2023-08-03,41.71894836425781
2023-08-04,41.66459655761719
2023-08-07,41.746131896972656
2023-08-08,41.78236389160156
2023-08-09,41.999794006347656
2023-08-10,42.06320571899414
2023-08-11,42.05414962768555
2023-08-14,41.682708740234375
2023-08-15,41.20255661010742
2023-08-16,41.121028900146484
2023-08-17,40.80393981933594
2023-08-18,40.912654876708984
2023-08-21,40.70428466796875
2023-08-22,40.61369323730469
2023-08-23,41.021366119384766
2023-08-24,40.72240447998047
2023-08-25,40.95794677734375
2023-08-28,41.18444061279297
2023-08-29,41.673648834228516
2023-08-30,41.628353118896484
2023-08-31,41.166316986083984
2023-09-01,41.18444061279297
2023-09-05,40.66805648803711
2023-09-06,40.19694900512695
2023-09-07,40.423439025878906
2023-09-08,40.61369323730469
2023-09-11,40.85829544067383
2023-09-12,41.021366119384766
2023-09-13,40.9307746887207
2023-09-14,41.429046630859375
2023-09-15,41.45622253417969
2023-09-18,41.23879623413086
2023-09-19,41.229740142822266
2023-09-20,41.30221176147461
2023-09-21,40.62275314331055
2023-09-22,40.61369323730469
2023-09-25,40.53215789794922
2023-09-26,39.662445068359375
2023-09-27,39.45408248901367
2023-09-28,39.3816032409668
2023-09-29,39.21853256225586
2023-10-02,38.06797790527344
2023-10-03,37.65123748779297
2023-10-04,37.769012451171875
2023-10-05,37.306976318359375
2023-10-06,37.82337188720703
2023-10-09,38.09515380859375
2023-10-10,38.72931671142578
2023-10-11,39.10075759887695
2023-10-12,38.52095031738281
2023-10-13,38.63872146606445
2023-10-16,38.91051483154297
2023-10-17,38.85615158081055
2023-10-18,38.285404205322266
2023-10-19,38.06797790527344
2023-10-20,37.7327766418457
2023-10-23,37.69654083251953
2023-10-24,37.950199127197266
2023-10-25,37.8596076965332
2023-10-26,37.8686637878418
2023-10-27,37.47911071777344
2023-10-30,37.97738265991211
2023-10-31,38.167633056640625
2023-11-01,38.602481842041016
2023-11-02,39.68962478637695
2023-11-03,40.10636520385742
2023-11-06,39.98858642578125
2023-11-07,39.6352653503418
2023-11-08,39.56278610229492
2023-11-09,39.14605712890625
2023-11-10,39.40877914428711
2023-11-13,39.327247619628906
2023-11-14,40.55027389526367
2023-11-15,40.52309799194336
