,ZGLD.SW
2020-06-02,506.20001220703125
2020-06-03,496.04998779296875
2020-06-04,498.45001220703125
2020-06-05,491.29998779296875
2020-06-08,493.29998779296875
2020-06-09,495.95001220703125
2020-06-10,493.6000061035156
2020-06-11,497.75
2020-06-12,501.29998779296875
2020-06-15,497.8999938964844
2020-06-16,498.75
2020-06-17,499.20001220703125
2020-06-18,497.79998779296875
2020-06-19,503.70001220703125
2020-06-22,507.0
2020-06-23,506.29998779296875
2020-06-24,509.5
2020-06-25,506.79998779296875
2020-06-26,509.29998779296875
2020-06-29,511.3999938964844
2020-06-30,513.5
2020-07-01,506.6000061035156
2020-07-02,511.1000061035156
2020-07-03,509.79998779296875
2020-07-06,510.79998779296875
2020-07-07,513.0999755859375
2020-07-08,516.7999877929688
2020-07-09,514.7999877929688
2020-07-10,514.4000244140625
2020-07-13,516.2000122070312
2020-07-14,516.5
2020-07-15,519.0999755859375
2020-07-16,518.0
2020-07-17,517.2000122070312
2020-07-20,518.2000122070312
2020-07-21,523.0
2020-07-22,525.0
2020-07-23,532.5999755859375
2020-07-24,532.5999755859375
2020-07-27,541.9000244140625
2020-07-28,545.2999877929688
2020-07-29,544.2000122070312
2020-07-30,538.9000244140625
2020-07-31,547.4000244140625
2020-08-03,551.7999877929688
2020-08-04,554.7000122070312
2020-08-05,562.7000122070312
2020-08-06,567.5
2020-08-07,563.5999755859375
2020-08-10,565.0
2020-08-11,540.4000244140625
2020-08-12,536.2999877929688
2020-08-13,537.9000244140625
2020-08-14,537.0
2020-08-17,545.5999755859375
2020-08-18,549.2000122070312
2020-08-19,542.5
2020-08-20,538.2000122070312
2020-08-21,537.9000244140625
2020-08-24,533.5999755859375
2020-08-25,529.2000122070312
2020-08-26,535.7999877929688
2020-08-27,529.5
2020-08-28,539.9000244140625
2020-08-31,538.0999755859375
2020-09-01,544.0
2020-09-02,536.2000122070312
2020-09-03,532.4000244140625
2020-09-04,533.0
2020-09-07,535.5999755859375
2020-09-08,535.2999877929688
2020-09-09,539.7000122070312
2020-09-10,539.7000122070312
2020-09-11,537.7999877929688
2020-09-14,539.0
2020-09-15,538.0
2020-09-16,542.0
2020-09-17,537.7999877929688
2020-09-18,539.0999755859375
2020-09-21,526.0
2020-09-22,531.4000244140625
2020-09-23,523.5
2020-09-24,525.0
2020-09-25,525.5999755859375
2020-09-28,525.9000244140625
2020-09-29,528.5
2020-09-30,529.0999755859375
2020-10-01,532.4000244140625
2020-10-02,532.9000244140625
2020-10-05,532.2999877929688
2020-10-06,530.5
2020-10-07,524.5
2020-10-08,525.7000122070312
2020-10-09,533.2999877929688
2020-10-12,530.2000122070312
2020-10-13,525.0999755859375
2020-10-14,529.0999755859375
2020-10-15,527.7000122070312
2020-10-16,527.5999755859375
2020-10-19,526.4000244140625
2020-10-20,525.0
2020-10-21,528.4000244140625
2020-10-22,523.7999877929688
2020-10-23,522.0
2020-10-26,524.2000122070312
2020-10-27,525.2000122070312
2020-10-28,519.2999877929688
2020-10-29,520.0
2020-10-30,523.0999755859375
2020-11-02,528.2000122070312
2020-11-03,528.0
2020-11-04,526.5
2020-11-05,534.9000244140625
2020-11-06,532.5
2020-11-09,513.7000122070312
2020-11-10,521.4000244140625
2020-11-11,519.2000122070312
2020-11-12,521.0999755859375
2020-11-13,523.9000244140625
2020-11-16,523.5999755859375
2020-11-17,521.4000244140625
2020-11-18,518.7000122070312
2020-11-19,514.0999755859375
2020-11-20,518.0
2020-11-23,507.6000061035156
2020-11-24,498.29998779296875
2020-11-25,498.8500061035156
2020-11-26,497.25
2020-11-27,489.95001220703125
2020-11-30,488.79998779296875
2020-12-01,494.20001220703125
2020-12-02,496.3500061035156
2020-12-03,493.3999938964844
2020-12-04,495.04998779296875
2020-12-07,502.3999938964844
2020-12-08,503.5
2020-12-09,499.04998779296875
2020-12-10,493.95001220703125
2020-12-11,497.79998779296875
2020-12-14,490.75
2020-12-15,496.3500061035156
2020-12-16,498.75
2020-12-17,506.5
2020-12-18,505.3999938964844
2020-12-21,504.5
2020-12-22,502.70001220703125
2020-12-23,504.3999938964844
2020-12-28,507.20001220703125
2020-12-29,505.20001220703125
2020-12-30,504.6000061035156
2021-01-04,517.9000244140625
2021-01-05,519.4000244140625
2021-01-06,510.3999938964844
2021-01-07,513.2000122070312
2021-01-08,498.0
2021-01-11,499.5
2021-01-12,497.54998779296875
2021-01-13,499.95001220703125
2021-01-14,497.8999938964844
2021-01-15,493.6499938964844
2021-01-18,495.54998779296875
2021-01-19,495.8999938964844
2021-01-20,502.79998779296875
2021-01-21,500.70001220703125
2021-01-22,497.0
2021-01-25,498.5
2021-01-26,498.3500061035156
2021-01-27,498.20001220703125
2021-01-28,499.79998779296875
2021-01-29,500.29998779296875
2021-02-01,505.6000061035156
2021-02-02,501.0
2021-02-03,499.95001220703125
2021-02-04,488.79998779296875
2021-02-05,493.3999938964844
2021-02-08,499.8999938964844
2021-02-09,498.1000061035156
2021-02-10,495.20001220703125
2021-02-11,495.54998779296875
2021-02-12,493.54998779296875
2021-02-15,490.6499938964844
2021-02-16,487.5
2021-02-17,482.8999938964844
2021-02-18,482.29998779296875
2021-02-19,484.3500061035156
2021-02-22,491.6000061035156
2021-02-23,492.0
2021-02-24,494.6499938964844
2021-02-25,486.1000061035156
2021-02-26,473.70001220703125
2021-03-01,480.54998779296875
2021-03-02,478.5
2021-03-03,478.29998779296875
2021-03-04,480.70001220703125
2021-03-05,478.25
2021-03-08,476.0
2021-03-09,482.70001220703125
2021-03-10,484.70001220703125
2021-03-11,482.5
2021-03-12,481.0
2021-03-15,485.29998779296875
2021-03-16,485.0
2021-03-17,485.04998779296875
2021-03-18,486.75
2021-03-19,489.75
2021-03-22,486.04998779296875
2021-03-23,487.79998779296875
2021-03-24,491.8999938964844
2021-03-25,492.54998779296875
2021-03-26,492.70001220703125
2021-03-29,486.29998779296875
2021-03-30,480.95001220703125
2021-03-31,486.0
2021-04-01,493.29998779296875
2021-04-06,492.75
2021-04-07,489.25
2021-04-08,491.04998779296875
2021-04-09,488.0
2021-04-12,483.45001220703125
2021-04-13,486.8500061035156
2021-04-14,484.6000061035156
2021-04-15,493.70001220703125
2021-04-16,494.95001220703125
2021-04-19,491.95001220703125
2021-04-20,491.20001220703125
2021-04-21,497.3500061035156
2021-04-22,495.04998779296875
2021-04-23,492.20001220703125
2021-04-26,492.1000061035156
2021-04-27,491.6000061035156
2021-04-28,489.8999938964844
2021-04-29,487.1000061035156
2021-04-30,488.3999938964844
2021-05-03,493.6499938964844
2021-05-04,490.29998779296875
2021-05-05,492.54998779296875
2021-05-06,498.6499938964844
2021-05-07,500.1000061035156
2021-05-10,500.3999938964844
2021-05-11,499.04998779296875
2021-05-12,501.1000061035156
2021-05-14,502.5
2021-05-17,508.3999938964844
2021-05-18,507.3999938964844
2021-05-19,513.2999877929688
2021-05-20,511.3999938964844
2021-05-21,509.6000061035156
2021-05-25,513.5
2021-05-26,516.9000244140625
2021-05-27,514.0999755859375
2021-05-28,515.5999755859375
2021-05-31,518.2000122070312
2021-06-01,514.0
2021-06-02,517.2000122070312
2021-06-03,512.2999877929688
2021-06-04,515.2999877929688
2021-06-07,514.0
2021-06-08,513.2000122070312
2021-06-09,512.2999877929688
2021-06-10,512.2999877929688
2021-06-11,510.6000061035156
2021-06-14,506.70001220703125
2021-06-15,505.79998779296875
2021-06-16,505.3999938964844
2021-06-17,491.5
2021-06-18,495.79998779296875
2021-06-21,496.1000061035156
2021-06-22,494.8999938964844
2021-06-23,496.3500061035156
2021-06-24,494.70001220703125
2021-06-25,494.6000061035156
2021-06-28,495.1000061035156
2021-06-29,490.25
2021-06-30,493.95001220703125
2021-07-01,495.75
2021-07-02,497.95001220703125
2021-07-05,500.0
2021-07-06,504.6000061035156
2021-07-07,505.8999938964844
2021-07-08,497.5
2021-07-09,500.5
2021-07-12,500.20001220703125
2021-07-13,502.8999938964844
2021-07-14,505.20001220703125
2021-07-15,506.70001220703125
2021-07-16,504.29998779296875
2021-07-19,502.20001220703125
2021-07-20,504.3999938964844
2021-07-21,501.0
2021-07-22,501.20001220703125
2021-07-23,501.79998779296875
2021-07-26,498.70001220703125
2021-07-27,498.04998779296875
2021-07-28,498.25
2021-07-29,501.3999938964844
2021-07-30,499.8999938964844
2021-08-02,496.6499938964844
2021-08-03,495.3500061035156
2021-08-04,496.54998779296875
2021-08-05,494.8500061035156
2021-08-06,487.8999938964844
2021-08-09,481.8999938964844
2021-08-10,482.3500061035156
2021-08-11,487.54998779296875
2021-08-12,488.8500061035156
2021-08-13,491.8500061035156
2021-08-16,493.29998779296875
2021-08-17,493.25
2021-08-18,494.8500061035156
2021-08-19,495.1499938964844
2021-08-20,494.79998779296875
2021-08-23,497.75
2021-08-24,498.0
2021-08-25,494.0
2021-08-26,497.79998779296875
2021-08-27,498.54998779296875
2021-08-30,500.8999938964844
2021-08-31,500.20001220703125
2021-09-01,501.20001220703125
2021-09-02,501.0
2021-09-03,506.0
2021-09-06,504.79998779296875
2021-09-07,498.25
2021-09-08,497.95001220703125
2021-09-09,497.3500061035156
2021-09-10,497.3500061035156
2021-09-13,499.25
2021-09-14,502.3999938964844
2021-09-15,498.0
2021-09-16,490.5
2021-09-17,493.3500061035156
2021-09-20,494.8999938964844
2021-09-21,497.3500061035156
2021-09-22,494.79998779296875
2021-09-23,488.54998779296875
2021-09-24,489.6000061035156
2021-09-27,489.79998779296875
2021-09-28,487.3999938964844
2021-09-29,487.6000061035156
2021-09-30,496.29998779296875
2021-10-01,493.5
2021-10-04,492.54998779296875
2021-10-05,492.29998779296875
2021-10-06,492.45001220703125
2021-10-07,492.20001220703125
2021-10-08,492.20001220703125
2021-10-11,491.8999938964844
2021-10-12,494.79998779296875
2021-10-13,501.0
2021-10-14,500.29998779296875
2021-10-15,494.20001220703125
2021-10-18,493.79998779296875
2021-10-19,493.1000061035156
2021-10-20,495.3500061035156
2021-10-21,493.20001220703125
2021-10-22,496.8500061035156
2021-10-25,501.5
2021-10-26,496.8999938964844
2021-10-27,497.1000061035156
2021-10-28,497.0
2021-10-29,490.3999938964844
2021-11-01,492.54998779296875
2021-11-02,493.54998779296875
2021-11-03,485.5
2021-11-04,494.04998779296875
2021-11-05,500.0
2021-11-08,503.20001220703125
2021-11-09,503.3999938964844
2021-11-10,513.2999877929688
2021-11-11,517.4000244140625
2021-11-12,517.5999755859375
2021-11-15,517.5999755859375
2021-11-16,520.4000244140625
2021-11-17,523.0999755859375
2021-11-18,520.7000122070312
2021-11-19,519.2000122070312
2021-11-22,509.70001220703125
2021-11-23,502.20001220703125
2021-11-24,504.8999938964844
2021-11-25,505.3999938964844
2021-11-26,500.0
2021-11-29,497.79998779296875
2021-11-30,495.29998779296875
2021-12-01,495.20001220703125
2021-12-02,490.8999938964844
2021-12-03,492.0
2021-12-06,497.0
2021-12-07,499.0
2021-12-08,496.1499938964844
2021-12-09,496.8500061035156
2021-12-10,495.79998779296875
2021-12-13,497.25
2021-12-14,494.54998779296875
2021-12-15,493.75
2021-12-16,500.20001220703125
2021-12-17,501.6000061035156
2021-12-20,497.8500061035156
2021-12-21,498.75
2021-12-22,498.5
2021-12-23,500.70001220703125
2021-12-27,501.1000061035156
2021-12-28,500.29998779296875
2021-12-29,496.5
2021-12-30,499.54998779296875
2022-01-03,498.0
2022-01-04,500.79998779296875
2022-01-05,503.79998779296875
2022-01-06,496.8999938964844
2022-01-07,497.29998779296875
2022-01-10,501.20001220703125
2022-01-11,505.79998779296875
2022-01-12,503.20001220703125
2022-01-13,498.5
2022-01-14,500.70001220703125
2022-01-17,501.6000061035156
2022-01-18,500.5
2022-01-19,507.79998779296875
2022-01-20,509.0
2022-01-21,505.0
2022-01-24,506.0
2022-01-25,512.5
2022-01-26,509.20001220703125
2022-01-27,504.0
2022-01-28,501.3999938964844
2022-01-31,504.0
2022-02-01,502.79998779296875
2022-02-02,501.1000061035156
2022-02-03,500.0
2022-02-04,503.6000061035156
2022-02-07,505.70001220703125
2022-02-08,509.8999938964844
2022-02-09,509.20001220703125
2022-02-10,511.70001220703125
2022-02-11,512.0999755859375
2022-02-14,519.9000244140625
2022-02-15,516.7000122070312
2022-02-16,518.7000122070312
2022-02-17,526.4000244140625
2022-02-18,526.5
2022-02-21,523.2999877929688
2022-02-22,527.5
2022-02-23,527.4000244140625
2022-02-24,536.5
2022-02-25,526.9000244140625
2022-02-28,526.5
2022-03-01,534.2999877929688
2022-03-02,532.9000244140625
2022-03-03,535.0
2022-03-04,543.7000122070312
2022-03-07,553.2999877929688
2022-03-08,578.7999877929688
2022-03-09,558.5
2022-03-10,558.9000244140625
2022-03-11,557.2999877929688
2022-03-14,551.4000244140625
2022-03-15,546.0
2022-03-16,541.0
2022-03-17,546.7999877929688
2022-03-18,541.5999755859375
2022-03-21,542.5999755859375
2022-03-22,539.5
2022-03-23,542.0
2022-03-24,551.2000122070312
2022-03-25,548.5
2022-03-28,545.2000122070312
2022-03-29,536.0999755859375
2022-03-30,538.2999877929688
2022-03-31,539.2000122070312
2022-04-01,537.7000122070312
2022-04-04,539.0999755859375
2022-04-05,539.0
2022-04-06,541.5
2022-04-07,544.5999755859375
2022-04-08,547.7000122070312
2022-04-11,547.7999877929688
2022-04-12,553.2000122070312
2022-04-13,557.5999755859375
2022-04-14,557.5999755859375
2022-04-19,559.5999755859375
2022-04-20,557.0
2022-04-21,556.9000244140625
2022-04-22,557.9000244140625
2022-04-25,546.7999877929688
2022-04-26,551.0
2022-04-27,550.5
2022-04-28,552.7000122070312
2022-04-29,558.5
2022-05-02,549.5
2022-05-03,551.5
2022-05-04,553.2000122070312
2022-05-05,558.5999755859375
2022-05-06,559.5999755859375
2022-05-09,557.5999755859375
2022-05-10,553.7000122070312
2022-05-11,552.5
2022-05-12,552.5
2022-05-13,547.0999755859375
2022-05-16,548.0
2022-05-17,544.2000122070312
2022-05-18,540.5
2022-05-19,540.5999755859375
2022-05-20,541.0
2022-05-23,538.2000122070312
2022-05-24,540.0999755859375
2022-05-25,536.0999755859375
2022-05-27,533.5999755859375
2022-05-30,535.5
2022-05-31,531.2000122070312
2022-06-01,535.2999877929688
2022-06-02,540.0
2022-06-03,538.0
2022-06-07,542.5
2022-06-08,546.0999755859375
2022-06-09,543.2000122070312
2022-06-10,552.4000244140625
2022-06-13,548.7999877929688
2022-06-14,547.0999755859375
2022-06-15,550.0
2022-06-16,536.7999877929688
2022-06-17,539.0
2022-06-20,534.9000244140625
2022-06-21,533.7000122070312
2022-06-22,531.4000244140625
2022-06-23,530.0999755859375
2022-06-24,526.0
2022-06-27,523.4000244140625
2022-06-28,523.7999877929688
2022-06-29,521.0999755859375
2022-06-30,520.2000122070312
2022-07-01,523.7999877929688
2022-07-04,522.2999877929688
2022-07-05,514.2999877929688
2022-07-06,507.0
2022-07-07,509.5
2022-07-08,511.8999938964844
2022-07-11,512.0999755859375
2022-07-12,510.29998779296875
2022-07-13,512.4000244140625
2022-07-14,504.70001220703125
2022-07-15,502.20001220703125
2022-07-18,502.29998779296875
2022-07-19,499.04998779296875
2022-07-20,499.3500061035156
2022-07-21,500.0
2022-07-22,500.20001220703125
2022-07-25,498.54998779296875
2022-07-26,497.79998779296875
2022-07-27,497.95001220703125
2022-07-28,504.79998779296875
2022-07-29,505.1000061035156
2022-08-02,510.0
2022-08-03,510.1000061035156
2022-08-04,514.5
2022-08-05,514.2999877929688
2022-08-08,512.0999755859375
2022-08-09,513.7000122070312
2022-08-10,508.29998779296875
2022-08-11,505.0
2022-08-12,509.3999938964844
2022-08-15,505.29998779296875
2022-08-16,507.79998779296875
2022-08-17,505.70001220703125
2022-08-18,505.20001220703125
2022-08-19,503.8999938964844
2022-08-22,503.0
2022-08-23,506.5
2022-08-24,509.6000061035156
2022-08-25,509.3999938964844
2022-08-26,504.29998779296875
2022-08-29,506.79998779296875
2022-08-30,505.6000061035156
2022-08-31,503.70001220703125
2022-09-01,501.1000061035156
2022-09-02,505.0
2022-09-05,505.20001220703125
2022-09-06,505.5
2022-09-07,504.79998779296875
2022-09-08,499.1000061035156
2022-09-09,495.54998779296875
2022-09-12,494.6000061035156
2022-09-13,492.3999938964844
2022-09-14,491.70001220703125
2022-09-15,480.75
2022-09-16,485.04998779296875
2022-09-19,485.04998779296875
2022-09-20,482.29998779296875
2022-09-21,483.8999938964844
2022-09-22,492.3500061035156
2022-09-23,484.95001220703125
2022-09-26,487.6499938964844
2022-09-27,485.5
2022-09-28,486.8500061035156
2022-09-29,487.04998779296875
2022-09-30,494.20001220703125
2022-10-03,505.79998779296875
2022-10-04,510.3999938964844
2022-10-05,507.70001220703125
2022-10-06,510.6000061035156
2022-10-07,509.1000061035156
2022-10-10,502.70001220703125
2022-10-11,503.6000061035156
2022-10-12,501.8999938964844
2022-10-13,499.3999938964844
2022-10-14,498.04998779296875
2022-10-17,498.6000061035156
2022-10-18,495.0
2022-10-19,493.70001220703125
2022-10-20,495.20001220703125
2022-10-21,495.70001220703125
2022-10-24,496.3500061035156
2022-10-25,496.1000061035156
2022-10-26,495.25
2022-10-27,494.54998779296875
2022-10-28,491.8500061035156
2022-10-31,493.70001220703125
2022-11-01,495.20001220703125
2022-11-02,495.20001220703125
2022-11-03,496.1499938964844
2022-11-04,502.0
2022-11-07,500.20001220703125
2022-11-08,507.6000061035156
2022-11-09,506.1000061035156
2022-11-10,508.6000061035156
2022-11-11,502.79998779296875
2022-11-14,502.0
2022-11-15,502.29998779296875
2022-11-16,504.3999938964844
2022-11-17,504.79998779296875
2022-11-18,502.5
2022-11-21,499.3999938964844
2022-11-22,499.04998779296875
2022-11-23,493.75
2022-11-24,498.1000061035156
2022-11-25,497.5
2022-11-28,496.20001220703125
2022-11-29,500.79998779296875
2022-11-30,501.20001220703125
2022-12-01,506.70001220703125
2022-12-02,504.8999938964844
2022-12-05,501.20001220703125
2022-12-06,500.6000061035156
2022-12-07,501.79998779296875
2022-12-08,503.0
2022-12-09,503.8999938964844
2022-12-12,501.0
2022-12-13,503.70001220703125
2022-12-14,502.1000061035156
2022-12-15,496.20001220703125
2022-12-16,501.1000061035156
2022-12-19,499.54998779296875
2022-12-20,505.0
2022-12-21,505.6000061035156
2022-12-22,501.8999938964844
2022-12-23,504.5
2022-12-27,507.79998779296875
2022-12-28,502.0
2022-12-29,503.1000061035156
2022-12-30,504.0
2023-01-03,515.0999755859375
2023-01-04,518.5999755859375
2023-01-05,514.7000122070312
2023-01-06,520.0
2023-01-09,517.0
2023-01-10,518.9000244140625
2023-01-11,522.0
2023-01-12,527.5
2023-01-13,531.7999877929688
2023-01-16,532.2999877929688
2023-01-17,528.2999877929688
2023-01-18,524.2000122070312
2023-01-19,527.9000244140625
2023-01-20,531.5999755859375
2023-01-23,532.2000122070312
2023-01-24,536.0
2023-01-25,533.5
2023-01-26,532.4000244140625
2023-01-27,533.5999755859375
2023-01-30,533.0
2023-01-31,530.2999877929688
2023-02-01,528.7999877929688
2023-02-02,524.4000244140625
2023-02-03,517.2000122070312
2023-02-06,520.2000122070312
2023-02-07,520.0
2023-02-08,517.9000244140625
2023-02-09,516.5999755859375
2023-02-10,515.7000122070312
2023-02-13,511.79998779296875
2023-02-14,511.8999938964844
2023-02-15,508.6000061035156
2023-02-16,508.8999938964844
2023-02-17,511.20001220703125
2023-02-20,509.79998779296875
2023-02-21,511.0
2023-02-22,511.79998779296875
2023-02-23,510.1000061035156
2023-02-24,510.8999938964844
2023-02-27,510.1000061035156
2023-02-28,513.0
2023-03-01,517.2999877929688
2023-03-02,519.0
2023-03-03,519.2000122070312
2023-03-06,517.5
2023-03-07,512.7000122070312
2023-03-08,512.9000244140625
2023-03-09,513.5
2023-03-10,512.0
2023-03-13,520.9000244140625
2023-03-14,522.0
2023-03-15,536.0
2023-03-16,534.2999877929688
2023-03-17,543.7000122070312
2023-03-20,547.2999877929688
2023-03-21,535.2999877929688
2023-03-22,537.5999755859375
2023-03-23,544.4000244140625
2023-03-24,545.5
2023-03-27,536.0999755859375
2023-03-28,540.5
2023-03-29,539.7999877929688
2023-03-30,537.7999877929688
2023-03-31,540.9000244140625
2023-04-03,544.2000122070312
2023-04-04,550.0999755859375
2023-04-05,548.5999755859375
2023-04-06,545.7999877929688
2023-04-11,542.9000244140625
2023-04-12,541.7000122070312
2023-04-13,544.9000244140625
2023-04-14,536.7999877929688
2023-04-17,537.5999755859375
2023-04-18,541.4000244140625
2023-04-19,538.5
2023-04-20,537.7999877929688
2023-04-21,531.2000122070312
2023-04-24,530.5999755859375
2023-04-25,533.5
2023-04-26,535.4000244140625
2023-04-27,534.7000122070312
2023-04-28,533.5999755859375
2023-05-02,539.7999877929688
2023-05-03,539.0999755859375
2023-05-04,545.7999877929688
2023-05-05,539.2000122070312
2023-05-08,541.9000244140625
2023-05-09,542.5999755859375
2023-05-10,541.7999877929688
2023-05-11,542.0
2023-05-12,542.2999877929688
2023-05-15,542.2999877929688
2023-05-16,539.2999877929688
2023-05-17,535.0
2023-05-19,535.0999755859375
2023-05-22,532.2999877929688
2023-05-23,531.9000244140625
2023-05-24,534.2999877929688
2023-05-25,527.7999877929688
2023-05-26,527.2000122070312
2023-05-30,531.0
2023-05-31,540.0
2023-06-01,538.9000244140625
2023-06-02,534.4000244140625
2023-06-05,531.5
2023-06-06,532.9000244140625
2023-06-07,531.2999877929688
2023-06-08,530.7000122070312
2023-06-09,530.5999755859375
2023-06-12,533.0999755859375
2023-06-13,528.7000122070312
2023-06-14,526.5999755859375
2023-06-15,523.5999755859375
2023-06-16,524.5999755859375
2023-06-19,524.5999755859375
2023-06-20,521.0999755859375
2023-06-21,517.0
2023-06-22,513.2999877929688
2023-06-23,517.2000122070312
2023-06-26,515.0999755859375
2023-06-27,513.0
2023-06-28,512.2000122070312
2023-06-29,513.2999877929688
2023-06-30,513.9000244140625
2023-07-03,517.7999877929688
2023-07-04,517.4000244140625
2023-07-05,517.0
2023-07-06,512.7999877929688
2023-07-07,515.4000244140625
2023-07-10,510.8999938964844
2023-07-11,510.0
2023-07-12,508.8999938964844
2023-07-13,504.6000061035156
2023-07-14,505.5
2023-07-17,503.79998779296875
2023-07-18,509.79998779296875
2023-07-19,508.3999938964844
2023-07-20,510.8999938964844
2023-07-21,508.29998779296875
2023-07-24,509.0
2023-07-25,509.20001220703125
2023-07-26,509.29998779296875
2023-07-27,505.6000061035156
2023-07-28,509.79998779296875
2023-07-31,512.5
2023-08-02,509.6000061035156
2023-08-03,507.29998779296875
2023-08-04,506.5
2023-08-07,506.5
2023-08-08,505.5
2023-08-09,503.8999938964844
2023-08-10,501.70001220703125
2023-08-11,503.3999938964844
2023-08-14,502.0
2023-08-15,500.6000061035156
2023-08-16,500.70001220703125
2023-08-17,498.8500061035156
2023-08-18,499.8999938964844
2023-08-21,497.5
2023-08-22,499.79998779296875
2023-08-23,504.29998779296875
2023-08-24,507.1000061035156
2023-08-25,506.0
2023-08-28,507.29998779296875
2023-08-29,509.70001220703125
2023-08-30,510.70001220703125
2023-08-31,514.5
2023-09-01,514.2000122070312
2023-09-04,513.5
2023-09-05,513.0999755859375
2023-09-06,512.0
2023-09-07,513.0999755859375
2023-09-08,513.0999755859375
2023-09-11,512.7999877929688
2023-09-12,510.0
2023-09-13,510.1000061035156
2023-09-14,511.0
2023-09-15,517.4000244140625
2023-09-18,516.9000244140625
2023-09-19,519.2999877929688
2023-09-20,520.2000122070312
2023-09-21,518.9000244140625
2023-09-22,522.5
2023-09-25,523.4000244140625
2023-09-26,520.0
2023-09-27,517.5
2023-09-28,510.5
2023-09-29,507.70001220703125
2023-10-02,502.70001220703125
2023-10-03,503.5
2023-10-04,499.6000061035156
2023-10-05,496.3999938964844
2023-10-06,498.45001220703125
2023-10-09,503.1000061035156
2023-10-10,502.70001220703125
2023-10-11,506.0
2023-10-12,508.5
2023-10-13,520.7000122070312
2023-10-16,518.5
2023-10-17,519.2999877929688
2023-10-18,524.2000122070312
2023-10-19,525.5
2023-10-20,533.2000122070312
2023-10-23,529.5
2023-10-24,526.5
2023-10-25,529.0999755859375
2023-10-26,533.4000244140625
2023-10-27,536.0
2023-10-30,540.4000244140625
2023-10-31,542.4000244140625
2023-11-01,540.0
2023-11-02,539.0
2023-11-03,536.2999877929688
2023-11-06,533.0
2023-11-07,530.2999877929688
2023-11-08,526.0
2023-11-09,529.0999755859375
2023-11-10,525.0
2023-11-13,524.4000244140625
2023-11-14,523.5
2023-11-15,521.0
2023-11-16,528.0
2023-11-17,526.2000122070312
2023-11-20,522.5
2023-11-21,528.2000122070312
2023-11-22,528.2999877929688
2023-11-23,526.7000122070312
2023-11-24,528.0999755859375
2023-11-27,530.0
2023-11-28,535.0
2023-11-29,534.0
2023-11-30,531.5999755859375
2023-12-01,535.5999755859375
2023-12-04,528.7000122070312
2023-12-05,527.7999877929688
2023-12-06,529.2000122070312
2023-12-07,531.2999877929688
2023-12-08,527.5999755859375
2023-12-11,521.2999877929688
2023-12-12,519.4000244140625
2023-12-13,519.5999755859375
2023-12-14,527.2000122070312
2023-12-15,528.4000244140625
2023-12-18,524.5999755859375
2023-12-19,524.7000122070312
2023-12-20,523.2000122070312
2023-12-21,524.0999755859375
2023-12-22,526.7000122070312
2023-12-27,523.7999877929688
2023-12-28,520.7000122070312
2023-12-29,519.4000244140625
2024-01-03,518.2999877929688
2024-01-04,519.5
2024-01-05,519.5
2024-01-08,514.5
2024-01-09,516.2999877929688
2024-01-10,515.9000244140625
2024-01-11,516.4000244140625
2024-01-12,523.0
2024-01-15,524.7000122070312
2024-01-16,523.5
2024-01-17,521.4000244140625
2024-01-18,523.4000244140625
2024-01-19,526.5999755859375
2024-01-22,525.5999755859375
2024-01-23,527.7000122070312
2024-01-24,519.7000122070312
2024-01-25,524.2000122070312
2024-01-26,520.5999755859375
2024-01-29,523.2999877929688
2024-01-30,524.5
2024-01-31,527.0
2024-02-01,528.2000122070312
2024-02-02,526.0
2024-02-05,526.2000122070312
2024-02-06,529.7999877929688
2024-02-07,531.7000122070312
2024-02-08,529.9000244140625
2024-02-09,528.4000244140625
2024-02-12,527.0999755859375
2024-02-13,528.7999877929688
2024-02-14,526.7000122070312
2024-02-15,526.5
2024-02-16,528.2000122070312
2024-02-19,530.7999877929688
2024-02-20,533.0
2024-02-21,532.2000122070312
2024-02-22,532.2000122070312
2024-02-23,535.0999755859375
2024-02-26,532.7000122070312
2024-02-27,533.7999877929688
2024-02-28,534.0999755859375
2024-02-29,538.4000244140625
2024-03-01,548.5999755859375
2024-03-04,558.4000244140625
2024-03-05,560.5999755859375
2024-03-06,565.2000122070312
2024-03-07,564.7999877929688
2024-03-08,568.7999877929688
2024-03-11,571.7000122070312
2024-03-12,566.9000244140625
2024-03-13,568.7000122070312
2024-03-14,568.9000244140625
2024-03-15,569.5999755859375
2024-03-18,570.4000244140625
2024-03-19,570.2999877929688
2024-03-20,572.7999877929688
2024-03-21,583.2000122070312
2024-03-22,579.5999755859375
2024-03-25,583.0999755859375
2024-03-26,586.4000244140625
2024-03-27,591.5999755859375
2024-03-28,595.9000244140625
2024-04-02,608.7999877929688
2024-04-03,616.0
2024-04-04,618.5
2024-04-05,623.7999877929688
2024-04-08,627.9000244140625
2024-04-09,631.5999755859375
2024-04-10,636.5
2024-04-11,635.0999755859375
2024-04-12,650.4000244140625
2024-04-15,638.4000244140625
2024-04-16,646.9000244140625
2024-04-17,648.2000122070312
2024-04-18,647.0
2024-04-19,648.2999877929688
2024-04-22,634.9000244140625
2024-04-23,630.5999755859375
2024-04-24,635.5999755859375
2024-04-25,633.4000244140625
2024-04-26,635.2999877929688
2024-04-29,634.2000122070312
2024-04-30,627.5
2024-05-02,625.9000244140625
2024-05-03,618.7999877929688
2024-05-06,626.5999755859375
2024-05-07,625.0
2024-05-08,628.5
