,AGGS.SW
2018-10-03,4.947000026702881
2018-10-04,4.928999900817871
2018-10-05,4.924499988555908
2018-10-08,4.920000076293945
2018-10-09,4.920000076293945
2018-10-10,4.920000076293945
2018-10-11,4.922999858856201
2018-10-12,4.922999858856201
2018-10-15,4.928500175476074
2018-10-16,4.928500175476074
2018-10-17,4.929999828338623
2018-10-18,4.929999828338623
2018-10-19,4.925000190734863
2018-10-22,4.925000190734863
2018-10-23,4.924499988555908
2018-10-24,4.924499988555908
2018-10-25,4.9375
2018-10-26,4.9375
2018-10-29,4.933000087738037
2018-10-30,4.938499927520752
2018-10-31,4.938499927520752
2018-11-01,4.934999942779541
2018-11-02,4.924499988555908
2018-11-05,4.924499988555908
2018-11-06,4.924499988555908
2018-11-07,4.927000045776367
2018-11-08,4.923999786376953
2018-11-09,4.923999786376953
2018-11-12,4.939000129699707
2018-11-13,4.924499988555908
2018-11-14,4.924499988555908
2018-11-15,4.924499988555908
2018-11-16,4.924499988555908
2018-11-19,4.925000190734863
2018-11-20,4.925000190734863
2018-11-21,4.940999984741211
2018-11-22,4.940999984741211
2018-11-23,4.934999942779541
2018-11-26,4.934999942779541
2018-11-27,4.934999942779541
2018-11-28,4.934999942779541
2018-11-29,4.932000160217285
2018-11-30,4.942500114440918
2018-12-03,4.942500114440918
2018-12-04,4.955999851226807
2018-12-05,4.955999851226807
2018-12-06,4.964000225067139
2018-12-07,4.964000225067139
2018-12-10,4.964000225067139
2018-12-11,4.9664998054504395
2018-12-12,4.966000080108643
2018-12-13,4.966000080108643
2018-12-14,4.966000080108643
2018-12-17,4.966000080108643
2018-12-18,4.981500148773193
2018-12-19,4.986499786376953
2018-12-20,4.993000030517578
2018-12-21,4.972499847412109
2018-12-27,4.972499847412109
2018-12-28,4.985499858856201
2019-01-03,5.011000156402588
2019-01-04,5.011000156402588
2019-01-07,5.019000053405762
2019-01-08,5.004000186920166
2019-01-09,4.989500045776367
2019-01-10,4.989500045776367
2019-01-11,4.989500045776367
2019-01-14,5.001999855041504
2019-01-15,5.001999855041504
2019-01-16,5.0
2019-01-17,5.0
2019-01-18,4.98799991607666
2019-01-21,4.98799991607666
2019-01-22,4.98799991607666
2019-01-23,4.993000030517578
2019-01-24,5.01200008392334
2019-01-25,5.00600004196167
2019-01-28,5.00600004196167
2019-01-29,5.00600004196167
2019-01-30,5.007999897003174
2019-01-31,5.011000156402588
2019-02-01,5.0279998779296875
2019-02-04,5.0279998779296875
2019-02-05,5.021999835968018
2019-02-06,5.021999835968018
2019-02-07,5.021999835968018
2019-02-08,5.0370001792907715
2019-02-11,5.038000106811523
2019-02-12,5.0329999923706055
2019-02-13,5.0320000648498535
2019-02-14,5.0279998779296875
2019-02-15,5.033999919891357
2019-02-18,5.034999847412109
2019-02-19,5.040999889373779
2019-02-20,5.039000034332275
2019-02-21,5.031000137329102
2019-02-22,5.039000034332275
2019-02-25,5.038000106811523
2019-02-26,5.040999889373779
2019-02-27,5.0370001792907715
2019-02-28,5.0279998779296875
2019-03-01,5.026000022888184
2019-03-04,5.025000095367432
2019-03-05,5.0269999504089355
2019-03-06,5.0329999923706055
2019-03-07,5.038000106811523
2019-03-08,5.052999973297119
2019-03-11,5.051000118255615
2019-03-12,5.052000045776367
2019-03-13,5.043000221252441
2019-03-14,5.054999828338623
2019-03-15,5.059999942779541
2019-03-18,5.051000118255615
2019-03-19,5.054999828338623
2019-03-20,5.059999942779541
2019-03-21,5.073999881744385
2019-03-22,5.0980000495910645
2019-03-25,5.09499979019165
2019-03-26,5.0980000495910645
2019-03-27,5.107999801635742
2019-03-28,5.0960001945495605
2019-03-29,5.09499979019165
2019-04-01,5.098999977111816
2019-04-02,5.089000225067139
2019-04-03,5.081999778747559
2019-04-04,5.083000183105469
2019-04-05,5.081999778747559
2019-04-08,5.085000038146973
2019-04-09,5.085999965667725
2019-04-10,5.091000080108643
2019-04-11,5.093999862670898
2019-04-12,5.072999954223633
2019-04-15,5.079999923706055
2019-04-16,5.074999809265137
2019-04-17,5.072000026702881
2019-04-18,5.080999851226807
2019-04-23,5.072999954223633
2019-04-24,5.0879998207092285
2019-04-25,5.081999778747559
2019-04-26,5.0879998207092285
2019-04-29,5.079999923706055
2019-04-30,5.081999778747559
2019-05-02,5.089000225067139
2019-05-03,5.086999893188477
2019-05-06,5.093999862670898
2019-05-07,5.0980000495910645
2019-05-08,5.0960001945495605
2019-05-09,5.0960001945495605
2019-05-10,5.0929999351501465
2019-05-13,5.09499979019165
2019-05-14,5.0960001945495605
2019-05-15,5.105999946594238
2019-05-16,5.105000019073486
2019-05-17,5.110000133514404
2019-05-20,5.10099983215332
2019-05-21,5.0960001945495605
2019-05-22,5.091000080108643
2019-05-23,5.105000019073486
2019-05-24,5.105000019073486
2019-05-27,5.114999771118164
2019-05-28,5.120999813079834
2019-05-29,5.127999782562256
2019-05-31,5.140999794006348
2019-06-03,5.14900016784668
2019-06-04,5.144999980926514
2019-06-05,5.160999774932861
2019-06-06,5.1620001792907715
2019-06-07,5.172999858856201
2019-06-11,5.1539998054504395
2019-06-12,5.160999774932861
2019-06-13,5.165999889373779
2019-06-14,5.170000076293945
2019-06-17,5.171999931335449
2019-06-18,5.190000057220459
2019-06-19,5.179999828338623
2019-06-20,5.179999828338623
2019-06-21,5.195000171661377
2019-06-24,5.190000057220459
2019-06-25,5.192999839782715
2019-06-26,5.196000099182129
2019-06-27,5.191999912261963
2019-06-28,5.195000171661377
2019-07-01,5.203000068664551
2019-07-02,5.202000141143799
2019-07-03,5.2210001945495605
2019-07-04,5.2179999351501465
2019-07-05,5.2179999351501465
2019-07-08,5.209000110626221
2019-07-09,5.190000057220459
2019-07-10,5.190000057220459
2019-07-11,5.203000068664551
2019-07-12,5.184000015258789
2019-07-15,5.179999828338623
2019-07-16,5.179999828338623
2019-07-17,5.192999839782715
2019-07-18,5.197999954223633
2019-07-19,5.206999778747559
2019-07-22,5.204999923706055
2019-07-23,5.204999923706055
2019-07-24,5.210000038146973
2019-07-25,5.2230000495910645
2019-07-26,5.205999851226807
2019-07-29,5.2210001945495605
2019-07-30,5.205999851226807
2019-07-31,5.2210001945495605
2019-08-02,5.263999938964844
2019-08-05,5.261000156402588
2019-08-06,5.261000156402588
2019-08-07,5.261000156402588
2019-08-08,5.25600004196167
2019-08-09,5.2729997634887695
2019-08-12,5.28000020980835
2019-08-13,5.285999774932861
2019-08-14,5.285999774932861
2019-08-15,5.300000190734863
2019-08-16,5.317999839782715
2019-08-19,5.298999786376953
2019-08-20,5.300000190734863
2019-08-21,5.300000190734863
2019-08-22,5.300000190734863
2019-08-23,5.291999816894531
2019-08-26,5.310999870300293
2019-08-27,5.310999870300293
2019-08-28,5.328999996185303
2019-08-29,5.321000099182129
2019-08-30,5.328000068664551
2019-09-02,5.322000026702881
2019-09-03,5.331999778747559
2019-09-04,5.317999839782715
2019-09-05,5.300000190734863
2019-09-06,5.302000045776367
2019-09-09,5.288000106811523
2019-09-10,5.283999919891357
2019-09-11,5.269999980926514
2019-09-12,5.276000022888184
2019-09-13,5.238999843597412
2019-09-16,5.25
2019-09-17,5.247000217437744
2019-09-18,5.247000217437744
2019-09-19,5.263000011444092
2019-09-20,5.267000198364258
2019-09-23,5.28000020980835
2019-09-24,5.2820000648498535
2019-09-25,5.293000221252441
2019-09-26,5.2820000648498535
2019-09-27,5.2870001792907715
2019-09-30,5.2820000648498535
2019-10-01,5.264999866485596
2019-10-02,5.2829999923706055
2019-10-03,5.302999973297119
2019-10-04,5.298999786376953
2019-10-07,5.297999858856201
2019-10-08,5.289999961853027
2019-10-09,5.290999889373779
2019-10-10,5.27400016784668
2019-10-11,5.275000095367432
2019-10-14,5.26200008392334
2019-10-15,5.256999969482422
2019-10-16,5.251999855041504
2019-10-17,5.238999843597412
2019-10-18,5.249000072479248
2019-10-21,5.248000144958496
2019-10-22,5.24399995803833
2019-10-23,5.250999927520752
2019-10-24,5.248000144958496
2019-10-25,5.244999885559082
2019-10-28,5.2270002365112305
2019-10-29,5.230999946594238
2019-10-30,5.229000091552734
2019-10-31,5.247000217437744
2019-11-01,5.258999824523926
2019-11-04,5.248000144958496
2019-11-05,5.224999904632568
2019-11-06,5.197999954223633
2019-11-07,5.208000183105469
2019-11-08,5.203000068664551
2019-11-11,5.208000183105469
2019-11-12,5.202000141143799
2019-11-13,5.208000183105469
2019-11-14,5.218999862670898
2019-11-15,5.223999977111816
2019-11-18,5.245999813079834
2019-11-19,5.232999801635742
2019-11-20,5.239999771118164
2019-11-21,5.2220001220703125
2019-11-22,5.238999843597412
2019-11-25,5.232999801635742
2019-11-26,5.248000144958496
2019-11-27,5.241000175476074
2019-11-28,5.239999771118164
2019-11-29,5.243000030517578
2019-12-02,5.223999977111816
2019-12-03,5.241000175476074
2019-12-04,5.2270002365112305
2019-12-05,5.230000019073486
2019-12-06,5.22599983215332
2019-12-09,5.22599983215332
2019-12-10,5.22599983215332
2019-12-11,5.21999979019165
2019-12-12,5.2170000076293945
2019-12-13,5.2170000076293945
2019-12-16,5.2270002365112305
2019-12-17,5.2230000495910645
2019-12-18,5.2230000495910645
2019-12-19,5.210000038146973
2019-12-20,5.202000141143799
2019-12-23,5.21999979019165
2019-12-27,5.2230000495910645
2019-12-30,5.2129998207092285
2020-01-03,5.242000102996826
2020-01-06,5.230999946594238
2020-01-07,5.230000019073486
2020-01-08,5.224999904632568
2020-01-09,5.206999778747559
2020-01-10,5.22599983215332
2020-01-13,5.218999862670898
2020-01-14,5.223999977111816
2020-01-15,5.230999946594238
2020-01-16,5.235000133514404
2020-01-17,5.23199987411499
2020-01-20,5.235000133514404
2020-01-21,5.245999813079834
2020-01-22,5.248000144958496
2020-01-23,5.263000011444092
2020-01-24,5.254000186920166
2020-01-27,5.2789998054504395
2020-01-28,5.270999908447266
2020-01-29,5.2820000648498535
2020-01-30,5.2779998779296875
2020-01-31,5.288000106811523
2020-02-03,5.291999816894531
2020-02-04,5.2870001792907715
2020-02-05,5.270999908447266
2020-02-06,5.25600004196167
2020-02-07,5.27400016784668
2020-02-10,5.2769999504089355
2020-02-11,5.2870001792907715
2020-02-12,5.270999908447266
2020-02-13,5.2820000648498535
2020-02-14,5.284999847412109
2020-02-17,5.289000034332275
2020-02-18,5.294000148773193
2020-02-19,5.285999774932861
2020-02-20,5.302999973297119
2020-02-21,5.306000232696533
2020-02-24,5.314000129699707
2020-02-25,5.331999778747559
2020-02-26,5.322999954223633
2020-02-27,5.331999778747559
2020-02-28,5.327000141143799
2020-03-02,5.349999904632568
2020-03-03,5.349999904632568
2020-03-04,5.363999843597412
2020-03-05,5.376999855041504
2020-03-06,5.409999847412109
2020-03-09,5.381999969482422
2020-03-10,5.390999794006348
2020-03-11,5.360000133514404
2020-03-12,5.2870001792907715
2020-03-13,5.1620001792907715
2020-03-16,5.283999919891357
2020-03-17,5.208000183105469
2020-03-18,5.1519999504089355
2020-03-19,4.995999813079834
2020-03-20,5.139999866485596
2020-03-23,5.139999866485596
2020-03-24,5.228000164031982
2020-03-25,5.199999809265137
2020-03-26,5.21999979019165
2020-03-27,5.202000141143799
2020-03-30,5.224999904632568
2020-03-31,5.223999977111816
2020-04-01,5.263000011444092
2020-04-02,5.263000011444092
2020-04-03,5.2769999504089355
2020-04-06,5.269999980926514
2020-04-07,5.251999855041504
2020-04-08,5.2210001945495605
2020-04-09,5.258999824523926
2020-04-14,5.303999900817871
2020-04-15,5.303999900817871
2020-04-16,5.303999900817871
2020-04-17,5.322999954223633
2020-04-20,5.2829999923706055
2020-04-21,5.314000129699707
2020-04-22,5.311999797821045
2020-04-23,5.284999847412109
2020-04-24,5.298999786376953
2020-04-27,5.331999778747559
2020-04-28,5.322999954223633
2020-04-29,5.339000225067139
2020-04-30,5.343999862670898
2020-05-04,5.340000152587891
2020-05-05,5.294000148773193
2020-05-06,5.293000221252441
2020-05-07,5.320000171661377
2020-05-08,5.328000068664551
2020-05-11,5.318999767303467
2020-05-12,5.318999767303467
2020-05-13,5.317999839782715
2020-05-14,5.293000221252441
2020-05-15,5.328000068664551
2020-05-18,5.328000068664551
2020-05-19,5.300000190734863
2020-05-20,5.317999839782715
2020-05-22,5.321000099182129
2020-05-25,5.3429999351501465
2020-05-26,5.3420000076293945
2020-05-27,5.316999912261963
2020-05-28,5.311999797821045
2020-05-29,5.335999965667725
2020-06-02,5.331999778747559
2020-06-03,5.307000160217285
2020-06-04,5.308000087738037
2020-06-05,5.300000190734863
2020-06-08,5.307000160217285
2020-06-09,5.314000129699707
2020-06-10,5.318999767303467
2020-06-11,5.333000183105469
2020-06-12,5.335999965667725
2020-06-15,5.330999851226807
2020-06-16,5.329999923706055
2020-06-17,5.336999893188477
2020-06-18,5.349999904632568
2020-06-19,5.3420000076293945
2020-06-22,5.3470001220703125
2020-06-23,5.3460001945495605
2020-06-24,5.339000225067139
2020-06-25,5.35099983215332
2020-06-26,5.3470001220703125
2020-06-29,5.340000152587891
2020-06-30,5.348999977111816
2020-07-01,5.3379998207092285
2020-07-02,5.354000091552734
2020-07-03,5.359000205993652
2020-07-06,5.359000205993652
2020-07-07,5.34499979019165
2020-07-08,5.359000205993652
2020-07-09,5.36299991607666
2020-07-10,5.36899995803833
2020-07-13,5.348999977111816
2020-07-14,5.360000133514404
2020-07-15,5.367000102996826
2020-07-16,5.368000030517578
2020-07-17,5.379000186920166
2020-07-20,5.379000186920166
2020-07-21,5.375
2020-07-22,5.38100004196167
2020-07-23,5.394999980926514
2020-07-24,5.38700008392334
2020-07-27,5.394999980926514
2020-07-28,5.389999866485596
2020-07-29,5.392000198364258
2020-07-30,5.39300012588501
2020-07-31,5.386000156402588
2020-08-03,5.389999866485596
2020-08-04,5.406000137329102
2020-08-05,5.39300012588501
2020-08-06,5.413000106811523
2020-08-07,5.413000106811523
2020-08-10,5.406000137329102
2020-08-11,5.381999969482422
2020-08-12,5.38100004196167
2020-08-13,5.38100004196167
2020-08-14,5.361000061035156
2020-08-17,5.366000175476074
2020-08-18,5.380000114440918
2020-08-19,5.380000114440918
2020-08-20,5.382999897003174
2020-08-21,5.382999897003174
2020-08-24,5.379000186920166
2020-08-25,5.36299991607666
2020-08-26,5.36299991607666
2020-08-27,5.35699987411499
2020-08-28,5.3470001220703125
2020-08-31,5.3520002365112305
2020-09-01,5.361000061035156
2020-09-02,5.376999855041504
2020-09-03,5.375999927520752
2020-09-04,5.360000133514404
2020-09-07,5.36899995803833
2020-09-08,5.366000175476074
2020-09-09,5.372000217437744
2020-09-10,5.357999801635742
2020-09-11,5.369999885559082
2020-09-14,5.369999885559082
2020-09-15,5.379000186920166
2020-09-16,5.380000114440918
2020-09-17,5.38700008392334
2020-09-18,5.380000114440918
2020-09-21,5.369999885559082
2020-09-22,5.380000114440918
2020-09-23,5.375
2020-09-24,5.369999885559082
2020-09-25,5.392000198364258
2020-09-28,5.374000072479248
2020-09-29,5.375999927520752
2020-09-30,5.369999885559082
2020-10-01,5.36899995803833
2020-10-02,5.376999855041504
2020-10-05,5.339000225067139
2020-10-06,5.357999801635742
2020-10-07,5.357999801635742
2020-10-08,5.368000030517578
2020-10-09,5.368000030517578
2020-10-12,5.369999885559082
2020-10-13,5.363999843597412
2020-10-14,5.36899995803833
2020-10-15,5.383999824523926
2020-10-16,5.374000072479248
2020-10-19,5.379000186920166
2020-10-20,5.383999824523926
2020-10-21,5.36299991607666
2020-10-22,5.360000133514404
2020-10-23,5.3520002365112305
2020-10-26,5.361999988555908
2020-10-27,5.372000217437744
2020-10-28,5.372000217437744
2020-10-29,5.364999771118164
2020-10-30,5.354000091552734
2020-11-02,5.361999988555908
2020-11-03,5.368000030517578
2020-11-04,5.364999771118164
2020-11-05,5.386000156402588
2020-11-06,5.379000186920166
2020-11-09,5.360000133514404
2020-11-10,5.361000061035156
2020-11-11,5.363999843597412
2020-11-12,5.35099983215332
2020-11-13,5.374000072479248
2020-11-16,5.36899995803833
2020-11-17,5.36899995803833
2020-11-18,5.373000144958496
2020-11-19,5.388000011444092
2020-11-20,5.389999866485596
2020-11-23,5.376999855041504
2020-11-24,5.388999938964844
2020-11-25,5.388000011444092
2020-11-26,5.388000011444092
2020-11-27,5.377999782562256
2020-11-30,5.394000053405762
2020-12-01,5.36899995803833
2020-12-02,5.379000186920166
2020-12-03,5.385000228881836
2020-12-04,5.406000137329102
2020-12-07,5.373000144958496
2020-12-08,5.382999897003174
2020-12-09,5.38700008392334
2020-12-10,5.389999866485596
2020-12-11,5.40500020980835
2020-12-14,5.394999980926514
2020-12-15,5.395999908447266
2020-12-16,5.379000186920166
2020-12-17,5.38700008392334
2020-12-18,5.392000198364258
2020-12-21,5.390999794006348
2020-12-22,5.39900016784668
2020-12-23,5.392000198364258
2020-12-28,5.392000198364258
2020-12-29,5.383999824523926
2020-12-30,5.385000228881836
2021-01-04,5.4029998779296875
2021-01-05,5.388000011444092
2021-01-06,5.363999843597412
2021-01-07,5.374000072479248
2021-01-08,5.375
2021-01-11,5.366000175476074
2021-01-12,5.355000019073486
2021-01-13,5.36299991607666
2021-01-14,5.375999927520752
2021-01-15,5.392000198364258
2021-01-18,5.361999988555908
2021-01-19,5.361000061035156
2021-01-20,5.375
2021-01-21,5.364999771118164
2021-01-22,5.35699987411499
2021-01-25,5.36899995803833
2021-01-26,5.363999843597412
2021-01-27,5.366000175476074
2021-01-28,5.360000133514404
2021-01-29,5.36299991607666
2021-02-01,5.355999946594238
2021-02-02,5.366000175476074
2021-02-03,5.355000019073486
2021-02-04,5.3480000495910645
2021-02-05,5.316999912261963
2021-02-08,5.335000038146973
2021-02-09,5.343999862670898
2021-02-10,5.340000152587891
2021-02-11,5.34499979019165
2021-02-12,5.336999893188477
2021-02-15,5.326000213623047
2021-02-16,5.302000045776367
2021-02-17,5.314000129699707
2021-02-18,5.321000099182129
2021-02-19,5.313000202178955
2021-02-22,5.302999973297119
2021-02-23,5.2789998054504395
2021-02-24,5.269000053405762
2021-02-25,5.260000228881836
2021-02-26,5.261000156402588
2021-03-01,5.28000020980835
2021-03-02,5.270999908447266
2021-03-03,5.260000228881836
2021-03-04,5.2729997634887695
2021-03-05,5.264999866485596
2021-03-08,5.260000228881836
2021-03-09,5.264999866485596
2021-03-10,5.251999855041504
2021-03-11,5.26200008392334
2021-03-12,5.239999771118164
2021-03-15,5.247000217437744
2021-03-16,5.249000072479248
2021-03-17,5.239999771118164
2021-03-18,5.23199987411499
2021-03-19,5.234000205993652
2021-03-22,5.249000072479248
2021-03-23,5.25600004196167
2021-03-24,5.249000072479248
2021-03-25,5.257999897003174
2021-03-26,5.25600004196167
2021-03-29,5.244999885559082
2021-03-30,5.236000061035156
2021-03-31,5.244999885559082
2021-04-01,5.260000228881836
2021-04-06,5.250999927520752
2021-04-07,5.250999927520752
2021-04-08,5.251999855041504
2021-04-09,5.25600004196167
2021-04-12,5.251999855041504
2021-04-13,5.247000217437744
2021-04-14,5.25600004196167
2021-04-15,5.260000228881836
2021-04-16,5.265999794006348
2021-04-19,5.263999938964844
2021-04-20,5.249000072479248
2021-04-21,5.270999908447266
2021-04-22,5.270999908447266
2021-04-23,5.256999969482422
2021-04-26,5.271999835968018
2021-04-27,5.252999782562256
2021-04-28,5.260000228881836
2021-04-29,5.238999843597412
2021-04-30,5.254000186920166
2021-05-03,5.247000217437744
2021-05-04,5.255000114440918
2021-05-05,5.254000186920166
2021-05-06,5.25600004196167
2021-05-07,5.269999980926514
2021-05-10,5.261000156402588
2021-05-11,5.248000144958496
2021-05-12,5.242000102996826
2021-05-14,5.235000133514404
2021-05-17,5.23199987411499
2021-05-18,5.229000091552734
2021-05-19,5.230000019073486
2021-05-20,5.234000205993652
2021-05-21,5.23799991607666
2021-05-25,5.243000030517578
2021-05-26,5.252999782562256
2021-05-27,5.25
2021-05-28,5.257999897003174
2021-05-31,5.25
2021-06-01,5.245999813079834
2021-06-02,5.249000072479248
2021-06-03,5.242000102996826
2021-06-04,5.251999855041504
2021-06-07,5.260000228881836
2021-06-08,5.269000053405762
2021-06-09,5.2769999504089355
2021-06-10,5.26800012588501
2021-06-11,5.275000095367432
2021-06-14,5.26800012588501
2021-06-15,5.276000022888184
2021-06-16,5.2789998054504395
2021-06-17,5.260000228881836
2021-06-18,5.2789998054504395
2021-06-21,5.2769999504089355
2021-06-22,5.267000198364258
2021-06-23,5.263999938964844
2021-06-24,5.275000095367432
2021-06-25,5.269999980926514
2021-06-28,5.267000198364258
2021-06-29,5.2769999504089355
2021-06-30,5.281000137329102
2021-07-01,5.2789998054504395
2021-07-02,5.283999919891357
2021-07-05,5.276000022888184
2021-07-06,5.296000003814697
2021-07-07,5.300000190734863
2021-07-08,5.315000057220459
2021-07-09,5.294000148773193
2021-07-12,5.303999900817871
2021-07-13,5.300000190734863
2021-07-14,5.296999931335449
2021-07-15,5.315999984741211
2021-07-16,5.315999984741211
2021-07-19,5.323999881744385
2021-07-20,5.340000152587891
2021-07-21,5.315000057220459
2021-07-22,5.315999984741211
2021-07-23,5.329999923706055
2021-07-26,5.323999881744385
2021-07-27,5.324999809265137
2021-07-28,5.333000183105469
2021-07-29,5.322999954223633
2021-07-30,5.3379998207092285
2021-08-02,5.335999965667725
2021-08-03,5.343999862670898
2021-08-04,5.35099983215332
2021-08-05,5.335999965667725
2021-08-06,5.330999851226807
2021-08-09,5.316999912261963
2021-08-10,5.328999996185303
2021-08-11,5.311999797821045
2021-08-12,5.326000213623047
2021-08-13,5.323999881744385
2021-08-16,5.334000110626221
2021-08-17,5.323999881744385
2021-08-18,5.334000110626221
2021-08-19,5.329999923706055
2021-08-20,5.340000152587891
2021-08-23,5.339000225067139
2021-08-24,5.3379998207092285
2021-08-25,5.326000213623047
2021-08-26,5.309999942779541
2021-08-27,5.307000160217285
2021-08-30,5.317999839782715
2021-08-31,5.328000068664551
2021-09-01,5.309000015258789
2021-09-02,5.315000057220459
2021-09-03,5.309000015258789
2021-09-06,5.303999900817871
2021-09-07,5.307000160217285
2021-09-08,5.298999786376953
2021-09-09,5.314000129699707
2021-09-10,5.315000057220459
2021-09-13,5.316999912261963
2021-09-14,5.309999942779541
2021-09-15,5.315999984741211
2021-09-16,5.308000087738037
2021-09-17,5.303999900817871
2021-09-20,5.301000118255615
2021-09-21,5.308000087738037
2021-09-22,5.309999942779541
2021-09-23,5.296999931335449
2021-09-24,5.2769999504089355
2021-09-27,5.284999847412109
2021-09-28,5.254000186920166
2021-09-29,5.27400016784668
2021-09-30,5.25600004196167
2021-10-01,5.275000095367432
2021-10-04,5.269999980926514
2021-10-05,5.251999855041504
2021-10-06,5.249000072479248
2021-10-07,5.255000114440918
2021-10-08,5.232999801635742
2021-10-11,5.236000061035156
2021-10-12,5.230000019073486
2021-10-13,5.242000102996826
2021-10-14,5.25
2021-10-15,5.244999885559082
2021-10-18,5.235000133514404
2021-10-19,5.229000091552734
2021-10-20,5.238999843597412
2021-10-21,5.224999904632568
2021-10-22,5.234000205993652
2021-10-25,5.23199987411499
2021-10-26,5.236999988555908
2021-10-27,5.250999927520752
2021-10-28,5.244999885559082
2021-10-29,5.241000175476074
2021-11-01,5.238999843597412
2021-11-02,5.245999813079834
2021-11-03,5.24399995803833
2021-11-04,5.25600004196167
2021-11-05,5.270999908447266
2021-11-08,5.27400016784668
2021-11-09,5.2870001792907715
2021-11-10,5.271999835968018
2021-11-11,5.256999969482422
2021-11-12,5.26200008392334
2021-11-15,5.25600004196167
2021-11-16,5.255000114440918
2021-11-17,5.238999843597412
2021-11-18,5.25
2021-11-19,5.263999938964844
2021-11-22,5.245999813079834
2021-11-23,5.230000019073486
2021-11-24,5.22599983215332
2021-11-25,5.241000175476074
2021-11-26,5.263000011444092
2021-11-29,5.252999782562256
2021-11-30,5.281000137329102
2021-12-01,5.258999824523926
2021-12-02,5.264999866485596
2021-12-03,5.271999835968018
2021-12-06,5.2829999923706055
2021-12-07,5.2729997634887695
2021-12-08,5.257999897003174
2021-12-09,5.265999794006348
2021-12-10,5.270999908447266
2021-12-13,5.275000095367432
2021-12-14,5.271999835968018
2021-12-15,5.269999980926514
2021-12-16,5.263000011444092
2021-12-17,5.276000022888184
2021-12-20,5.283999919891357
2021-12-21,5.26800012588501
2021-12-22,5.252999782562256
2021-12-23,5.244999885559082
2021-12-27,5.258999824523926
2021-12-28,5.251999855041504
2021-12-29,5.25
2021-12-30,5.242000102996826
2022-01-03,5.234000205993652
2022-01-04,5.225800037384033
2022-01-05,5.210000038146973
2022-01-06,5.189000129699707
2022-01-07,5.192999839782715
2022-01-10,5.177000045776367
2022-01-11,5.186999797821045
2022-01-12,5.198999881744385
2022-01-13,5.181000232696533
2022-01-14,5.189000129699707
2022-01-17,5.168000221252441
2022-01-18,5.17579984664917
2022-01-19,5.173999786376953
2022-01-20,5.176000118255615
2022-01-21,5.173999786376953
2022-01-24,5.184999942779541
2022-01-25,5.188600063323975
2022-01-26,5.171999931335449
2022-01-27,5.159999847412109
2022-01-28,5.154200077056885
2022-01-31,5.1620001792907715
2022-02-01,5.144000053405762
2022-02-02,5.1539998054504395
2022-02-03,5.119999885559082
2022-02-04,5.123000144958496
2022-02-07,5.104000091552734
2022-02-08,5.087399959564209
2022-02-09,5.0929999351501465
2022-02-10,5.071000099182129
2022-02-11,5.069399833679199
2022-02-14,5.059000015258789
2022-02-15,5.051000118255615
2022-02-16,5.066999912261963
2022-02-17,5.078000068664551
2022-02-18,5.064000129699707
2022-02-21,5.078400135040283
2022-02-22,5.072999954223633
2022-02-23,5.053999900817871
2022-02-24,5.055799961090088
2022-02-25,5.039999961853027
2022-02-28,5.069799900054932
2022-03-01,5.113800048828125
2022-03-02,5.091000080108643
2022-03-03,5.071400165557861
2022-03-04,5.091000080108643
2022-03-07,5.074399948120117
2022-03-08,5.044000148773193
2022-03-09,5.035999774932861
2022-03-10,5.01200008392334
2022-03-11,5.013000011444092
2022-03-14,4.988500118255615
2022-03-15,4.990600109100342
2022-03-16,4.997499942779541
2022-03-17,4.990499973297119
2022-03-18,4.992000102996826
2022-03-21,4.989999771118164
2022-03-22,4.954999923706055
2022-03-23,4.954500198364258
2022-03-24,4.95359992980957
2022-03-25,4.930500030517578
2022-03-28,4.95389986038208
2022-03-29,4.945000171661377
2022-03-30,4.959000110626221
2022-03-31,4.969699859619141
2022-04-01,4.959499835968018
2022-04-04,4.965000152587891
2022-04-05,4.950799942016602
2022-04-06,4.906000137329102
2022-04-07,4.9120001792907715
